"time","current_consumer_offset","kafka_partition"
"2021-08-01 22:40:44.576+00",8395070,"4"
"2021-08-01 22:40:44.576+00",8395066,"2"
"2021-08-01 22:40:54.576+00",8427059,"2"
"2021-08-01 22:40:54.576+00",8427063,"4"
"2021-08-01 22:40:54.576+00",8427056,"0"
"2021-08-01 22:40:54.576+00",8427061,"3"
"2021-08-01 22:40:54.576+00",8427059,"1"
"2021-08-01 22:41:04.576+00",8459060,"1"
"2021-08-01 22:41:04.576+00",8459064,"4"
"2021-08-01 22:41:04.576+00",8459062,"3"
"2021-08-01 22:41:04.576+00",8459057,"0"
"2021-08-01 22:41:04.576+00",8459060,"2"
"2021-08-01 22:41:14.576+00",8491064,"3"
"2021-08-01 22:41:14.576+00",8491059,"0"
"2021-08-01 22:41:14.576+00",8491061,"1"
"2021-08-01 22:41:14.576+00",8491063,"2"
"2021-08-01 22:41:14.576+00",8491066,"4"
"2021-08-01 22:41:24.576+00",8523066,"4"
"2021-08-01 22:41:24.576+00",8523064,"3"
"2021-08-01 22:41:24.576+00",8523060,"0"
"2021-08-01 22:41:24.576+00",8523063,"1"
"2021-08-01 22:41:24.576+00",8523064,"2"
"2021-08-01 22:41:34.576+00",8555060,"1"
"2021-08-01 22:41:34.576+00",8555062,"3"
"2021-08-01 22:41:34.576+00",8555064,"4"
"2021-08-01 22:41:34.576+00",8555059,"0"
"2021-08-01 22:41:34.576+00",8555061,"2"
"2021-08-01 22:41:44.576+00",8587063,"0"
"2021-08-01 22:41:44.576+00",8587068,"3"
"2021-08-01 22:41:44.576+00",8587070,"4"
"2021-08-01 22:41:44.576+00",8587066,"2"
"2021-08-01 22:41:44.576+00",8587065,"1"
"2021-08-01 22:41:54.576+00",8619067,"4"
"2021-08-01 22:41:54.576+00",8619065,"3"
"2021-08-01 22:41:54.576+00",8619061,"0"
"2021-08-01 22:41:54.576+00",8619062,"1"
"2021-08-01 22:41:54.576+00",8619064,"2"
"2021-08-01 22:42:04.576+00",8651063,"3"
"2021-08-01 22:42:04.576+00",8651066,"4"
"2021-08-01 22:42:04.576+00",8651059,"0"
"2021-08-01 22:42:04.576+00",8651062,"2"
"2021-08-01 22:42:04.576+00",8651062,"1"
"2021-08-01 22:42:14.576+00",8683066,"4"
"2021-08-01 22:42:14.576+00",8683064,"3"
"2021-08-01 22:42:14.576+00",8683060,"0"
"2021-08-01 22:42:14.576+00",8683062,"1"
"2021-08-01 22:42:14.576+00",8683064,"2"
"2021-08-01 22:42:24.576+00",8715064,"4"
"2021-08-01 22:42:24.576+00",8715057,"0"
"2021-08-01 22:42:24.576+00",8715060,"1"
"2021-08-01 22:42:24.576+00",8715060,"2"
"2021-08-01 22:42:24.576+00",8715062,"3"
"2021-08-01 22:42:34.576+00",8747065,"3"
"2021-08-01 22:42:34.576+00",8747067,"4"
"2021-08-01 22:42:34.576+00",8747064,"2"
"2021-08-01 22:42:34.576+00",8747062,"1"
"2021-08-01 22:42:34.576+00",8747061,"0"
"2021-08-01 22:42:44.576+00",8779061,"1"
"2021-08-01 22:42:44.576+00",8779059,"0"
"2021-08-01 22:42:44.576+00",8779062,"2"
"2021-08-01 22:42:44.576+00",8779065,"4"
"2021-08-01 22:42:44.576+00",8779062,"3"
"2021-08-01 22:42:54.576+00",8811072,"1"
"2021-08-01 22:42:54.576+00",8811069,"0"
"2021-08-01 22:42:54.576+00",8811076,"4"
"2021-08-01 22:42:54.576+00",8811072,"2"
"2021-08-01 22:42:54.576+00",8811074,"3"
"2021-08-01 22:43:04.576+00",8843059,"0"
"2021-08-01 22:43:04.576+00",8843061,"1"
"2021-08-01 22:43:04.576+00",8843064,"3"
"2021-08-01 22:43:04.576+00",8843066,"4"
"2021-08-01 22:43:04.576+00",8843062,"2"
"2021-08-01 22:43:14.576+00",8875059,"0"
"2021-08-01 22:43:14.576+00",8875061,"1"
"2021-08-01 22:43:14.576+00",8875062,"2"
"2021-08-01 22:43:14.576+00",8875066,"4"
"2021-08-01 22:43:14.576+00",8875064,"3"
"2021-08-01 22:43:24.58+00",8907286,"4"
"2021-08-01 22:43:24.58+00",8907279,"0"
"2021-08-01 22:43:24.58+00",8907282,"1"
"2021-08-01 22:43:24.58+00",8907282,"2"
"2021-08-01 22:43:24.58+00",8907284,"3"
"2021-08-01 22:43:34.576+00",8939059,"0"
"2021-08-01 22:43:34.576+00",8939062,"2"
"2021-08-01 22:43:34.576+00",8939061,"1"
"2021-08-01 22:43:34.576+00",8939066,"4"
"2021-08-01 22:43:34.576+00",8939064,"3"
"2021-08-01 22:43:44.576+00",8971067,"4"
"2021-08-01 22:43:44.576+00",8971064,"3"
"2021-08-01 22:43:44.576+00",8971063,"2"
"2021-08-01 22:43:44.576+00",8971060,"0"
"2021-08-01 22:43:44.576+00",8971062,"1"
"2021-08-01 22:43:54.576+00",9003064,"4"
"2021-08-01 22:43:54.576+00",9003060,"2"
"2021-08-01 22:43:54.576+00",9003062,"3"
"2021-08-01 22:43:54.576+00",9003060,"1"
"2021-08-01 22:43:54.576+00",9003057,"0"
"2021-08-01 22:44:04.576+00",9035110,"2"
"2021-08-01 22:44:04.576+00",9035109,"1"
"2021-08-01 22:44:04.576+00",9035107,"0"
"2021-08-01 22:44:04.576+00",9035114,"4"
"2021-08-01 22:44:04.576+00",9035111,"3"
"2021-08-01 22:44:14.576+00",9067061,"0"
"2021-08-01 22:44:14.576+00",9067068,"4"
"2021-08-01 22:44:14.576+00",9067065,"3"
"2021-08-01 22:44:14.576+00",9067064,"2"
"2021-08-01 22:44:14.576+00",9067063,"1"
"2021-08-01 22:44:24.576+00",9099068,"2"
"2021-08-01 22:44:24.576+00",9099067,"0"
"2021-08-01 22:44:24.576+00",9099068,"1"
"2021-08-01 22:44:24.576+00",9099072,"4"
"2021-08-01 22:44:24.576+00",9099070,"3"
"2021-08-01 22:44:34.576+00",9131072,"4"
"2021-08-01 22:44:34.576+00",9131063,"0"
"2021-08-01 22:44:34.576+00",9131065,"1"
"2021-08-01 22:44:34.576+00",9131067,"2"
"2021-08-01 22:44:34.576+00",9131069,"3"
"2021-08-01 22:44:44.615+00",9163250,"3"
"2021-08-01 22:44:44.615+00",9163247,"0"
"2021-08-01 22:44:44.615+00",9163248,"1"
"2021-08-01 22:44:44.615+00",9163248,"2"
"2021-08-01 22:44:44.615+00",9163252,"4"
"2021-08-01 22:44:54.586+00",9195360,"3"
"2021-08-01 22:44:54.586+00",9195362,"4"
"2021-08-01 22:44:54.586+00",9195355,"0"
"2021-08-01 22:44:54.586+00",9195357,"1"
"2021-08-01 22:44:54.586+00",9195358,"2"
"2021-08-01 22:45:04.576+00",9227064,"4"
"2021-08-01 22:45:04.576+00",9227062,"3"
"2021-08-01 22:45:04.576+00",9227060,"1"
"2021-08-01 22:45:04.576+00",9227062,"2"
"2021-08-01 22:45:04.576+00",9227059,"0"
"2021-08-01 22:45:14.576+00",9259062,"1"
"2021-08-01 22:45:14.576+00",9259064,"3"
"2021-08-01 22:45:14.576+00",9259066,"4"
"2021-08-01 22:45:14.576+00",9259063,"2"
"2021-08-01 22:45:14.576+00",9259060,"0"
"2021-08-01 22:45:24.576+00",9291192,"3"
"2021-08-01 22:45:24.576+00",9291194,"4"
"2021-08-01 22:45:24.576+00",9291191,"2"
"2021-08-01 22:45:24.576+00",9291190,"1"
"2021-08-01 22:45:24.576+00",9291189,"0"
"2021-08-01 22:45:34.576+00",9323066,"1"
"2021-08-01 22:45:34.576+00",9323063,"0"
"2021-08-01 22:45:34.576+00",9323066,"2"
"2021-08-01 22:45:34.576+00",9323069,"4"
"2021-08-01 22:45:34.576+00",9323066,"3"
"2021-08-01 22:45:44.576+00",9355063,"0"
"2021-08-01 22:45:44.576+00",9355068,"3"
"2021-08-01 22:45:44.576+00",9355070,"4"
"2021-08-01 22:45:44.576+00",9355067,"2"
"2021-08-01 22:45:44.576+00",9355066,"1"
"2021-08-01 22:45:54.576+00",9387062,"1"
"2021-08-01 22:45:54.576+00",9387066,"4"
"2021-08-01 22:45:54.576+00",9387064,"3"
"2021-08-01 22:45:54.576+00",9387062,"2"
"2021-08-01 22:45:54.576+00",9387060,"0"
"2021-08-01 22:46:04.576+00",9419059,"0"
"2021-08-01 22:46:04.576+00",9419064,"3"
"2021-08-01 22:46:04.576+00",9419066,"4"
"2021-08-01 22:46:04.576+00",9419062,"2"
"2021-08-01 22:46:04.576+00",9419061,"1"
"2021-08-01 22:46:14.576+00",9451060,"2"
"2021-08-01 22:46:14.576+00",9451060,"1"
"2021-08-01 22:46:14.576+00",9451057,"0"
"2021-08-01 22:46:14.576+00",9451064,"4"
"2021-08-01 22:46:14.576+00",9451062,"3"
"2021-08-01 22:46:24.576+00",9483062,"2"
"2021-08-01 22:46:24.576+00",9483064,"3"
"2021-08-01 22:46:24.576+00",9483059,"0"
"2021-08-01 22:46:24.576+00",9483062,"1"
"2021-08-01 22:46:24.576+00",9483066,"4"
"2021-08-01 22:46:34.576+00",9515063,"2"
"2021-08-01 22:46:34.576+00",9515060,"0"
"2021-08-01 22:46:34.576+00",9515062,"1"
"2021-08-01 22:46:34.576+00",9515067,"4"
"2021-08-01 22:46:34.576+00",9515064,"3"
"2021-08-01 22:46:44.582+00",9547266,"3"
"2021-08-01 22:46:44.582+00",9547266,"1"
"2021-08-01 22:46:44.582+00",9547270,"4"
"2021-08-01 22:46:44.582+00",9547266,"2"
"2021-08-01 22:46:44.582+00",9547263,"0"
"2021-08-01 22:46:54.576+00",9579068,"3"
"2021-08-01 22:46:54.576+00",9579063,"0"
"2021-08-01 22:46:54.576+00",9579066,"1"
"2021-08-01 22:46:54.576+00",9579066,"2"
"2021-08-01 22:46:54.576+00",9579070,"4"
"2021-08-01 22:47:04.576+00",9611062,"1"
"2021-08-01 22:47:04.576+00",9611065,"3"
"2021-08-01 22:47:04.576+00",9611064,"2"
"2021-08-01 22:47:04.576+00",9611068,"4"
"2021-08-01 22:47:04.576+00",9611061,"0"
"2021-08-01 22:47:14.576+00",9643068,"4"
"2021-08-01 22:47:14.576+00",9643063,"0"
"2021-08-01 22:47:14.576+00",9643064,"1"
"2021-08-01 22:47:14.576+00",9643065,"2"
"2021-08-01 22:47:14.576+00",9643066,"3"
"2021-08-01 22:47:24.576+00",9675062,"3"
"2021-08-01 22:47:24.576+00",9675064,"4"
"2021-08-01 22:47:24.576+00",9675062,"2"
"2021-08-01 22:47:24.576+00",9675060,"1"
"2021-08-01 22:47:24.576+00",9675057,"0"
"2021-08-01 22:47:34.576+00",9707060,"2"
"2021-08-01 22:47:34.576+00",9707057,"0"
"2021-08-01 22:47:34.576+00",9707060,"1"
"2021-08-01 22:47:34.576+00",9707061,"3"
"2021-08-01 22:47:34.576+00",9707063,"4"
"2021-08-01 22:47:44.592+00",9739354,"4"
"2021-08-01 22:47:44.592+00",9739352,"2"
"2021-08-01 22:47:44.592+00",9739350,"1"
"2021-08-01 22:47:44.592+00",9739349,"0"
"2021-08-01 22:47:44.592+00",9739352,"3"
"2021-08-01 22:47:54.576+00",9771064,"4"
"2021-08-01 22:47:54.576+00",9771062,"2"
"2021-08-01 22:47:54.576+00",9771062,"1"
"2021-08-01 22:47:54.576+00",9771059,"0"
"2021-08-01 22:47:54.576+00",9771062,"3"
"2021-08-01 22:48:04.576+00",9803066,"0"
"2021-08-01 22:48:04.576+00",9803068,"1"
"2021-08-01 22:48:04.576+00",9803068,"2"
"2021-08-01 22:48:04.576+00",9803072,"4"
"2021-08-01 22:48:04.576+00",9803070,"3"
"2021-08-01 22:48:14.581+00",9835297,"0"
"2021-08-01 22:48:14.581+00",9835327,"3"
"2021-08-01 22:48:14.581+00",9835334,"4"
"2021-08-01 22:48:14.581+00",9835300,"2"
"2021-08-01 22:48:14.581+00",9835300,"1"
"2021-08-01 22:48:24.576+00",9867060,"2"
"2021-08-01 22:48:24.576+00",9867057,"0"
"2021-08-01 22:48:24.576+00",9867060,"1"
"2021-08-01 22:48:24.576+00",9867064,"4"
"2021-08-01 22:48:24.576+00",9867062,"3"
"2021-08-01 22:48:34.576+00",9899064,"2"
"2021-08-01 22:48:34.576+00",9899061,"0"
"2021-08-01 22:48:34.576+00",9899064,"1"
"2021-08-01 22:48:34.576+00",9899068,"4"
"2021-08-01 22:48:34.576+00",9899066,"3"
"2021-08-01 22:48:44.576+00",9931057,"0"
"2021-08-01 22:48:44.576+00",9931059,"2"
"2021-08-01 22:48:44.576+00",9931059,"1"
"2021-08-01 22:48:44.576+00",9931063,"4"
"2021-08-01 22:48:44.576+00",9931061,"3"
"2021-08-01 22:48:54.576+00",9963066,"4"
"2021-08-01 22:48:54.576+00",9963062,"2"
"2021-08-01 22:48:54.576+00",9963062,"1"
"2021-08-01 22:48:54.576+00",9963059,"0"
"2021-08-01 22:48:54.576+00",9963064,"3"
"2021-08-01 22:49:04.576+00",9995058,"1"
"2021-08-01 22:49:04.576+00",9995063,"4"
"2021-08-01 22:49:04.576+00",9995060,"3"
"2021-08-01 22:49:04.576+00",9995056,"0"
"2021-08-01 22:49:04.576+00",9995060,"2"
"2021-08-01 22:49:14.576+00",10027334,"1"
"2021-08-01 22:49:14.576+00",10027338,"4"
"2021-08-01 22:49:14.576+00",10027336,"3"
"2021-08-01 22:49:14.576+00",10027331,"0"
"2021-08-01 22:49:14.576+00",10027334,"2"
"2021-08-01 22:49:24.576+00",10059066,"1"
"2021-08-01 22:49:24.576+00",10059068,"3"
"2021-08-01 22:49:24.576+00",10059070,"4"
"2021-08-01 22:49:24.576+00",10059064,"0"
"2021-08-01 22:49:24.576+00",10059068,"2"
"2021-08-01 22:49:34.576+00",10091061,"0"
"2021-08-01 22:49:34.576+00",10091062,"1"
"2021-08-01 22:49:34.576+00",10091064,"2"
"2021-08-01 22:49:34.576+00",10091066,"4"
"2021-08-01 22:49:34.576+00",10091064,"3"
"2021-08-01 22:49:44.576+00",10123062,"3"
"2021-08-01 22:49:44.576+00",10123061,"1"
"2021-08-01 22:49:44.576+00",10123065,"4"
"2021-08-01 22:49:44.576+00",10123062,"2"
"2021-08-01 22:49:44.576+00",10123059,"0"
"2021-08-01 22:49:54.576+00",10155070,"4"
"2021-08-01 22:49:54.576+00",10155066,"3"
"2021-08-01 22:49:54.576+00",10155062,"0"
"2021-08-01 22:49:54.576+00",10155065,"1"
"2021-08-01 22:49:54.576+00",10155065,"2"
"2021-08-01 22:50:04.63+00",10187296,"2"
"2021-08-01 22:50:04.63+00",10187300,"4"
"2021-08-01 22:50:04.63+00",10187298,"3"
"2021-08-01 22:50:04.63+00",10187285,"0"
"2021-08-01 22:50:04.63+00",10187288,"1"
"2021-08-01 22:50:14.576+00",10219059,"0"
"2021-08-01 22:50:14.576+00",10219062,"1"
"2021-08-01 22:50:14.576+00",10219064,"2"
"2021-08-01 22:50:14.576+00",10219066,"4"
"2021-08-01 22:50:14.576+00",10219064,"3"
"2021-08-01 22:50:24.576+00",10251068,"1"
"2021-08-01 22:50:24.576+00",10251065,"0"
"2021-08-01 22:50:24.576+00",10251068,"2"
"2021-08-01 22:50:24.576+00",10251072,"4"
"2021-08-01 22:50:24.576+00",10251069,"3"
"2021-08-01 22:50:34.576+00",10283061,"0"
"2021-08-01 22:50:34.576+00",10283062,"1"
"2021-08-01 22:50:34.576+00",10283064,"2"
"2021-08-01 22:50:34.576+00",10283068,"4"
"2021-08-01 22:50:34.576+00",10283065,"3"
"2021-08-01 22:50:44.576+00",10315065,"3"
"2021-08-01 22:50:44.576+00",10315061,"0"
"2021-08-01 22:50:44.576+00",10315063,"1"
"2021-08-01 22:50:44.576+00",10315064,"2"
"2021-08-01 22:50:44.576+00",10315068,"4"
"2021-08-01 22:50:54.576+00",10347062,"1"
"2021-08-01 22:50:54.576+00",10347061,"0"
"2021-08-01 22:50:54.576+00",10347064,"2"
"2021-08-01 22:50:54.576+00",10347066,"4"
"2021-08-01 22:50:54.576+00",10347064,"3"
"2021-08-01 22:51:04.576+00",10379061,"1"
"2021-08-01 22:51:04.576+00",10379066,"4"
"2021-08-01 22:51:04.576+00",10379062,"3"
"2021-08-01 22:51:04.576+00",10379059,"0"
"2021-08-01 22:51:04.576+00",10379062,"2"
"2021-08-01 22:51:14.576+00",10411067,"3"
"2021-08-01 22:51:14.576+00",10411062,"0"
"2021-08-01 22:51:14.576+00",10411065,"1"
"2021-08-01 22:51:14.576+00",10411066,"2"
"2021-08-01 22:51:14.576+00",10411070,"4"
"2021-08-01 22:51:24.576+00",10443058,"0"
"2021-08-01 22:51:24.576+00",10443060,"1"
"2021-08-01 22:51:24.576+00",10443062,"2"
"2021-08-01 22:51:24.576+00",10443066,"4"
"2021-08-01 22:51:24.576+00",10443062,"3"
"2021-08-01 22:51:34.576+00",10475067,"0"
"2021-08-01 22:51:34.576+00",10475069,"1"
"2021-08-01 22:51:34.576+00",10475070,"2"
"2021-08-01 22:51:34.576+00",10475072,"4"
"2021-08-01 22:51:34.576+00",10475070,"3"
"2021-08-01 22:51:44.576+00",10507060,"0"
"2021-08-01 22:51:44.576+00",10507062,"1"
"2021-08-01 22:51:44.576+00",10507063,"2"
"2021-08-01 22:51:44.576+00",10507066,"4"
"2021-08-01 22:51:44.576+00",10507064,"3"
"2021-08-01 22:51:54.576+00",10539061,"0"
"2021-08-01 22:51:54.576+00",10539062,"1"
"2021-08-01 22:51:54.576+00",10539064,"2"
"2021-08-01 22:51:54.576+00",10539067,"4"
"2021-08-01 22:51:54.576+00",10539065,"3"
"2021-08-01 22:52:04.576+00",10571059,"0"
"2021-08-01 22:52:04.576+00",10571062,"1"
"2021-08-01 22:52:04.576+00",10571062,"2"
"2021-08-01 22:52:04.576+00",10571065,"4"
"2021-08-01 22:52:04.576+00",10571064,"3"
"2021-08-01 22:52:14.576+00",10594031,"1"
"2021-08-01 22:52:14.576+00",10594029,"0"
"2021-08-01 22:52:14.576+00",10594030,"3"
"2021-08-01 22:52:14.576+00",10594032,"4"
"2021-08-01 22:52:14.576+00",10594030,"2"
"2021-08-01 22:52:24.576+00",10610029,"0"
"2021-08-01 22:52:24.576+00",10610031,"1"
"2021-08-01 22:52:24.576+00",10610030,"2"
"2021-08-01 22:52:24.576+00",10610033,"4"
"2021-08-01 22:52:24.576+00",10610030,"3"
"2021-08-01 22:52:34.576+00",10626023,"1"
"2021-08-01 22:52:34.576+00",10626022,"0"
"2021-08-01 22:52:34.576+00",10626022,"2"
"2021-08-01 22:52:34.576+00",10626023,"4"
"2021-08-01 22:52:34.576+00",10626022,"3"
"2021-08-01 22:52:44.576+00",10642033,"3"
"2021-08-01 22:52:44.576+00",10642031,"0"
"2021-08-01 22:52:44.576+00",10642033,"1"
"2021-08-01 22:52:44.576+00",10642032,"2"
"2021-08-01 22:52:44.576+00",10642035,"4"
"2021-08-01 22:52:54.576+00",10658030,"0"
"2021-08-01 22:52:54.576+00",10658031,"1"
"2021-08-01 22:52:54.576+00",10658030,"2"
"2021-08-01 22:52:54.576+00",10658033,"4"
"2021-08-01 22:52:54.576+00",10658031,"3"
"2021-08-01 22:53:04.576+00",10658063,"0"
"2021-08-01 22:53:04.576+00",10658064,"1"
"2021-08-01 22:53:04.576+00",10658063,"2"
"2021-08-01 22:53:04.576+00",10658064,"4"
"2021-08-01 22:53:04.576+00",10658062,"3"
"2021-08-01 22:53:14.576+00",10658063,"0"
"2021-08-01 22:53:14.576+00",10658064,"1"
"2021-08-01 22:53:14.576+00",10658063,"2"
"2021-08-01 22:53:14.576+00",10658064,"4"
"2021-08-01 22:53:14.576+00",10658062,"3"
"2021-08-01 22:53:24.576+00",10658063,"0"
"2021-08-01 22:53:24.576+00",10658064,"1"
"2021-08-01 22:53:24.576+00",10658063,"2"
"2021-08-01 22:53:24.576+00",10658064,"4"
"2021-08-01 22:53:24.576+00",10658062,"3"
"2021-08-01 22:53:34.576+00",10658063,"0"
"2021-08-01 22:53:34.576+00",10658064,"1"
"2021-08-01 22:53:34.576+00",10658063,"2"
"2021-08-01 22:53:34.576+00",10658064,"4"
"2021-08-01 22:53:34.576+00",10658062,"3"
"2021-08-01 22:53:44.664+00",10658063,"0"
"2021-08-01 22:53:44.664+00",10658062,"3"
"2021-08-01 22:53:44.664+00",10658064,"4"
"2021-08-01 22:53:44.664+00",10658063,"2"
"2021-08-01 22:53:44.664+00",10658064,"1"
"2021-08-01 22:53:54.576+00",10658063,"0"
"2021-08-01 22:53:54.576+00",10658064,"1"
"2021-08-01 22:53:54.576+00",10658063,"2"
"2021-08-01 22:53:54.576+00",10658064,"4"
"2021-08-01 22:53:54.576+00",10658062,"3"
"2021-08-01 22:54:04.576+00",10658063,"0"
"2021-08-01 22:54:04.576+00",10658064,"1"
"2021-08-01 22:54:04.576+00",10658063,"2"
"2021-08-01 22:54:04.576+00",10658064,"4"
"2021-08-01 22:54:04.576+00",10658062,"3"
"2021-08-01 22:54:14.576+00",10658063,"0"
"2021-08-01 22:54:14.576+00",10658064,"1"
"2021-08-01 22:54:14.576+00",10658063,"2"
"2021-08-01 22:54:14.576+00",10658064,"4"
"2021-08-01 22:54:14.576+00",10658062,"3"
"2021-08-01 22:54:24.576+00",10658063,"2"
"2021-08-01 22:54:24.576+00",10658063,"0"
"2021-08-01 22:54:24.576+00",10658064,"1"
"2021-08-01 22:54:24.576+00",10658064,"4"
"2021-08-01 22:54:24.576+00",10658062,"3"
"2021-08-01 22:54:34.576+00",10658064,"1"
"2021-08-01 22:54:34.576+00",10658063,"0"
"2021-08-01 22:54:34.576+00",10658062,"3"
"2021-08-01 22:54:34.576+00",10658063,"2"
"2021-08-01 22:54:34.576+00",10658064,"4"
"2021-08-01 22:54:44.576+00",10658063,"0"
"2021-08-01 22:54:44.576+00",10658064,"1"
"2021-08-01 22:54:44.576+00",10658063,"2"
"2021-08-01 22:54:44.576+00",10658064,"4"
"2021-08-01 22:54:44.576+00",10658062,"3"
"2021-08-01 22:54:54.576+00",10659937,"2"
"2021-08-01 22:54:54.576+00",10659937,"0"
"2021-08-01 22:54:54.576+00",10659939,"1"
"2021-08-01 22:54:54.576+00",10659939,"4"
"2021-08-01 22:54:54.576+00",10659936,"3"
"2021-08-01 22:55:04.576+00",10661938,"2"
"2021-08-01 22:55:04.576+00",10661937,"0"
"2021-08-01 22:55:04.576+00",10661939,"1"
"2021-08-01 22:55:04.576+00",10661936,"3"
"2021-08-01 22:55:04.576+00",10661939,"4"
"2021-08-01 22:55:14.576+00",10663937,"0"
"2021-08-01 22:55:14.576+00",10663936,"3"
"2021-08-01 22:55:14.576+00",10663939,"4"
"2021-08-01 22:55:14.576+00",10663937,"2"
"2021-08-01 22:55:14.576+00",10663939,"1"
"2021-08-01 22:55:24.576+00",10665937,"0"
"2021-08-01 22:55:24.576+00",10665939,"1"
"2021-08-01 22:55:24.576+00",10665937,"2"
"2021-08-01 22:55:24.576+00",10665939,"4"
"2021-08-01 22:55:24.576+00",10665936,"3"
"2021-08-01 22:55:34.576+00",10667939,"4"
"2021-08-01 22:55:34.576+00",10667937,"0"
"2021-08-01 22:55:34.576+00",10667939,"1"
"2021-08-01 22:55:34.576+00",10667937,"2"
"2021-08-01 22:55:34.576+00",10667936,"3"
"2021-08-01 22:55:44.576+00",10669936,"3"
"2021-08-01 22:55:44.576+00",10669939,"1"
"2021-08-01 22:55:44.576+00",10669937,"0"
"2021-08-01 22:55:44.576+00",10669937,"2"
"2021-08-01 22:55:44.576+00",10669939,"4"
"2021-08-01 22:55:54.576+00",10671936,"3"
"2021-08-01 22:55:54.576+00",10671937,"0"
"2021-08-01 22:55:54.576+00",10671939,"1"
"2021-08-01 22:55:54.576+00",10671937,"2"
"2021-08-01 22:55:54.576+00",10671939,"4"
"2021-08-01 22:56:04.633+00",10673960,"3"
"2021-08-01 22:56:04.633+00",10673960,"1"
"2021-08-01 22:56:04.633+00",10673962,"4"
"2021-08-01 22:56:04.633+00",10673958,"0"
"2021-08-01 22:56:04.633+00",10673959,"2"
"2021-08-01 22:56:14.581+00",10675961,"2"
"2021-08-01 22:56:14.581+00",10675962,"4"
"2021-08-01 22:56:14.581+00",10675960,"3"
"2021-08-01 22:56:14.581+00",10675960,"0"
"2021-08-01 22:56:14.581+00",10675962,"1"
"2021-08-01 22:56:24.576+00",10677939,"4"
"2021-08-01 22:56:24.576+00",10677937,"0"
"2021-08-01 22:56:24.576+00",10677939,"1"
"2021-08-01 22:56:24.576+00",10677937,"2"
"2021-08-01 22:56:24.576+00",10677936,"3"
"2021-08-01 22:56:34.576+00",10679939,"4"
"2021-08-01 22:56:34.576+00",10679937,"0"
"2021-08-01 22:56:34.576+00",10679936,"3"
"2021-08-01 22:56:34.576+00",10679937,"2"
"2021-08-01 22:56:34.576+00",10679939,"1"
"2021-08-01 22:56:44.576+00",10681937,"0"
"2021-08-01 22:56:44.576+00",10681939,"1"
"2021-08-01 22:56:44.576+00",10681937,"2"
"2021-08-01 22:56:44.576+00",10681939,"4"
"2021-08-01 22:56:44.576+00",10681936,"3"
"2021-08-01 22:56:54.576+00",10683939,"1"
"2021-08-01 22:56:54.576+00",10683937,"2"
"2021-08-01 22:56:54.576+00",10683937,"0"
"2021-08-01 22:56:54.576+00",10683936,"3"
"2021-08-01 22:56:54.576+00",10683939,"4"
"2021-08-01 22:57:04.576+00",10685937,"0"
"2021-08-01 22:57:04.576+00",10685939,"1"
"2021-08-01 22:57:04.576+00",10685937,"2"
"2021-08-01 22:57:04.576+00",10685939,"4"
"2021-08-01 22:57:04.576+00",10685936,"3"
"2021-08-01 22:57:14.576+00",10687937,"0"
"2021-08-01 22:57:14.576+00",10687939,"1"
"2021-08-01 22:57:14.576+00",10687937,"2"
"2021-08-01 22:57:14.576+00",10687939,"4"
"2021-08-01 22:57:14.576+00",10687936,"3"
"2021-08-01 22:57:24.576+00",10689937,"0"
"2021-08-01 22:57:24.576+00",10689939,"1"
"2021-08-01 22:57:24.576+00",10689938,"2"
"2021-08-01 22:57:24.576+00",10689939,"4"
"2021-08-01 22:57:24.576+00",10689937,"3"
"2021-08-01 22:57:34.576+00",10691939,"1"
"2021-08-01 22:57:34.576+00",10691936,"3"
"2021-08-01 22:57:34.576+00",10691939,"4"
"2021-08-01 22:57:34.576+00",10691937,"2"
"2021-08-01 22:57:34.576+00",10691937,"0"
"2021-08-01 22:57:44.576+00",10693937,"0"
"2021-08-01 22:57:44.576+00",10693939,"1"
"2021-08-01 22:57:44.576+00",10693937,"2"
"2021-08-01 22:57:44.576+00",10693939,"4"
"2021-08-01 22:57:44.576+00",10693936,"3"
"2021-08-01 22:57:54.576+00",10695937,"2"
"2021-08-01 22:57:54.576+00",10695937,"0"
"2021-08-01 22:57:54.576+00",10695939,"1"
"2021-08-01 22:57:54.576+00",10695939,"4"
"2021-08-01 22:57:54.576+00",10695936,"3"
"2021-08-01 22:58:04.576+00",10697937,"0"
"2021-08-01 22:58:04.576+00",10697939,"1"
"2021-08-01 22:58:04.576+00",10697937,"2"
"2021-08-01 22:58:04.576+00",10697939,"4"
"2021-08-01 22:58:04.576+00",10697936,"3"
"2021-08-01 22:58:14.576+00",10699937,"0"
"2021-08-01 22:58:14.576+00",10699936,"3"
"2021-08-01 22:58:14.576+00",10699939,"4"
"2021-08-01 22:58:14.576+00",10699937,"2"
"2021-08-01 22:58:14.576+00",10699939,"1"
"2021-08-01 22:58:24.576+00",10701937,"0"
"2021-08-01 22:58:24.576+00",10701936,"3"
"2021-08-01 22:58:24.576+00",10701938,"4"
"2021-08-01 22:58:24.576+00",10701937,"2"
"2021-08-01 22:58:24.576+00",10701938,"1"
"2021-08-01 22:58:34.576+00",10703937,"0"
"2021-08-01 22:58:34.576+00",10703939,"4"
"2021-08-01 22:58:34.576+00",10703938,"2"
"2021-08-01 22:58:34.576+00",10703939,"1"
"2021-08-01 22:58:34.576+00",10703936,"3"
