"time","completed_tasks","executor"
"2021-07-25 00:38:52.565+00","26723","0"
"2021-07-25 00:38:52.565+00","1037421","1"
"2021-07-25 00:38:57.565+00","26731","0"
"2021-07-25 00:38:57.565+00","1037429","1"
"2021-07-25 00:39:02.565+00","1037443","1"
"2021-07-25 00:39:02.565+00","26745","0"
"2021-07-25 00:39:07.565+00","26753","0"
"2021-07-25 00:39:07.565+00","1037451","1"
"2021-07-25 00:39:12.565+00","26767","0"
"2021-07-25 00:39:12.565+00","1037465","1"
"2021-07-25 00:39:17.565+00","26775","0"
"2021-07-25 00:39:17.565+00","1037473","1"
"2021-07-25 00:39:22.565+00","1037487","1"
"2021-07-25 00:39:22.565+00","26791","0"
"2021-07-25 00:39:27.565+00","1037495","1"
"2021-07-25 00:39:27.565+00","26799","0"
"2021-07-25 00:39:32.565+00","26813","0"
"2021-07-25 00:39:32.565+00","1037509","1"
"2021-07-25 00:39:37.565+00","1037517","1"
"2021-07-25 00:39:37.565+00","26821","0"
"2021-07-25 00:39:42.565+00","26835","0"
"2021-07-25 00:39:42.565+00","1037531","1"
"2021-07-25 00:39:47.565+00","1037539","1"
"2021-07-25 00:39:47.565+00","26843","0"
"2021-07-25 00:39:52.565+00","26859","0"
"2021-07-25 00:39:52.565+00","1037553","1"
"2021-07-25 00:39:57.565+00","26867","0"
"2021-07-25 00:39:57.565+00","1037561","1"
"2021-07-25 00:40:02.565+00","1037575","1"
"2021-07-25 00:40:02.565+00","26881","0"
"2021-07-25 00:40:07.571+00","26889","0"
"2021-07-25 00:40:07.571+00","1037583","1"
"2021-07-25 00:40:12.565+00","1037597","1"
"2021-07-25 00:40:12.565+00","26903","0"
"2021-07-25 00:40:17.565+00","26911","0"
"2021-07-25 00:40:17.565+00","1037605","1"
"2021-07-25 00:40:22.565+00","1037619","1"
"2021-07-25 00:40:22.565+00","26927","0"
"2021-07-25 00:40:27.565+00","26935","0"
"2021-07-25 00:40:27.565+00","1037627","1"
"2021-07-25 00:40:32.565+00","1037641","1"
"2021-07-25 00:40:32.565+00","26949","0"
"2021-07-25 00:40:37.565+00","26957","0"
"2021-07-25 00:40:37.565+00","1037649","1"
"2021-07-25 00:40:42.565+00","26971","0"
"2021-07-25 00:40:42.565+00","1037663","1"
"2021-07-25 00:40:47.565+00","26979","0"
"2021-07-25 00:40:47.565+00","1037671","1"
"2021-07-25 00:40:52.565+00","26995","0"
"2021-07-25 00:40:52.565+00","1037685","1"
"2021-07-25 00:40:57.565+00","27003","0"
"2021-07-25 00:40:57.565+00","1037693","1"
"2021-07-25 00:41:02.565+00","1037707","1"
"2021-07-25 00:41:02.565+00","27017","0"
"2021-07-25 00:41:07.565+00","1037715","1"
"2021-07-25 00:41:07.565+00","27025","0"
"2021-07-25 00:41:12.565+00","27039","0"
"2021-07-25 00:41:12.565+00","1037729","1"
"2021-07-25 00:41:17.565+00","1037737","1"
"2021-07-25 00:41:17.565+00","27047","0"
"2021-07-25 00:41:22.565+00","1037751","1"
"2021-07-25 00:41:22.565+00","27063","0"
"2021-07-25 00:41:27.565+00","27071","0"
"2021-07-25 00:41:27.565+00","1037759","1"
"2021-07-25 00:41:32.565+00","27085","0"
"2021-07-25 00:41:32.565+00","1037773","1"
"2021-07-25 00:41:37.565+00","27093","0"
"2021-07-25 00:41:37.565+00","1037781","1"
"2021-07-25 00:41:42.565+00","27107","0"
"2021-07-25 00:41:42.565+00","1037795","1"
"2021-07-25 00:41:47.565+00","27115","0"
"2021-07-25 00:41:47.565+00","1037803","1"
"2021-07-25 00:41:52.565+00","1037817","1"
"2021-07-25 00:41:52.565+00","27131","0"
"2021-07-25 00:41:57.565+00","27139","0"
"2021-07-25 00:41:57.565+00","1037825","1"
"2021-07-25 00:42:02.565+00","1037839","1"
"2021-07-25 00:42:02.565+00","27153","0"
"2021-07-25 00:42:07.565+00","27161","0"
"2021-07-25 00:42:07.565+00","1037847","1"
"2021-07-25 00:42:12.565+00","27175","0"
"2021-07-25 00:42:12.565+00","1037861","1"
"2021-07-25 00:42:17.565+00","1037869","1"
"2021-07-25 00:42:17.565+00","27183","0"
"2021-07-25 00:42:22.565+00","27199","0"
"2021-07-25 00:42:22.565+00","1037883","1"
"2021-07-25 00:42:27.565+00","1037891","1"
"2021-07-25 00:42:27.565+00","27207","0"
"2021-07-25 00:42:32.565+00","27221","0"
"2021-07-25 00:42:32.565+00","1037905","1"
"2021-07-25 00:42:37.565+00","27229","0"
"2021-07-25 00:42:37.565+00","1037913","1"
"2021-07-25 00:42:42.565+00","27243","0"
"2021-07-25 00:42:42.565+00","1037927","1"
"2021-07-25 00:42:47.565+00","1037935","1"
"2021-07-25 00:42:47.565+00","27251","0"
"2021-07-25 00:42:52.565+00","27267","0"
"2021-07-25 00:42:52.565+00","1037949","1"
"2021-07-25 00:42:57.565+00","1037957","1"
"2021-07-25 00:42:57.565+00","27275","0"
"2021-07-25 00:43:02.565+00","1037971","1"
"2021-07-25 00:43:02.565+00","27289","0"
"2021-07-25 00:43:07.565+00","27297","0"
"2021-07-25 00:43:07.565+00","1037979","1"
"2021-07-25 00:43:12.565+00","1037993","1"
"2021-07-25 00:43:12.565+00","27311","0"
"2021-07-25 00:43:17.565+00","27319","0"
"2021-07-25 00:43:17.565+00","1038001","1"
"2021-07-25 00:43:22.565+00","27335","0"
"2021-07-25 00:43:22.565+00","1038015","1"
"2021-07-25 00:43:27.565+00","27343","0"
"2021-07-25 00:43:27.565+00","1038023","1"
"2021-07-25 00:43:32.565+00","1038037","1"
"2021-07-25 00:43:32.565+00","27357","0"
"2021-07-25 00:43:37.565+00","27365","0"
"2021-07-25 00:43:37.565+00","1038045","1"
"2021-07-25 00:43:42.565+00","27379","0"
"2021-07-25 00:43:42.565+00","1038059","1"
"2021-07-25 00:43:47.565+00","27387","0"
"2021-07-25 00:43:47.565+00","1038067","1"
"2021-07-25 00:43:52.565+00","1038081","1"
"2021-07-25 00:43:52.565+00","27403","0"
"2021-07-25 00:43:57.565+00","27411","0"
"2021-07-25 00:43:57.565+00","1038089","1"
"2021-07-25 00:44:02.565+00","27425","0"
"2021-07-25 00:44:02.565+00","1038103","1"
"2021-07-25 00:44:07.565+00","1038111","1"
"2021-07-25 00:44:07.565+00","27433","0"
"2021-07-25 00:44:12.565+00","27447","0"
"2021-07-25 00:44:12.565+00","1038125","1"
"2021-07-25 00:44:17.565+00","1038133","1"
"2021-07-25 00:44:17.565+00","27455","0"
"2021-07-25 00:44:22.565+00","27471","0"
"2021-07-25 00:44:22.565+00","1038147","1"
"2021-07-25 00:44:27.565+00","1038155","1"
"2021-07-25 00:44:27.565+00","27479","0"
"2021-07-25 00:44:32.565+00","1038169","1"
"2021-07-25 00:44:32.565+00","27493","0"
"2021-07-25 00:44:37.565+00","27501","0"
"2021-07-25 00:44:37.565+00","1038177","1"
"2021-07-25 00:44:42.565+00","27515","0"
"2021-07-25 00:44:42.565+00","1038191","1"
"2021-07-25 00:44:47.565+00","1038199","1"
"2021-07-25 00:44:47.565+00","27523","0"
"2021-07-25 00:44:52.565+00","27539","0"
"2021-07-25 00:44:52.565+00","1038213","1"
"2021-07-25 00:44:57.565+00","1038221","1"
"2021-07-25 00:44:57.565+00","27547","0"
"2021-07-25 00:45:02.565+00","27561","0"
"2021-07-25 00:45:02.565+00","1038235","1"
"2021-07-25 00:45:07.565+00","1038243","1"
"2021-07-25 00:45:07.565+00","27569","0"
"2021-07-25 00:45:12.565+00","27583","0"
"2021-07-25 00:45:12.565+00","1038257","1"
"2021-07-25 00:45:17.565+00","1038265","1"
"2021-07-25 00:45:17.565+00","27591","0"
"2021-07-25 00:45:22.565+00","1038279","1"
"2021-07-25 00:45:22.565+00","27607","0"
"2021-07-25 00:45:27.565+00","1038287","1"
"2021-07-25 00:45:27.565+00","27615","0"
"2021-07-25 00:45:32.565+00","27629","0"
"2021-07-25 00:45:32.565+00","1038301","1"
"2021-07-25 00:45:37.565+00","27637","0"
"2021-07-25 00:45:37.565+00","1038309","1"
"2021-07-25 00:45:42.565+00","27651","0"
"2021-07-25 00:45:42.565+00","1038323","1"
"2021-07-25 00:45:47.565+00","1038331","1"
"2021-07-25 00:45:47.565+00","27659","0"
"2021-07-25 00:45:52.565+00","1038345","1"
"2021-07-25 00:45:52.565+00","27675","0"
"2021-07-25 00:45:57.565+00","27683","0"
"2021-07-25 00:45:57.565+00","1038353","1"
"2021-07-25 00:46:02.565+00","27697","0"
"2021-07-25 00:46:02.565+00","1038367","1"
"2021-07-25 00:46:07.565+00","27705","0"
"2021-07-25 00:46:07.565+00","1038375","1"
"2021-07-25 00:46:12.573+00","1038389","1"
"2021-07-25 00:46:12.573+00","27719","0"
"2021-07-25 00:46:17.565+00","1038397","1"
"2021-07-25 00:46:17.565+00","27727","0"
"2021-07-25 00:46:22.565+00","1038411","1"
"2021-07-25 00:46:22.565+00","27743","0"
"2021-07-25 00:46:27.565+00","27751","0"
"2021-07-25 00:46:27.565+00","1038419","1"
"2021-07-25 00:46:32.565+00","1038433","1"
"2021-07-25 00:46:32.565+00","27765","0"
"2021-07-25 00:46:37.565+00","27773","0"
"2021-07-25 00:46:37.565+00","1038441","1"
"2021-07-25 00:46:42.565+00","27787","0"
"2021-07-25 00:46:42.565+00","1038455","1"
"2021-07-25 00:46:47.565+00","1038463","1"
"2021-07-25 00:46:47.565+00","27795","0"
"2021-07-25 00:46:52.565+00","27811","0"
"2021-07-25 00:46:52.565+00","1038477","1"
"2021-07-25 00:46:57.565+00","1038485","1"
"2021-07-25 00:46:57.565+00","27819","0"
"2021-07-25 00:47:02.565+00","1038499","1"
"2021-07-25 00:47:02.565+00","27833","0"
"2021-07-25 00:47:07.565+00","27841","0"
"2021-07-25 00:47:07.565+00","1038507","1"
"2021-07-25 00:47:12.565+00","27855","0"
"2021-07-25 00:47:12.565+00","1038521","1"
"2021-07-25 00:47:17.565+00","27863","0"
"2021-07-25 00:47:17.565+00","1038529","1"
"2021-07-25 00:47:22.565+00","1038543","1"
"2021-07-25 00:47:22.565+00","27879","0"
"2021-07-25 00:47:27.565+00","27887","0"
"2021-07-25 00:47:27.565+00","1038551","1"
"2021-07-25 00:47:32.565+00","1038565","1"
"2021-07-25 00:47:32.565+00","27901","0"
"2021-07-25 00:47:37.565+00","1038573","1"
"2021-07-25 00:47:37.565+00","27909","0"
"2021-07-25 00:47:42.565+00","27923","0"
"2021-07-25 00:47:42.565+00","1038587","1"
"2021-07-25 00:47:47.565+00","1038595","1"
"2021-07-25 00:47:47.565+00","27931","0"
"2021-07-25 00:47:52.565+00","1038609","1"
"2021-07-25 00:47:52.565+00","27947","0"
"2021-07-25 00:47:57.565+00","27955","0"
"2021-07-25 00:47:57.565+00","1038617","1"
"2021-07-25 00:48:02.565+00","1038631","1"
"2021-07-25 00:48:02.565+00","27969","0"
"2021-07-25 00:48:07.565+00","27977","0"
"2021-07-25 00:48:07.565+00","1038639","1"
"2021-07-25 00:48:12.565+00","1038653","1"
"2021-07-25 00:48:12.565+00","27991","0"
"2021-07-25 00:48:17.565+00","1038661","1"
"2021-07-25 00:48:17.565+00","27999","0"
"2021-07-25 00:48:22.565+00","28015","0"
"2021-07-25 00:48:22.565+00","1038675","1"
"2021-07-25 00:48:27.565+00","1038683","1"
"2021-07-25 00:48:27.565+00","28023","0"
"2021-07-25 00:48:32.565+00","28037","0"
"2021-07-25 00:48:32.565+00","1038697","1"
"2021-07-25 00:48:37.565+00","28045","0"
"2021-07-25 00:48:37.565+00","1038705","1"
"2021-07-25 00:48:42.565+00","28059","0"
"2021-07-25 00:48:42.565+00","1038719","1"
"2021-07-25 00:48:47.565+00","1038727","1"
"2021-07-25 00:48:47.565+00","28067","0"
"2021-07-25 00:48:52.565+00","28083","0"
"2021-07-25 00:48:52.565+00","1038741","1"
"2021-07-25 00:48:57.565+00","28091","0"
"2021-07-25 00:48:57.565+00","1038749","1"
"2021-07-25 00:49:02.565+00","1038763","1"
"2021-07-25 00:49:02.565+00","28105","0"
"2021-07-25 00:49:07.565+00","28113","0"
"2021-07-25 00:49:07.565+00","1038771","1"
"2021-07-25 00:49:12.565+00","28127","0"
"2021-07-25 00:49:12.565+00","1038785","1"
"2021-07-25 00:49:17.565+00","1038793","1"
"2021-07-25 00:49:17.565+00","28135","0"
"2021-07-25 00:49:22.565+00","28151","0"
"2021-07-25 00:49:22.565+00","1038807","1"
"2021-07-25 00:49:27.565+00","28159","0"
"2021-07-25 00:49:27.565+00","1038815","1"
"2021-07-25 00:49:32.565+00","28173","0"
"2021-07-25 00:49:32.565+00","1038829","1"
"2021-07-25 00:49:37.565+00","28181","0"
"2021-07-25 00:49:37.565+00","1038837","1"
"2021-07-25 00:49:42.565+00","28195","0"
"2021-07-25 00:49:42.565+00","1038851","1"
"2021-07-25 00:49:47.565+00","28203","0"
"2021-07-25 00:49:47.565+00","1038859","1"
"2021-07-25 00:49:52.565+00","28219","0"
"2021-07-25 00:49:52.565+00","1038873","1"
"2021-07-25 00:49:57.565+00","28227","0"
"2021-07-25 00:49:57.565+00","1038881","1"
"2021-07-25 00:50:02.565+00","28241","0"
"2021-07-25 00:50:02.565+00","1038895","1"
"2021-07-25 00:50:07.565+00","28249","0"
"2021-07-25 00:50:07.565+00","1038903","1"
"2021-07-25 00:50:12.565+00","28263","0"
"2021-07-25 00:50:12.565+00","1038917","1"
"2021-07-25 00:50:17.565+00","28271","0"
"2021-07-25 00:50:17.565+00","1038925","1"
"2021-07-25 00:50:22.565+00","28287","0"
"2021-07-25 00:50:22.565+00","1038939","1"
"2021-07-25 00:50:27.565+00","1038947","1"
"2021-07-25 00:50:27.565+00","28295","0"
"2021-07-25 00:50:32.565+00","28309","0"
"2021-07-25 00:50:32.565+00","1038961","1"
"2021-07-25 00:50:37.565+00","28317","0"
"2021-07-25 00:50:37.565+00","1038969","1"
"2021-07-25 00:50:42.565+00","28331","0"
"2021-07-25 00:50:42.565+00","1038983","1"
"2021-07-25 00:50:47.565+00","1038991","1"
"2021-07-25 00:50:47.565+00","28339","0"
"2021-07-25 00:50:52.565+00","28355","0"
"2021-07-25 00:50:52.565+00","1039005","1"
"2021-07-25 00:50:57.565+00","28363","0"
"2021-07-25 00:50:57.565+00","1039013","1"
"2021-07-25 00:51:02.565+00","28377","0"
"2021-07-25 00:51:02.565+00","1039027","1"
"2021-07-25 00:51:07.565+00","1039035","1"
"2021-07-25 00:51:07.565+00","28385","0"
"2021-07-25 00:51:12.569+00","1039049","1"
"2021-07-25 00:51:12.569+00","28399","0"
"2021-07-25 00:51:17.565+00","28407","0"
"2021-07-25 00:51:17.565+00","1039057","1"
"2021-07-25 00:51:22.565+00","1039071","1"
"2021-07-25 00:51:22.565+00","28423","0"
"2021-07-25 00:51:27.565+00","28431","0"
"2021-07-25 00:51:27.565+00","1039079","1"
"2021-07-25 00:51:32.565+00","28445","0"
"2021-07-25 00:51:32.565+00","1039093","1"
"2021-07-25 00:51:37.565+00","1039101","1"
"2021-07-25 00:51:37.565+00","28453","0"
"2021-07-25 00:51:42.565+00","1039115","1"
"2021-07-25 00:51:42.565+00","28467","0"
"2021-07-25 00:51:47.565+00","28475","0"
"2021-07-25 00:51:47.565+00","1039123","1"
"2021-07-25 00:51:52.565+00","28491","0"
"2021-07-25 00:51:52.565+00","1039137","1"
"2021-07-25 00:51:57.565+00","1039145","1"
"2021-07-25 00:51:57.565+00","28499","0"
"2021-07-25 00:52:02.565+00","1039159","1"
"2021-07-25 00:52:02.565+00","28513","0"
"2021-07-25 00:52:07.565+00","1039167","1"
"2021-07-25 00:52:07.565+00","28521","0"
"2021-07-25 00:52:12.565+00","28535","0"
"2021-07-25 00:52:12.565+00","1039181","1"
"2021-07-25 00:52:17.565+00","1039189","1"
"2021-07-25 00:52:17.565+00","28543","0"
"2021-07-25 00:52:22.565+00","1039203","1"
"2021-07-25 00:52:22.565+00","28559","0"
"2021-07-25 00:52:27.565+00","28567","0"
"2021-07-25 00:52:27.565+00","1039211","1"
"2021-07-25 00:52:32.565+00","1039225","1"
"2021-07-25 00:52:32.565+00","28581","0"
"2021-07-25 00:52:37.565+00","28589","0"
"2021-07-25 00:52:37.565+00","1039233","1"
"2021-07-25 00:52:42.565+00","28603","0"
"2021-07-25 00:52:42.565+00","1039247","1"
"2021-07-25 00:52:47.565+00","1039255","1"
"2021-07-25 00:52:47.565+00","28611","0"
"2021-07-25 00:52:52.565+00","28627","0"
"2021-07-25 00:52:52.565+00","1039269","1"
"2021-07-25 00:52:57.565+00","1039277","1"
"2021-07-25 00:52:57.565+00","28635","0"
"2021-07-25 00:53:02.565+00","28649","0"
"2021-07-25 00:53:02.565+00","1039291","1"
"2021-07-25 00:53:07.565+00","28657","0"
"2021-07-25 00:53:07.565+00","1039299","1"
"2021-07-25 00:53:12.565+00","1039313","1"
"2021-07-25 00:53:12.565+00","28671","0"
"2021-07-25 00:53:17.565+00","28679","0"
"2021-07-25 00:53:17.565+00","1039321","1"
"2021-07-25 00:53:22.565+00","28695","0"
"2021-07-25 00:53:22.565+00","1039335","1"
"2021-07-25 00:53:27.565+00","1039343","1"
"2021-07-25 00:53:27.565+00","28703","0"
"2021-07-25 00:53:32.565+00","28717","0"
"2021-07-25 00:53:32.565+00","1039357","1"
"2021-07-25 00:53:37.565+00","28725","0"
"2021-07-25 00:53:37.565+00","1039365","1"
"2021-07-25 00:53:42.565+00","28739","0"
"2021-07-25 00:53:42.565+00","1039379","1"
"2021-07-25 00:53:47.565+00","1039387","1"
"2021-07-25 00:53:47.565+00","28747","0"
"2021-07-25 00:53:52.565+00","28764","0"
"2021-07-25 00:53:52.565+00","1039440","1"
"2021-07-25 00:53:57.565+00","28772","0"
"2021-07-25 00:53:57.565+00","1039448","1"
"2021-07-25 00:54:02.565+00","28786","0"
"2021-07-25 00:54:02.565+00","1039462","1"
"2021-07-25 00:54:07.565+00","28794","0"
"2021-07-25 00:54:07.565+00","1039470","1"
"2021-07-25 00:54:12.565+00","1039484","1"
"2021-07-25 00:54:12.565+00","28808","0"
"2021-07-25 00:54:17.565+00","28816","0"
"2021-07-25 00:54:17.565+00","1039492","1"
"2021-07-25 00:54:22.565+00","1039506","1"
"2021-07-25 00:54:22.565+00","28832","0"
"2021-07-25 00:54:27.565+00","1039514","1"
"2021-07-25 00:54:27.565+00","28840","0"
"2021-07-25 00:54:32.565+00","28854","0"
"2021-07-25 00:54:32.565+00","1039528","1"
"2021-07-25 00:54:37.565+00","28862","0"
"2021-07-25 00:54:37.565+00","1039536","1"
"2021-07-25 00:54:42.565+00","1039550","1"
"2021-07-25 00:54:42.565+00","28876","0"
"2021-07-25 00:54:47.565+00","28884","0"
"2021-07-25 00:54:47.565+00","1039558","1"
"2021-07-25 00:54:52.565+00","1039572","1"
"2021-07-25 00:54:52.565+00","28900","0"
"2021-07-25 00:54:57.565+00","28908","0"
"2021-07-25 00:54:57.565+00","1039580","1"
"2021-07-25 00:55:02.565+00","1039594","1"
"2021-07-25 00:55:02.565+00","28922","0"
"2021-07-25 00:55:07.565+00","1039602","1"
"2021-07-25 00:55:07.565+00","28930","0"
"2021-07-25 00:55:12.568+00","28944","0"
"2021-07-25 00:55:12.568+00","1039616","1"
"2021-07-25 00:55:17.565+00","1039624","1"
"2021-07-25 00:55:17.565+00","28952","0"
"2021-07-25 00:55:22.565+00","1039638","1"
"2021-07-25 00:55:22.565+00","28968","0"
"2021-07-25 00:55:27.565+00","28976","0"
"2021-07-25 00:55:27.565+00","1039646","1"
"2021-07-25 00:55:32.565+00","28990","0"
"2021-07-25 00:55:32.565+00","1039660","1"
"2021-07-25 00:55:37.565+00","28998","0"
"2021-07-25 00:55:37.565+00","1039668","1"
"2021-07-25 00:55:42.565+00","1039682","1"
"2021-07-25 00:55:42.565+00","29012","0"
"2021-07-25 00:55:47.565+00","29020","0"
"2021-07-25 00:55:47.565+00","1039690","1"
"2021-07-25 00:55:52.565+00","29036","0"
"2021-07-25 00:55:52.565+00","1039704","1"
"2021-07-25 00:55:57.565+00","1039712","1"
"2021-07-25 00:55:57.565+00","29044","0"
"2021-07-25 00:56:02.565+00","1039726","1"
"2021-07-25 00:56:02.565+00","29058","0"
"2021-07-25 00:56:07.565+00","1039734","1"
"2021-07-25 00:56:07.565+00","29066","0"
"2021-07-25 00:56:12.565+00","29080","0"
"2021-07-25 00:56:12.565+00","1039748","1"
"2021-07-25 00:56:17.565+00","29088","0"
"2021-07-25 00:56:17.565+00","1039756","1"
"2021-07-25 00:56:22.565+00","1039770","1"
"2021-07-25 00:56:22.565+00","29104","0"
"2021-07-25 00:56:27.565+00","29112","0"
"2021-07-25 00:56:27.565+00","1039778","1"
"2021-07-25 00:56:32.565+00","29126","0"
"2021-07-25 00:56:32.565+00","1039792","1"
"2021-07-25 00:56:37.565+00","29134","0"
"2021-07-25 00:56:37.565+00","1039800","1"
"2021-07-25 00:56:42.565+00","29148","0"
"2021-07-25 00:56:42.565+00","1039814","1"
"2021-07-25 00:56:47.565+00","1039822","1"
"2021-07-25 00:56:47.565+00","29156","0"
"2021-07-25 00:56:52.565+00","29172","0"
"2021-07-25 00:56:52.565+00","1039836","1"
"2021-07-25 00:56:57.565+00","1039844","1"
"2021-07-25 00:56:57.565+00","29180","0"
"2021-07-25 00:57:02.565+00","29194","0"
"2021-07-25 00:57:02.565+00","1039858","1"
"2021-07-25 00:57:07.565+00","1039866","1"
"2021-07-25 00:57:07.565+00","29202","0"
"2021-07-25 00:57:12.565+00","1039880","1"
"2021-07-25 00:57:12.565+00","29216","0"
"2021-07-25 00:57:17.565+00","1039888","1"
"2021-07-25 00:57:17.565+00","29224","0"
"2021-07-25 00:57:22.565+00","1039902","1"
"2021-07-25 00:57:22.565+00","29240","0"
"2021-07-25 00:57:27.565+00","29248","0"
"2021-07-25 00:57:27.565+00","1039910","1"
"2021-07-25 00:57:32.565+00","1039924","1"
"2021-07-25 00:57:32.565+00","29262","0"
"2021-07-25 00:57:37.565+00","29270","0"
"2021-07-25 00:57:37.565+00","1039932","1"
"2021-07-25 00:57:42.565+00","1039946","1"
"2021-07-25 00:57:42.565+00","29284","0"
"2021-07-25 00:57:47.565+00","1039954","1"
"2021-07-25 00:57:47.565+00","29292","0"
"2021-07-25 00:57:52.565+00","1039968","1"
"2021-07-25 00:57:52.565+00","29308","0"
"2021-07-25 00:57:57.565+00","1039976","1"
"2021-07-25 00:57:57.565+00","29316","0"
"2021-07-25 00:58:02.565+00","29330","0"
"2021-07-25 00:58:02.565+00","1039990","1"
"2021-07-25 00:58:07.565+00","29338","0"
"2021-07-25 00:58:07.565+00","1039998","1"
"2021-07-25 00:58:12.565+00","29352","0"
"2021-07-25 00:58:12.565+00","1040012","1"
"2021-07-25 00:58:17.565+00","1040020","1"
"2021-07-25 00:58:17.565+00","29360","0"
"2021-07-25 00:58:22.565+00","29376","0"
"2021-07-25 00:58:22.565+00","1040034","1"
"2021-07-25 00:58:27.565+00","1040042","1"
"2021-07-25 00:58:27.565+00","29384","0"
"2021-07-25 00:58:32.565+00","29398","0"
"2021-07-25 00:58:32.565+00","1040056","1"
"2021-07-25 00:58:37.565+00","1040064","1"
"2021-07-25 00:58:37.565+00","29406","0"
"2021-07-25 00:58:42.565+00","29420","0"
"2021-07-25 00:58:42.565+00","1040078","1"
"2021-07-25 00:58:47.565+00","29428","0"
"2021-07-25 00:58:47.565+00","1040086","1"
"2021-07-25 00:58:52.565+00","1040600","1"
"2021-07-25 00:58:52.565+00","29445","0"
"2021-07-25 00:58:57.565+00","29453","0"
"2021-07-25 00:58:57.565+00","1040608","1"
"2021-07-25 00:59:02.565+00","1040622","1"
"2021-07-25 00:59:02.565+00","29467","0"
"2021-07-25 00:59:07.565+00","29477","0"
"2021-07-25 00:59:07.565+00","1040632","1"
"2021-07-25 00:59:12.565+00","1040644","1"
"2021-07-25 00:59:12.565+00","29489","0"
"2021-07-25 00:59:17.565+00","29497","0"
"2021-07-25 00:59:17.565+00","1040652","1"
"2021-07-25 00:59:22.565+00","1041239","1"
"2021-07-25 00:59:22.565+00","29514","0"
"2021-07-25 00:59:27.565+00","29522","0"
"2021-07-25 00:59:27.565+00","1041247","1"
"2021-07-25 00:59:32.565+00","29536","0"
"2021-07-25 00:59:32.565+00","1041261","1"
"2021-07-25 00:59:37.565+00","1041269","1"
"2021-07-25 00:59:37.565+00","29544","0"
"2021-07-25 00:59:42.565+00","29558","0"
"2021-07-25 00:59:42.565+00","1041283","1"
"2021-07-25 00:59:47.565+00","1041291","1"
"2021-07-25 00:59:47.565+00","29566","0"
"2021-07-25 00:59:52.565+00","29583","0"
"2021-07-25 00:59:52.565+00","1041848","1"
"2021-07-25 00:59:57.565+00","29591","0"
"2021-07-25 00:59:57.565+00","1041856","1"
"2021-07-25 01:00:02.565+00","1041870","1"
"2021-07-25 01:00:02.565+00","29605","0"
"2021-07-25 01:00:07.565+00","1041878","1"
"2021-07-25 01:00:07.565+00","29613","0"
"2021-07-25 01:00:12.565+00","29627","0"
"2021-07-25 01:00:12.565+00","1041892","1"
"2021-07-25 01:00:17.565+00","1041900","1"
"2021-07-25 01:00:17.565+00","29635","0"
"2021-07-25 01:00:22.565+00","1042450","1"
"2021-07-25 01:00:22.565+00","29652","0"
"2021-07-25 01:00:27.565+00","29660","0"
"2021-07-25 01:00:27.565+00","1042458","1"
"2021-07-25 01:00:32.565+00","1042472","1"
"2021-07-25 01:00:32.565+00","29674","0"
"2021-07-25 01:00:37.565+00","1042480","1"
"2021-07-25 01:00:37.565+00","29682","0"
"2021-07-25 01:00:42.565+00","29696","0"
"2021-07-25 01:00:42.565+00","1042494","1"
"2021-07-25 01:00:47.565+00","29706","0"
"2021-07-25 01:00:47.565+00","1042504","1"
"2021-07-25 01:00:52.565+00","29721","0"
"2021-07-25 01:00:52.565+00","1043036","1"
"2021-07-25 01:00:57.565+00","29729","0"
"2021-07-25 01:00:57.565+00","1043044","1"
"2021-07-25 01:01:02.565+00","29743","0"
"2021-07-25 01:01:02.565+00","1043058","1"
"2021-07-25 01:01:07.565+00","29751","0"
"2021-07-25 01:01:07.565+00","1043066","1"
"2021-07-25 01:01:12.565+00","29765","0"
"2021-07-25 01:01:12.565+00","1043080","1"
"2021-07-25 01:01:17.565+00","1043088","1"
"2021-07-25 01:01:17.565+00","29773","0"
"2021-07-25 01:01:22.565+00","1043637","1"
"2021-07-25 01:01:22.565+00","29790","0"
"2021-07-25 01:01:27.565+00","1043645","1"
"2021-07-25 01:01:27.565+00","29798","0"
"2021-07-25 01:01:32.565+00","29812","0"
"2021-07-25 01:01:32.565+00","1043659","1"
"2021-07-25 01:01:37.565+00","1043667","1"
"2021-07-25 01:01:37.565+00","29820","0"
"2021-07-25 01:01:42.565+00","29834","0"
"2021-07-25 01:01:42.565+00","1043681","1"
"2021-07-25 01:01:47.565+00","1043689","1"
"2021-07-25 01:01:47.565+00","29842","0"
"2021-07-25 01:01:52.565+00","1044252","1"
"2021-07-25 01:01:52.565+00","29859","0"
"2021-07-25 01:01:57.565+00","29867","0"
"2021-07-25 01:01:57.565+00","1044260","1"
"2021-07-25 01:02:02.565+00","1044274","1"
"2021-07-25 01:02:02.565+00","29881","0"
"2021-07-25 01:02:07.565+00","29889","0"
"2021-07-25 01:02:07.565+00","1044282","1"
"2021-07-25 01:02:12.565+00","29903","0"
"2021-07-25 01:02:12.565+00","1044296","1"
"2021-07-25 01:02:17.565+00","29911","0"
"2021-07-25 01:02:17.565+00","1044304","1"
"2021-07-25 01:02:22.565+00","29927","0"
"2021-07-25 01:02:22.565+00","1045431","1"
"2021-07-25 01:02:27.565+00","1047545","1"
"2021-07-25 01:02:27.565+00","29941","0"
"2021-07-25 01:02:32.565+00","29960","0"
"2021-07-25 01:02:32.565+00","1050153","1"
