"time","current_consumer_offset","kafka_partition"
"2021-08-02 01:27:04.576+00",1555478,"1"
"2021-08-02 01:27:04.576+00",1555936,"3"
"2021-08-02 01:27:04.576+00",1555229,"4"
"2021-08-02 01:27:04.576+00",1556372,"0"
"2021-08-02 01:27:04.576+00",1556089,"2"
"2021-08-02 01:27:14.576+00",1570420,"4"
"2021-08-02 01:27:14.576+00",1571678,"0"
"2021-08-02 01:27:14.576+00",1571271,"2"
"2021-08-02 01:27:14.576+00",1571163,"3"
"2021-08-02 01:27:14.576+00",1570765,"1"
"2021-08-02 01:27:24.587+00",1586085,"1"
"2021-08-02 01:27:24.587+00",1586495,"3"
"2021-08-02 01:27:24.587+00",1585711,"4"
"2021-08-02 01:27:24.587+00",1587181,"0"
"2021-08-02 01:27:24.587+00",1586491,"2"
"2021-08-02 01:27:34.576+00",1601499,"3"
"2021-08-02 01:27:34.576+00",1601920,"0"
"2021-08-02 01:27:34.576+00",1601433,"2"
"2021-08-02 01:27:34.576+00",1600910,"1"
"2021-08-02 01:27:34.576+00",1600644,"4"
"2021-08-02 01:27:44.595+00",1617220,"0"
"2021-08-02 01:27:44.595+00",1615975,"4"
"2021-08-02 01:27:44.595+00",1616833,"2"
"2021-08-02 01:27:44.595+00",1616208,"1"
"2021-08-02 01:27:44.595+00",1617039,"3"
"2021-08-02 01:27:54.576+00",1632026,"3"
"2021-08-02 01:27:54.576+00",1630714,"4"
"2021-08-02 01:27:54.576+00",1631796,"2"
"2021-08-02 01:27:54.576+00",1632218,"0"
"2021-08-02 01:27:54.576+00",1631296,"1"
"2021-08-02 01:28:04.58+00",1646078,"4"
"2021-08-02 01:28:04.58+00",1647454,"0"
"2021-08-02 01:28:04.58+00",1647342,"2"
"2021-08-02 01:28:04.58+00",1646646,"1"
"2021-08-02 01:28:04.58+00",1647423,"3"
"2021-08-02 01:28:14.588+00",1661235,"4"
"2021-08-02 01:28:14.588+00",1662559,"0"
"2021-08-02 01:28:14.588+00",1662444,"2"
"2021-08-02 01:28:14.588+00",1662037,"1"
"2021-08-02 01:28:14.588+00",1662522,"3"
"2021-08-02 01:28:24.576+00",1677311,"1"
"2021-08-02 01:28:24.576+00",1677413,"2"
"2021-08-02 01:28:24.576+00",1677548,"0"
"2021-08-02 01:28:24.576+00",1676310,"4"
"2021-08-02 01:28:24.576+00",1677508,"3"
"2021-08-02 01:28:34.576+00",1692462,"2"
"2021-08-02 01:28:34.576+00",1692565,"1"
"2021-08-02 01:28:34.576+00",1692606,"3"
"2021-08-02 01:28:34.576+00",1691396,"4"
"2021-08-02 01:28:34.576+00",1692790,"0"
"2021-08-02 01:28:44.576+00",1707730,"0"
"2021-08-02 01:28:44.576+00",1706332,"4"
"2021-08-02 01:28:44.576+00",1707474,"2"
"2021-08-02 01:28:44.576+00",1707585,"1"
"2021-08-02 01:28:44.576+00",1707649,"3"
"2021-08-02 01:28:54.576+00",1722709,"3"
"2021-08-02 01:28:54.576+00",1722689,"1"
"2021-08-02 01:28:54.576+00",1721446,"4"
"2021-08-02 01:28:54.576+00",1722746,"0"
"2021-08-02 01:28:54.576+00",1722500,"2"
"2021-08-02 01:29:04.576+00",1737808,"1"
"2021-08-02 01:29:04.576+00",1737877,"3"
"2021-08-02 01:29:04.576+00",1736416,"4"
"2021-08-02 01:29:04.576+00",1737736,"0"
"2021-08-02 01:29:04.576+00",1737626,"2"
"2021-08-02 01:29:14.576+00",1752901,"3"
"2021-08-02 01:29:14.576+00",1752942,"1"
"2021-08-02 01:29:14.576+00",1752539,"2"
"2021-08-02 01:29:14.576+00",1752905,"0"
"2021-08-02 01:29:14.576+00",1751580,"4"
"2021-08-02 01:29:24.576+00",1766357,"4"
"2021-08-02 01:29:24.576+00",1768093,"0"
"2021-08-02 01:29:24.576+00",1767573,"2"
"2021-08-02 01:29:24.576+00",1767989,"1"
"2021-08-02 01:29:24.576+00",1767872,"3"
"2021-08-02 01:29:34.576+00",1783199,"1"
"2021-08-02 01:29:34.576+00",1782992,"3"
"2021-08-02 01:29:34.576+00",1782670,"2"
"2021-08-02 01:29:34.576+00",1781451,"4"
"2021-08-02 01:29:34.576+00",1783230,"0"
"2021-08-02 01:29:44.576+00",1796562,"4"
"2021-08-02 01:29:44.576+00",1798346,"0"
"2021-08-02 01:29:44.576+00",1797592,"2"
"2021-08-02 01:29:44.576+00",1798504,"1"
"2021-08-02 01:29:44.576+00",1798171,"3"
"2021-08-02 01:29:54.576+00",1811766,"4"
"2021-08-02 01:29:54.576+00",1813374,"0"
"2021-08-02 01:29:54.576+00",1812697,"2"
"2021-08-02 01:29:54.576+00",1813570,"1"
"2021-08-02 01:29:54.576+00",1813363,"3"
"2021-08-02 01:30:04.576+00",1826748,"4"
"2021-08-02 01:30:04.576+00",1828565,"3"
"2021-08-02 01:30:04.576+00",1828623,"1"
"2021-08-02 01:30:04.576+00",1828481,"0"
"2021-08-02 01:30:04.576+00",1827978,"2"
"2021-08-02 01:30:14.586+00",1843961,"1"
"2021-08-02 01:30:14.586+00",1843773,"3"
"2021-08-02 01:30:14.586+00",1842053,"4"
"2021-08-02 01:30:14.586+00",1843786,"0"
"2021-08-02 01:30:14.586+00",1843120,"2"
"2021-08-02 01:30:24.585+00",1858380,"2"
"2021-08-02 01:30:24.585+00",1859201,"1"
"2021-08-02 01:30:24.585+00",1857372,"4"
"2021-08-02 01:30:24.585+00",1858936,"3"
"2021-08-02 01:30:24.585+00",1858963,"0"
"2021-08-02 01:30:34.576+00",1873984,"3"
"2021-08-02 01:30:34.576+00",1873811,"0"
"2021-08-02 01:30:34.576+00",1873231,"2"
"2021-08-02 01:30:34.576+00",1873875,"1"
"2021-08-02 01:30:34.576+00",1872383,"4"
"2021-08-02 01:30:44.579+00",1888700,"2"
"2021-08-02 01:30:44.579+00",1888988,"0"
"2021-08-02 01:30:44.579+00",1889352,"3"
"2021-08-02 01:30:44.579+00",1887683,"4"
"2021-08-02 01:30:44.579+00",1889308,"1"
"2021-08-02 01:30:54.576+00",1903817,"0"
"2021-08-02 01:30:54.576+00",1904156,"1"
"2021-08-02 01:30:54.576+00",1904428,"3"
"2021-08-02 01:30:54.576+00",1902745,"4"
"2021-08-02 01:30:54.576+00",1903586,"2"
"2021-08-02 01:31:04.583+00",1919658,"3"
"2021-08-02 01:31:04.583+00",1919581,"1"
"2021-08-02 01:31:04.583+00",1917906,"4"
"2021-08-02 01:31:04.583+00",1918779,"2"
"2021-08-02 01:31:04.583+00",1919122,"0"
"2021-08-02 01:31:14.576+00",1933809,"2"
"2021-08-02 01:31:14.576+00",1934697,"3"
"2021-08-02 01:31:14.576+00",1932877,"4"
"2021-08-02 01:31:14.576+00",1933902,"0"
"2021-08-02 01:31:14.576+00",1934475,"1"
"2021-08-02 01:31:24.576+00",1950025,"3"
"2021-08-02 01:31:24.576+00",1949696,"1"
"2021-08-02 01:31:24.576+00",1948010,"4"
"2021-08-02 01:31:24.576+00",1949101,"0"
"2021-08-02 01:31:24.576+00",1949055,"2"
"2021-08-02 01:31:34.576+00",1964372,"2"
"2021-08-02 01:31:34.576+00",1963340,"4"
"2021-08-02 01:31:34.576+00",1964195,"0"
"2021-08-02 01:31:34.576+00",1965085,"3"
"2021-08-02 01:31:34.576+00",1964756,"1"
"2021-08-02 01:31:44.576+00",1979702,"1"
"2021-08-02 01:31:44.576+00",1978088,"4"
"2021-08-02 01:31:44.576+00",1979332,"0"
"2021-08-02 01:31:44.576+00",1980139,"3"
"2021-08-02 01:31:44.576+00",1979434,"2"
"2021-08-02 01:31:54.576+00",1994682,"1"
"2021-08-02 01:31:54.576+00",1995143,"3"
"2021-08-02 01:31:54.576+00",1993201,"4"
"2021-08-02 01:31:54.576+00",1994400,"2"
"2021-08-02 01:31:54.576+00",1994350,"0"
"2021-08-02 01:32:04.581+00",2009540,"2"
"2021-08-02 01:32:04.581+00",2009590,"0"
"2021-08-02 01:32:04.581+00",2009861,"1"
"2021-08-02 01:32:04.581+00",2010177,"3"
"2021-08-02 01:32:04.581+00",2008553,"4"
"2021-08-02 01:32:14.576+00",2024517,"2"
"2021-08-02 01:32:14.576+00",2025170,"3"
"2021-08-02 01:32:14.576+00",2023527,"4"
"2021-08-02 01:32:14.576+00",2024712,"0"
"2021-08-02 01:32:14.576+00",2024988,"1"
"2021-08-02 01:32:24.576+00",2040139,"1"
"2021-08-02 01:32:24.576+00",2040362,"3"
"2021-08-02 01:32:24.576+00",2039695,"0"
"2021-08-02 01:32:24.576+00",2038687,"4"
"2021-08-02 01:32:24.576+00",2039374,"2"
"2021-08-02 01:32:34.576+00",2053695,"4"
"2021-08-02 01:32:34.576+00",2054526,"2"
"2021-08-02 01:32:34.576+00",2055189,"1"
"2021-08-02 01:32:34.576+00",2055518,"3"
"2021-08-02 01:32:34.576+00",2054770,"0"
"2021-08-02 01:32:44.576+00",2070331,"1"
"2021-08-02 01:32:44.576+00",2070659,"3"
"2021-08-02 01:32:44.576+00",2069957,"0"
"2021-08-02 01:32:44.576+00",2068879,"4"
"2021-08-02 01:32:44.576+00",2069630,"2"
"2021-08-02 01:32:54.586+00",2085594,"1"
"2021-08-02 01:32:54.586+00",2086009,"3"
"2021-08-02 01:32:54.586+00",2084140,"4"
"2021-08-02 01:32:54.586+00",2085206,"0"
"2021-08-02 01:32:54.586+00",2084851,"2"
"2021-08-02 01:33:04.585+00",2100245,"0"
"2021-08-02 01:33:04.585+00",2099820,"2"
"2021-08-02 01:33:04.585+00",2099109,"4"
"2021-08-02 01:33:04.585+00",2100589,"1"
"2021-08-02 01:33:04.585+00",2100958,"3"
"2021-08-02 01:33:14.576+00",2114096,"4"
"2021-08-02 01:33:14.576+00",2115336,"0"
"2021-08-02 01:33:14.576+00",2114912,"2"
"2021-08-02 01:33:14.576+00",2115632,"1"
"2021-08-02 01:33:14.576+00",2116000,"3"
"2021-08-02 01:33:24.576+00",2130665,"1"
"2021-08-02 01:33:24.576+00",2131164,"3"
"2021-08-02 01:33:24.576+00",2130422,"0"
"2021-08-02 01:33:24.576+00",2129990,"2"
"2021-08-02 01:33:24.576+00",2129073,"4"
"2021-08-02 01:33:34.576+00",2145188,"2"
"2021-08-02 01:33:34.576+00",2144345,"4"
"2021-08-02 01:33:34.576+00",2145638,"1"
"2021-08-02 01:33:34.576+00",2146338,"3"
"2021-08-02 01:33:34.576+00",2145563,"0"
"2021-08-02 01:33:44.576+00",2161569,"3"
"2021-08-02 01:33:44.576+00",2160745,"1"
"2021-08-02 01:33:44.576+00",2159463,"4"
"2021-08-02 01:33:44.576+00",2160234,"2"
"2021-08-02 01:33:44.576+00",2160812,"0"
"2021-08-02 01:33:54.576+00",2176135,"0"
"2021-08-02 01:33:54.576+00",2175995,"1"
"2021-08-02 01:33:54.576+00",2175380,"2"
"2021-08-02 01:33:54.576+00",2176897,"3"
"2021-08-02 01:33:54.576+00",2174497,"4"
"2021-08-02 01:34:04.576+00",2190367,"2"
"2021-08-02 01:34:04.576+00",2191001,"1"
"2021-08-02 01:34:04.576+00",2191888,"3"
"2021-08-02 01:34:04.576+00",2189438,"4"
"2021-08-02 01:34:04.576+00",2191060,"0"
"2021-08-02 01:34:14.576+00",2206927,"3"
"2021-08-02 01:34:14.576+00",2206088,"1"
"2021-08-02 01:34:14.576+00",2205410,"2"
"2021-08-02 01:34:14.576+00",2206266,"0"
"2021-08-02 01:34:14.576+00",2204600,"4"
"2021-08-02 01:34:24.576+00",2221237,"1"
"2021-08-02 01:34:24.576+00",2219862,"4"
"2021-08-02 01:34:24.576+00",2221773,"3"
"2021-08-02 01:34:24.576+00",2221328,"0"
"2021-08-02 01:34:24.576+00",2220435,"2"
"2021-08-02 01:34:34.576+00",2235658,"2"
"2021-08-02 01:34:34.576+00",2236864,"3"
"2021-08-02 01:34:34.576+00",2236305,"1"
"2021-08-02 01:34:34.576+00",2235031,"4"
"2021-08-02 01:34:34.576+00",2236585,"0"
"2021-08-02 01:34:44.576+00",2250189,"4"
"2021-08-02 01:34:44.576+00",2251754,"0"
"2021-08-02 01:34:44.576+00",2251686,"3"
"2021-08-02 01:34:44.576+00",2251251,"1"
"2021-08-02 01:34:44.576+00",2250588,"2"
"2021-08-02 01:34:54.576+00",2265277,"4"
"2021-08-02 01:34:54.576+00",2266852,"0"
"2021-08-02 01:34:54.576+00",2265510,"2"
"2021-08-02 01:34:54.576+00",2266149,"1"
"2021-08-02 01:34:54.576+00",2266796,"3"
"2021-08-02 01:35:04.576+00",2280367,"4"
"2021-08-02 01:35:04.576+00",2281943,"0"
"2021-08-02 01:35:04.576+00",2280682,"2"
"2021-08-02 01:35:04.576+00",2281286,"1"
"2021-08-02 01:35:04.576+00",2281991,"3"
"2021-08-02 01:35:14.576+00",2296369,"1"
"2021-08-02 01:35:14.576+00",2297194,"3"
"2021-08-02 01:35:14.576+00",2295507,"4"
"2021-08-02 01:35:14.576+00",2297060,"0"
"2021-08-02 01:35:14.576+00",2295749,"2"
"2021-08-02 01:35:24.576+00",2310585,"4"
"2021-08-02 01:35:24.576+00",2312026,"0"
"2021-08-02 01:35:24.576+00",2310872,"2"
"2021-08-02 01:35:24.576+00",2312421,"3"
"2021-08-02 01:35:24.576+00",2311440,"1"
"2021-08-02 01:35:34.593+00",2327460,"0"
"2021-08-02 01:35:34.593+00",2325739,"4"
"2021-08-02 01:35:34.593+00",2326218,"2"
"2021-08-02 01:35:34.593+00",2326874,"1"
"2021-08-02 01:35:34.593+00",2327754,"3"
"2021-08-02 01:35:44.576+00",2341881,"1"
"2021-08-02 01:35:44.576+00",2340495,"4"
"2021-08-02 01:35:44.576+00",2342407,"0"
"2021-08-02 01:35:44.576+00",2341202,"2"
"2021-08-02 01:35:44.576+00",2342710,"3"
"2021-08-02 01:35:54.576+00",2356919,"1"
"2021-08-02 01:35:54.576+00",2357859,"3"
"2021-08-02 01:35:54.576+00",2355710,"4"
"2021-08-02 01:35:54.576+00",2356249,"2"
"2021-08-02 01:35:54.576+00",2357326,"0"
"2021-08-02 01:36:04.576+00",2373039,"3"
"2021-08-02 01:36:04.576+00",2371910,"1"
"2021-08-02 01:36:04.576+00",2371499,"2"
"2021-08-02 01:36:04.576+00",2372353,"0"
"2021-08-02 01:36:04.576+00",2370816,"4"
"2021-08-02 01:36:14.576+00",2388166,"3"
"2021-08-02 01:36:14.576+00",2387058,"1"
"2021-08-02 01:36:14.576+00",2385991,"4"
"2021-08-02 01:36:14.576+00",2386518,"2"
"2021-08-02 01:36:14.576+00",2387494,"0"
"2021-08-02 01:36:24.576+00",2401179,"4"
"2021-08-02 01:36:24.576+00",2401705,"2"
"2021-08-02 01:36:24.576+00",2402161,"1"
"2021-08-02 01:36:24.576+00",2403317,"3"
"2021-08-02 01:36:24.576+00",2402488,"0"
"2021-08-02 01:36:34.576+00",2418558,"3"
"2021-08-02 01:36:34.576+00",2417254,"1"
"2021-08-02 01:36:34.576+00",2416243,"4"
"2021-08-02 01:36:34.576+00",2417593,"0"
"2021-08-02 01:36:34.576+00",2416590,"2"
"2021-08-02 01:36:44.576+00",2432271,"1"
"2021-08-02 01:36:44.576+00",2433718,"3"
"2021-08-02 01:36:44.576+00",2432640,"0"
"2021-08-02 01:36:44.576+00",2431723,"2"
"2021-08-02 01:36:44.576+00",2431142,"4"
"2021-08-02 01:36:54.576+00",2446882,"2"
"2021-08-02 01:36:54.576+00",2446380,"4"
"2021-08-02 01:36:54.576+00",2447754,"0"
"2021-08-02 01:36:54.576+00",2448834,"3"
"2021-08-02 01:36:54.576+00",2447274,"1"
"2021-08-02 01:37:04.576+00",2461184,"4"
"2021-08-02 01:37:04.576+00",2462351,"1"
"2021-08-02 01:37:04.576+00",2463912,"3"
"2021-08-02 01:37:04.576+00",2462734,"0"
"2021-08-02 01:37:04.576+00",2461799,"2"
"2021-08-02 01:37:14.576+00",2478917,"3"
"2021-08-02 01:37:14.576+00",2477455,"1"
"2021-08-02 01:37:14.576+00",2476270,"4"
"2021-08-02 01:37:14.576+00",2477938,"0"
"2021-08-02 01:37:14.576+00",2476912,"2"
"2021-08-02 01:37:24.576+00",2492530,"1"
"2021-08-02 01:37:24.576+00",2491408,"4"
"2021-08-02 01:37:24.576+00",2494049,"3"
"2021-08-02 01:37:24.576+00",2491984,"2"
"2021-08-02 01:37:24.576+00",2492907,"0"
"2021-08-02 01:37:34.576+00",2508017,"0"
"2021-08-02 01:37:34.576+00",2507032,"2"
"2021-08-02 01:37:34.576+00",2507799,"1"
"2021-08-02 01:37:34.576+00",2509076,"3"
"2021-08-02 01:37:34.576+00",2506436,"4"
"2021-08-02 01:37:44.579+00",2524331,"3"
"2021-08-02 01:37:44.579+00",2522905,"1"
"2021-08-02 01:37:44.579+00",2522422,"2"
"2021-08-02 01:37:44.579+00",2521736,"4"
"2021-08-02 01:37:44.579+00",2523246,"0"
"2021-08-02 01:37:54.576+00",2538147,"0"
"2021-08-02 01:37:54.576+00",2537359,"2"
"2021-08-02 01:37:54.576+00",2536653,"4"
"2021-08-02 01:37:54.576+00",2537786,"1"
"2021-08-02 01:37:54.576+00",2539320,"3"
"2021-08-02 01:38:04.588+00",2554488,"3"
"2021-08-02 01:38:04.588+00",2553372,"0"
"2021-08-02 01:38:04.588+00",2551772,"4"
"2021-08-02 01:38:04.588+00",2552459,"2"
"2021-08-02 01:38:04.588+00",2552798,"1"
"2021-08-02 01:38:14.602+00",2567122,"4"
"2021-08-02 01:38:14.602+00",2568622,"0"
"2021-08-02 01:38:14.602+00",2567655,"2"
"2021-08-02 01:38:14.602+00",2568089,"1"
"2021-08-02 01:38:14.602+00",2569747,"3"
"2021-08-02 01:38:24.576+00",2582949,"1"
"2021-08-02 01:38:24.576+00",2584724,"3"
"2021-08-02 01:38:24.576+00",2581945,"4"
"2021-08-02 01:38:24.576+00",2582558,"2"
"2021-08-02 01:38:24.576+00",2583398,"0"
"2021-08-02 01:38:34.576+00",2597081,"4"
"2021-08-02 01:38:34.576+00",2598582,"0"
"2021-08-02 01:38:34.576+00",2597571,"2"
"2021-08-02 01:38:34.576+00",2599784,"3"
"2021-08-02 01:38:34.576+00",2597980,"1"
"2021-08-02 01:38:44.576+00",2614878,"3"
"2021-08-02 01:38:44.576+00",2612920,"1"
"2021-08-02 01:38:44.576+00",2612121,"4"
"2021-08-02 01:38:44.576+00",2613656,"0"
"2021-08-02 01:38:44.576+00",2612506,"2"
"2021-08-02 01:38:54.576+00",2627186,"4"
"2021-08-02 01:38:54.576+00",2627588,"2"
"2021-08-02 01:38:54.576+00",2628160,"1"
"2021-08-02 01:38:54.576+00",2629783,"3"
"2021-08-02 01:38:54.576+00",2628730,"0"
"2021-08-02 01:39:04.576+00",2644867,"3"
"2021-08-02 01:39:04.576+00",2643335,"1"
"2021-08-02 01:39:04.576+00",2642435,"2"
"2021-08-02 01:39:04.576+00",2643786,"0"
"2021-08-02 01:39:04.576+00",2642309,"4"
"2021-08-02 01:39:14.576+00",2657372,"2"
"2021-08-02 01:39:14.576+00",2659896,"3"
"2021-08-02 01:39:14.576+00",2658882,"0"
"2021-08-02 01:39:14.576+00",2657418,"4"
"2021-08-02 01:39:14.576+00",2658299,"1"
"2021-08-02 01:39:24.576+00",2674911,"3"
"2021-08-02 01:39:24.576+00",2672405,"4"
"2021-08-02 01:39:24.576+00",2672248,"2"
"2021-08-02 01:39:24.576+00",2673763,"0"
"2021-08-02 01:39:24.576+00",2673466,"1"
"2021-08-02 01:39:34.584+00",2690088,"3"
"2021-08-02 01:39:34.584+00",2687394,"2"
"2021-08-02 01:39:34.584+00",2688681,"1"
"2021-08-02 01:39:34.584+00",2687833,"4"
"2021-08-02 01:39:34.584+00",2689025,"0"
"2021-08-02 01:39:44.576+00",2704978,"3"
"2021-08-02 01:39:44.576+00",2703591,"1"
"2021-08-02 01:39:44.576+00",2702851,"4"
"2021-08-02 01:39:44.576+00",2704080,"0"
"2021-08-02 01:39:44.576+00",2702480,"2"
"2021-08-02 01:39:54.576+00",2719178,"0"
"2021-08-02 01:39:54.576+00",2720039,"3"
"2021-08-02 01:39:54.576+00",2718040,"4"
"2021-08-02 01:39:54.576+00",2718663,"1"
"2021-08-02 01:39:54.576+00",2717667,"2"
"2021-08-02 01:40:04.576+00",2735151,"3"
"2021-08-02 01:40:04.576+00",2733693,"1"
"2021-08-02 01:40:04.576+00",2733067,"4"
"2021-08-02 01:40:04.576+00",2732647,"2"
"2021-08-02 01:40:04.576+00",2734018,"0"
"2021-08-02 01:40:14.58+00",2750564,"3"
"2021-08-02 01:40:14.58+00",2749167,"0"
"2021-08-02 01:40:14.58+00",2748292,"4"
"2021-08-02 01:40:14.58+00",2747961,"2"
"2021-08-02 01:40:14.58+00",2748969,"1"
"2021-08-02 01:40:24.576+00",2765348,"3"
"2021-08-02 01:40:24.576+00",2763274,"4"
"2021-08-02 01:40:24.576+00",2763885,"0"
"2021-08-02 01:40:24.576+00",2762930,"2"
"2021-08-02 01:40:24.576+00",2764084,"1"
"2021-08-02 01:40:34.576+00",2778074,"2"
"2021-08-02 01:40:34.576+00",2780600,"3"
"2021-08-02 01:40:34.576+00",2778406,"4"
"2021-08-02 01:40:34.576+00",2778886,"0"
"2021-08-02 01:40:34.576+00",2779308,"1"
"2021-08-02 01:40:44.576+00",2793338,"4"
"2021-08-02 01:40:44.576+00",2792958,"2"
"2021-08-02 01:40:44.576+00",2794022,"0"
"2021-08-02 01:40:44.576+00",2794278,"1"
"2021-08-02 01:40:44.576+00",2795434,"3"
"2021-08-02 01:40:54.576+00",2808118,"2"
"2021-08-02 01:40:54.576+00",2809403,"1"
"2021-08-02 01:40:54.576+00",2810571,"3"
"2021-08-02 01:40:54.576+00",2808288,"4"
"2021-08-02 01:40:54.576+00",2808912,"0"
"2021-08-02 01:41:04.576+00",2823212,"2"
"2021-08-02 01:41:04.576+00",2823165,"4"
"2021-08-02 01:41:04.576+00",2823856,"0"
"2021-08-02 01:41:04.576+00",2824560,"1"
"2021-08-02 01:41:04.576+00",2825585,"3"
"2021-08-02 01:41:14.576+00",2838082,"2"
"2021-08-02 01:41:14.576+00",2839028,"0"
"2021-08-02 01:41:14.576+00",2838309,"4"
"2021-08-02 01:41:14.576+00",2839563,"1"
"2021-08-02 01:41:14.576+00",2840400,"3"
"2021-08-02 01:41:24.576+00",2853299,"4"
"2021-08-02 01:41:24.576+00",2853031,"2"
"2021-08-02 01:41:24.576+00",2854107,"0"
"2021-08-02 01:41:24.576+00",2854559,"1"
"2021-08-02 01:41:24.576+00",2855319,"3"
"2021-08-02 01:41:34.576+00",2868105,"2"
"2021-08-02 01:41:34.576+00",2868449,"4"
"2021-08-02 01:41:34.576+00",2869297,"0"
"2021-08-02 01:41:34.576+00",2869610,"1"
"2021-08-02 01:41:34.576+00",2870242,"3"
"2021-08-02 01:41:44.576+00",2884270,"0"
"2021-08-02 01:41:44.576+00",2883364,"4"
"2021-08-02 01:41:44.576+00",2885188,"3"
"2021-08-02 01:41:44.576+00",2884687,"1"
"2021-08-02 01:41:44.576+00",2883145,"2"
"2021-08-02 01:41:54.576+00",2898280,"2"
"2021-08-02 01:41:54.576+00",2899725,"1"
"2021-08-02 01:41:54.576+00",2900405,"3"
"2021-08-02 01:41:54.576+00",2898303,"4"
"2021-08-02 01:41:54.576+00",2899396,"0"
"2021-08-02 01:42:04.617+00",2913632,"2"
"2021-08-02 01:42:04.617+00",2914947,"1"
"2021-08-02 01:42:04.617+00",2915640,"3"
"2021-08-02 01:42:04.617+00",2913613,"4"
"2021-08-02 01:42:04.617+00",2914482,"0"
"2021-08-02 01:42:14.576+00",2930590,"3"
"2021-08-02 01:42:14.576+00",2929899,"1"
"2021-08-02 01:42:14.576+00",2928565,"4"
"2021-08-02 01:42:14.576+00",2928573,"2"
"2021-08-02 01:42:14.576+00",2929533,"0"
"2021-08-02 01:42:24.576+00",2944936,"1"
"2021-08-02 01:42:24.576+00",2945537,"3"
"2021-08-02 01:42:24.576+00",2943520,"2"
"2021-08-02 01:42:24.576+00",2943527,"4"
"2021-08-02 01:42:24.576+00",2944702,"0"
"2021-08-02 01:42:34.576+00",2958624,"4"
"2021-08-02 01:42:34.576+00",2959810,"0"
"2021-08-02 01:42:34.576+00",2958651,"2"
"2021-08-02 01:42:34.576+00",2960083,"1"
"2021-08-02 01:42:34.576+00",2960707,"3"
"2021-08-02 01:42:44.576+00",2973882,"4"
"2021-08-02 01:42:44.576+00",2975234,"1"
"2021-08-02 01:42:44.576+00",2975907,"3"
"2021-08-02 01:42:44.576+00",2974085,"2"
"2021-08-02 01:42:44.576+00",2975074,"0"
"2021-08-02 01:42:54.576+00",2990817,"3"
"2021-08-02 01:42:54.576+00",2988741,"4"
"2021-08-02 01:42:54.576+00",2989986,"0"
"2021-08-02 01:42:54.576+00",2989051,"2"
"2021-08-02 01:42:54.576+00",2990010,"1"
"2021-08-02 01:43:04.576+00",3003973,"2"
"2021-08-02 01:43:04.576+00",3003591,"4"
"2021-08-02 01:43:04.576+00",3005020,"0"
"2021-08-02 01:43:04.576+00",3004984,"1"
"2021-08-02 01:43:04.576+00",3005844,"3"
"2021-08-02 01:43:14.576+00",3019997,"1"
"2021-08-02 01:43:14.576+00",3020842,"3"
"2021-08-02 01:43:14.576+00",3018544,"4"
"2021-08-02 01:43:14.576+00",3020068,"0"
"2021-08-02 01:43:14.576+00",3019066,"2"
"2021-08-02 01:43:24.592+00",3035922,"3"
"2021-08-02 01:43:24.592+00",3033827,"4"
"2021-08-02 01:43:24.592+00",3035287,"0"
"2021-08-02 01:43:24.592+00",3034300,"2"
"2021-08-02 01:43:24.592+00",3035076,"1"
"2021-08-02 01:43:34.576+00",3048646,"4"
"2021-08-02 01:43:34.576+00",3050051,"0"
"2021-08-02 01:43:34.576+00",3049306,"2"
"2021-08-02 01:43:34.576+00",3050017,"1"
"2021-08-02 01:43:34.576+00",3050885,"3"
"2021-08-02 01:43:44.576+00",3064373,"2"
"2021-08-02 01:43:44.576+00",3064875,"1"
"2021-08-02 01:43:44.576+00",3065687,"3"
"2021-08-02 01:43:44.576+00",3063556,"4"
"2021-08-02 01:43:44.576+00",3064888,"0"
"2021-08-02 01:43:54.576+00",3079412,"2"
"2021-08-02 01:43:54.576+00",3080094,"0"
"2021-08-02 01:43:54.576+00",3078620,"4"
"2021-08-02 01:43:54.576+00",3080737,"3"
"2021-08-02 01:43:54.576+00",3080065,"1"
"2021-08-02 01:44:04.586+00",3094696,"2"
"2021-08-02 01:44:04.586+00",3095164,"1"
"2021-08-02 01:44:04.586+00",3095990,"3"
"2021-08-02 01:44:04.586+00",3094052,"4"
"2021-08-02 01:44:04.586+00",3095217,"0"
"2021-08-02 01:44:14.576+00",3108800,"4"
"2021-08-02 01:44:14.576+00",3110114,"0"
"2021-08-02 01:44:14.576+00",3111045,"3"
"2021-08-02 01:44:14.576+00",3109528,"2"
"2021-08-02 01:44:14.576+00",3109971,"1"
"2021-08-02 01:44:24.576+00",3125235,"1"
"2021-08-02 01:44:24.576+00",3126349,"3"
"2021-08-02 01:44:24.576+00",3124000,"4"
"2021-08-02 01:44:24.576+00",3125264,"0"
"2021-08-02 01:44:24.576+00",3124748,"2"
"2021-08-02 01:44:34.576+00",3138891,"4"
"2021-08-02 01:44:34.576+00",3139480,"2"
"2021-08-02 01:44:34.576+00",3140065,"0"
"2021-08-02 01:44:34.576+00",3140182,"1"
"2021-08-02 01:44:34.576+00",3141204,"3"
"2021-08-02 01:44:44.576+00",3155095,"0"
"2021-08-02 01:44:44.576+00",3153908,"4"
"2021-08-02 01:44:44.576+00",3154543,"2"
"2021-08-02 01:44:44.576+00",3156173,"3"
"2021-08-02 01:44:44.576+00",3155172,"1"
"2021-08-02 01:44:54.576+00",3171565,"3"
"2021-08-02 01:44:54.576+00",3168892,"4"
