"time","shuffle_read_bytes_total","executor"
"2021-08-02 02:24:07.411+00",773937080,"0"
"2021-08-02 02:24:07.411+00",460,"2"
"2021-08-02 02:24:07.411+00",368,"4"
"2021-08-02 02:24:37.411+00",460,"2"
"2021-08-02 02:24:37.411+00",782092876,"0"
"2021-08-02 02:24:37.411+00",570411783,"1"
"2021-08-02 02:24:37.411+00",276,"5"
"2021-08-02 02:24:37.411+00",322,"3"
"2021-08-02 02:24:37.411+00",368,"4"
"2021-08-02 02:25:07.413+00",570412056,"1"
"2021-08-02 02:25:07.413+00",368,"4"
"2021-08-02 02:25:07.413+00",322,"3"
"2021-08-02 02:25:07.413+00",460,"2"
"2021-08-02 02:25:07.413+00",276,"5"
"2021-08-02 02:25:07.413+00",788668465,"0"
"2021-08-02 02:25:37.411+00",570412206,"1"
"2021-08-02 02:25:37.411+00",276,"5"
"2021-08-02 02:25:37.411+00",322,"3"
"2021-08-02 02:25:37.411+00",795632063,"0"
"2021-08-02 02:25:37.411+00",368,"4"
"2021-08-02 02:25:37.411+00",460,"2"
"2021-08-02 02:26:07.411+00",368,"4"
"2021-08-02 02:26:07.411+00",800713636,"0"
"2021-08-02 02:26:07.411+00",276,"5"
"2021-08-02 02:26:07.411+00",322,"3"
"2021-08-02 02:26:07.411+00",570412206,"1"
"2021-08-02 02:26:07.411+00",460,"2"
"2021-08-02 02:26:37.411+00",807679383,"0"
"2021-08-02 02:26:37.411+00",368,"4"
"2021-08-02 02:26:37.411+00",460,"2"
"2021-08-02 02:26:37.411+00",570412479,"1"
"2021-08-02 02:26:37.411+00",322,"3"
"2021-08-02 02:26:37.411+00",276,"5"
"2021-08-02 02:27:07.411+00",322,"3"
"2021-08-02 02:27:07.411+00",809740833,"0"
"2021-08-02 02:27:07.411+00",460,"2"
"2021-08-02 02:27:07.411+00",368,"4"
"2021-08-02 02:27:07.411+00",276,"5"
"2021-08-02 02:27:07.411+00",570494802,"1"
"2021-08-02 02:27:37.411+00",276,"5"
"2021-08-02 02:27:37.411+00",460,"2"
"2021-08-02 02:27:37.411+00",810175287,"0"
"2021-08-02 02:27:37.411+00",368,"4"
"2021-08-02 02:27:37.411+00",570874449,"1"
"2021-08-02 02:27:37.411+00",322,"3"
"2021-08-02 02:28:07.411+00",276,"5"
"2021-08-02 02:28:07.411+00",570874449,"1"
"2021-08-02 02:28:07.411+00",322,"3"
"2021-08-02 02:28:07.411+00",810357255,"0"
"2021-08-02 02:28:07.411+00",460,"2"
"2021-08-02 02:28:07.411+00",368,"4"
"2021-08-02 02:28:37.411+00",322,"3"
"2021-08-02 02:28:37.411+00",368,"4"
"2021-08-02 02:28:37.411+00",570874449,"1"
"2021-08-02 02:28:37.411+00",460,"2"
"2021-08-02 02:28:37.411+00",810529395,"0"
"2021-08-02 02:28:37.411+00",276,"5"
"2021-08-02 02:29:07.411+00",322,"3"
"2021-08-02 02:29:07.411+00",570874449,"1"
"2021-08-02 02:29:07.411+00",276,"5"
"2021-08-02 02:29:07.411+00",460,"2"
"2021-08-02 02:29:07.411+00",811338444,"0"
"2021-08-02 02:29:07.411+00",368,"4"
"2021-08-02 02:29:37.411+00",570874449,"1"
"2021-08-02 02:29:37.411+00",322,"3"
"2021-08-02 02:29:37.411+00",368,"4"
"2021-08-02 02:29:37.411+00",812003622,"0"
"2021-08-02 02:29:37.411+00",460,"2"
"2021-08-02 02:29:37.411+00",276,"5"
