"time","shuffle_write_bytes_total","executor"
"2021-08-02 02:20:07.415+00",238730351,"0"
"2021-08-02 02:20:07.415+00",237962395,"2"
"2021-08-02 02:20:07.415+00",99718,"4"
"2021-08-02 02:20:07.415+00",237566507,"1"
"2021-08-02 02:20:07.415+00",237066702,"3"
"2021-08-02 02:20:37.411+00",99991,"4"
"2021-08-02 02:20:37.411+00",243436519,"2"
"2021-08-02 02:20:37.411+00",244033595,"0"
"2021-08-02 02:20:37.411+00",239228499,"5"
"2021-08-02 02:20:37.411+00",242491161,"3"
"2021-08-02 02:20:37.411+00",243045519,"1"
"2021-08-02 02:21:07.411+00",245878270,"3"
"2021-08-02 02:21:07.411+00",247394472,"0"
"2021-08-02 02:21:07.411+00",246363534,"1"
"2021-08-02 02:21:07.411+00",100414,"4"
"2021-08-02 02:21:07.411+00",246952736,"2"
"2021-08-02 02:21:07.411+00",242597573,"5"
"2021-08-02 02:21:37.411+00",250939668,"2"
"2021-08-02 02:21:37.411+00",100837,"4"
"2021-08-02 02:21:37.411+00",250551612,"1"
"2021-08-02 02:21:37.411+00",249978863,"3"
"2021-08-02 02:21:37.411+00",246588022,"5"
"2021-08-02 02:21:37.411+00",251303632,"0"
"2021-08-02 02:22:07.411+00",254756715,"2"
"2021-08-02 02:22:07.411+00",250333819,"5"
"2021-08-02 02:22:07.411+00",253748513,"3"
"2021-08-02 02:22:07.411+00",254268026,"1"
"2021-08-02 02:22:07.411+00",101624,"4"
"2021-08-02 02:22:07.411+00",255126349,"0"
"2021-08-02 02:22:37.411+00",259550769,"2"
"2021-08-02 02:22:37.411+00",259264721,"1"
"2021-08-02 02:22:37.411+00",102047,"4"
"2021-08-02 02:22:37.411+00",258393721,"3"
"2021-08-02 02:22:37.411+00",255173873,"5"
"2021-08-02 02:22:37.411+00",260152844,"0"
"2021-08-02 02:23:07.411+00",261700729,"3"
"2021-08-02 02:23:07.411+00",263135878,"0"
"2021-08-02 02:23:07.411+00",262640926,"2"
"2021-08-02 02:23:07.411+00",102470,"4"
"2021-08-02 02:23:07.411+00",258210774,"5"
"2021-08-02 02:23:07.411+00",262267639,"1"
"2021-08-02 02:23:37.411+00",267876503,"0"
"2021-08-02 02:23:37.411+00",267012120,"1"
"2021-08-02 02:23:37.411+00",266454149,"3"
"2021-08-02 02:23:37.411+00",102743,"4"
"2021-08-02 02:23:37.411+00",267342522,"2"
"2021-08-02 02:23:37.411+00",262866852,"5"
"2021-08-02 02:24:07.411+00",270403103,"0"
"2021-08-02 02:24:07.411+00",269909708,"2"
"2021-08-02 02:24:07.411+00",103830,"4"
"2021-08-02 02:24:07.411+00",269553815,"1"
"2021-08-02 02:24:07.411+00",268998712,"3"
"2021-08-02 02:24:07.411+00",265381121,"5"
"2021-08-02 02:24:37.411+00",266994325,"5"
"2021-08-02 02:24:37.411+00",104253,"4"
"2021-08-02 02:24:37.411+00",270661330,"3"
"2021-08-02 02:24:37.411+00",271213649,"1"
"2021-08-02 02:24:37.411+00",271556738,"2"
"2021-08-02 02:24:37.411+00",272050056,"0"
"2021-08-02 02:25:07.413+00",273344914,"0"
"2021-08-02 02:25:07.413+00",268276198,"5"
"2021-08-02 02:25:07.413+00",271970922,"3"
"2021-08-02 02:25:07.413+00",272524287,"1"
"2021-08-02 02:25:07.413+00",104526,"4"
"2021-08-02 02:25:07.413+00",272861100,"2"
"2021-08-02 02:25:37.411+00",274726844,"0"
"2021-08-02 02:25:37.411+00",273937897,"1"
"2021-08-02 02:25:37.411+00",273369097,"3"
"2021-08-02 02:25:37.411+00",269675234,"5"
"2021-08-02 02:25:37.411+00",104949,"4"
"2021-08-02 02:25:37.411+00",274279790,"2"
"2021-08-02 02:26:07.411+00",274962014,"1"
"2021-08-02 02:26:07.411+00",105372,"4"
"2021-08-02 02:26:07.411+00",275317318,"2"
"2021-08-02 02:26:07.411+00",275736806,"0"
"2021-08-02 02:26:07.411+00",270677804,"5"
"2021-08-02 02:26:07.411+00",274399605,"3"
"2021-08-02 02:26:37.411+00",272379123,"5"
"2021-08-02 02:26:37.411+00",277443779,"0"
"2021-08-02 02:26:37.411+00",276692621,"1"
"2021-08-02 02:26:37.411+00",276130735,"3"
"2021-08-02 02:26:37.411+00",105645,"4"
"2021-08-02 02:26:37.411+00",277035896,"2"
"2021-08-02 02:27:07.411+00",106368,"4"
"2021-08-02 02:27:07.411+00",277532504,"0"
"2021-08-02 02:27:07.411+00",277125167,"2"
"2021-08-02 02:27:07.411+00",276786806,"1"
"2021-08-02 02:27:07.411+00",276221098,"3"
"2021-08-02 02:27:07.411+00",272465118,"5"
"2021-08-02 02:27:37.411+00",107391,"4"
"2021-08-02 02:27:37.411+00",272621274,"5"
"2021-08-02 02:27:37.411+00",276385990,"3"
"2021-08-02 02:27:37.411+00",277691324,"0"
"2021-08-02 02:27:37.411+00",277288421,"2"
"2021-08-02 02:27:37.411+00",276956762,"1"
"2021-08-02 02:28:07.411+00",277324730,"2"
"2021-08-02 02:28:07.411+00",272657037,"5"
"2021-08-02 02:28:07.411+00",276421207,"3"
"2021-08-02 02:28:07.411+00",276994982,"1"
"2021-08-02 02:28:07.411+00",107814,"4"
"2021-08-02 02:28:07.411+00",277727360,"0"
"2021-08-02 02:28:37.411+00",277030745,"1"
"2021-08-02 02:28:37.411+00",276454786,"3"
"2021-08-02 02:28:37.411+00",272691162,"5"
"2021-08-02 02:28:37.411+00",277761485,"0"
"2021-08-02 02:28:37.411+00",277358855,"2"
"2021-08-02 02:28:37.411+00",108237,"4"
"2021-08-02 02:29:07.411+00",272853051,"5"
"2021-08-02 02:29:07.411+00",277923101,"0"
"2021-08-02 02:29:07.411+00",108660,"4"
"2021-08-02 02:29:07.411+00",277520744,"2"
"2021-08-02 02:29:07.411+00",277192907,"1"
"2021-08-02 02:29:07.411+00",276615856,"3"
"2021-08-02 02:29:37.411+00",109083,"4"
"2021-08-02 02:29:37.411+00",272986002,"5"
"2021-08-02 02:29:37.411+00",277325858,"1"
"2021-08-02 02:29:37.411+00",276748807,"3"
"2021-08-02 02:29:37.411+00",278055779,"0"
"2021-08-02 02:29:37.411+00",277653968,"2"
