"time","rdd_blocks","executor"
"2021-08-02 02:24:07.411+00",6780,"2"
"2021-08-02 02:24:07.411+00",0,"4"
"2021-08-02 02:24:07.411+00",6999,"1"
"2021-08-02 02:24:07.411+00",6669,"5"
"2021-08-02 02:24:37.411+00",7753,"5"
"2021-08-02 02:24:37.411+00",7915,"2"
"2021-08-02 02:24:37.411+00",0,"4"
"2021-08-02 02:24:37.411+00",8139,"1"
"2021-08-02 02:24:37.411+00",7990,"3"
"2021-08-02 02:24:37.411+00",8039,"0"
"2021-08-02 02:25:07.413+00",9142,"2"
"2021-08-02 02:25:07.413+00",9203,"3"
"2021-08-02 02:25:07.413+00",0,"4"
"2021-08-02 02:25:07.413+00",9345,"1"
"2021-08-02 02:25:07.413+00",8958,"5"
"2021-08-02 02:25:07.413+00",9232,"0"
"2021-08-02 02:25:37.411+00",9273,"2"
"2021-08-02 02:25:37.411+00",0,"4"
"2021-08-02 02:25:37.411+00",9434,"1"
"2021-08-02 02:25:37.411+00",9253,"3"
"2021-08-02 02:25:37.411+00",9076,"5"
"2021-08-02 02:25:37.411+00",9250,"0"
"2021-08-02 02:26:07.411+00",10170,"2"
"2021-08-02 02:26:07.411+00",0,"4"
"2021-08-02 02:26:07.411+00",10157,"3"
"2021-08-02 02:26:07.411+00",9964,"5"
"2021-08-02 02:26:07.411+00",10330,"1"
"2021-08-02 02:26:07.411+00",10153,"0"
"2021-08-02 02:26:37.411+00",0,"4"
"2021-08-02 02:26:37.411+00",10886,"2"
"2021-08-02 02:26:37.411+00",11044,"1"
"2021-08-02 02:26:37.411+00",10868,"3"
"2021-08-02 02:26:37.411+00",10699,"5"
"2021-08-02 02:26:37.411+00",10842,"0"
"2021-08-02 02:27:07.411+00",8237,"0"
"2021-08-02 02:27:07.411+00",8030,"5"
"2021-08-02 02:27:07.411+00",8151,"3"
"2021-08-02 02:27:07.411+00",8417,"1"
"2021-08-02 02:27:07.411+00",0,"4"
"2021-08-02 02:27:07.411+00",8174,"2"
"2021-08-02 02:27:37.411+00",4450,"3"
"2021-08-02 02:27:37.411+00",4752,"1"
"2021-08-02 02:27:37.411+00",4357,"5"
"2021-08-02 02:27:37.411+00",4634,"0"
"2021-08-02 02:27:37.411+00",4440,"2"
"2021-08-02 02:27:37.411+00",0,"4"
"2021-08-02 02:28:07.411+00",806,"5"
"2021-08-02 02:28:07.411+00",840,"2"
"2021-08-02 02:28:07.411+00",1055,"0"
"2021-08-02 02:28:07.411+00",848,"3"
"2021-08-02 02:28:07.411+00",1113,"1"
"2021-08-02 02:28:07.411+00",0,"4"
"2021-08-02 02:28:37.411+00",0,"4"
"2021-08-02 02:28:37.411+00",125,"5"
"2021-08-02 02:28:37.411+00",123,"3"
"2021-08-02 02:28:37.411+00",212,"1"
"2021-08-02 02:28:37.411+00",205,"0"
"2021-08-02 02:28:37.411+00",125,"2"
"2021-08-02 02:29:07.411+00",718,"5"
"2021-08-02 02:29:07.411+00",0,"4"
"2021-08-02 02:29:07.411+00",718,"2"
"2021-08-02 02:29:07.411+00",796,"0"
"2021-08-02 02:29:07.411+00",806,"1"
"2021-08-02 02:29:07.411+00",713,"3"
"2021-08-02 02:29:37.411+00",1162,"1"
"2021-08-02 02:29:37.411+00",1080,"5"
"2021-08-02 02:29:37.411+00",1077,"3"
"2021-08-02 02:29:37.411+00",1157,"0"
"2021-08-02 02:29:37.411+00",1081,"2"
"2021-08-02 02:29:37.411+00",0,"4"
