"time","current_consumer_offset","kafka_partition"
"2021-08-03 02:47:17.394+00",1055724,"2"
"2021-08-03 02:47:17.394+00",1056386,"4"
"2021-08-03 02:47:17.394+00",1055575,"3"
"2021-08-03 02:47:17.394+00",1057493,"0"
"2021-08-03 02:47:27.394+00",1070627,"2"
"2021-08-03 02:47:27.394+00",1071998,"1"
"2021-08-03 02:47:27.394+00",1071357,"4"
"2021-08-03 02:47:27.394+00",1070471,"3"
"2021-08-03 02:47:27.394+00",1072407,"0"
"2021-08-03 02:47:37.394+00",1086609,"4"
"2021-08-03 02:47:37.394+00",1085607,"2"
"2021-08-03 02:47:37.394+00",1086850,"1"
"2021-08-03 02:47:37.394+00",1087311,"0"
"2021-08-03 02:47:37.394+00",1085484,"3"
"2021-08-03 02:47:47.394+00",1100653,"3"
"2021-08-03 02:47:47.394+00",1101966,"1"
"2021-08-03 02:47:47.394+00",1100581,"2"
"2021-08-03 02:47:47.394+00",1102273,"0"
"2021-08-03 02:47:47.394+00",1101581,"4"
"2021-08-03 02:47:57.394+00",1117496,"0"
"2021-08-03 02:47:57.394+00",1115944,"3"
"2021-08-03 02:47:57.394+00",1117062,"1"
"2021-08-03 02:47:57.394+00",1116626,"4"
"2021-08-03 02:47:57.394+00",1115651,"2"
"2021-08-03 02:48:07.394+00",1131720,"4"
"2021-08-03 02:48:07.394+00",1130682,"2"
"2021-08-03 02:48:07.394+00",1132591,"0"
"2021-08-03 02:48:07.394+00",1131106,"3"
"2021-08-03 02:48:07.394+00",1132023,"1"
"2021-08-03 02:48:17.394+00",1145818,"2"
"2021-08-03 02:48:17.394+00",1146812,"4"
"2021-08-03 02:48:17.394+00",1146197,"3"
"2021-08-03 02:48:17.394+00",1146910,"1"
"2021-08-03 02:48:17.394+00",1147698,"0"
"2021-08-03 02:48:27.394+00",1162653,"0"
"2021-08-03 02:48:27.394+00",1161774,"1"
"2021-08-03 02:48:27.394+00",1161789,"4"
"2021-08-03 02:48:27.394+00",1160872,"2"
"2021-08-03 02:48:27.394+00",1161017,"3"
"2021-08-03 02:48:37.394+00",1176815,"4"
"2021-08-03 02:48:37.394+00",1177661,"0"
"2021-08-03 02:48:37.394+00",1176206,"3"
"2021-08-03 02:48:37.394+00",1176754,"1"
"2021-08-03 02:48:37.394+00",1175823,"2"
"2021-08-03 02:48:47.394+00",1191873,"1"
"2021-08-03 02:48:47.394+00",1190705,"2"
"2021-08-03 02:48:47.394+00",1191730,"4"
"2021-08-03 02:48:47.394+00",1192570,"0"
"2021-08-03 02:48:47.394+00",1191317,"3"
"2021-08-03 02:48:57.404+00",1207794,"0"
"2021-08-03 02:48:57.404+00",1206937,"4"
"2021-08-03 02:48:57.404+00",1206978,"1"
"2021-08-03 02:48:57.404+00",1206440,"3"
"2021-08-03 02:48:57.404+00",1205860,"2"
"2021-08-03 02:49:07.394+00",1221947,"4"
"2021-08-03 02:49:07.394+00",1221510,"3"
"2021-08-03 02:49:07.394+00",1222025,"1"
"2021-08-03 02:49:07.394+00",1220870,"2"
"2021-08-03 02:49:07.394+00",1222674,"0"
"2021-08-03 02:49:17.394+00",1236050,"2"
"2021-08-03 02:49:17.394+00",1236835,"3"
"2021-08-03 02:49:17.394+00",1237218,"1"
"2021-08-03 02:49:17.394+00",1237942,"0"
"2021-08-03 02:49:17.394+00",1237092,"4"
"2021-08-03 02:49:27.394+00",1251932,"3"
"2021-08-03 02:49:27.394+00",1252308,"4"
"2021-08-03 02:49:27.394+00",1252896,"0"
"2021-08-03 02:49:27.394+00",1252188,"1"
"2021-08-03 02:49:27.394+00",1250909,"2"
"2021-08-03 02:49:37.394+00",1267988,"0"
"2021-08-03 02:49:37.394+00",1267332,"4"
"2021-08-03 02:49:37.394+00",1267315,"1"
"2021-08-03 02:49:37.394+00",1267016,"3"
"2021-08-03 02:49:37.394+00",1265942,"2"
"2021-08-03 02:49:47.394+00",1282189,"1"
"2021-08-03 02:49:47.394+00",1282048,"3"
"2021-08-03 02:49:47.394+00",1282404,"4"
"2021-08-03 02:49:47.394+00",1283046,"0"
"2021-08-03 02:49:47.394+00",1280935,"2"
"2021-08-03 02:49:57.394+00",1296997,"3"
"2021-08-03 02:49:57.394+00",1297259,"4"
"2021-08-03 02:49:57.394+00",1295901,"2"
"2021-08-03 02:49:57.394+00",1298145,"0"
"2021-08-03 02:49:57.394+00",1297340,"1"
"2021-08-03 02:50:07.394+00",1313071,"0"
"2021-08-03 02:50:07.394+00",1312100,"3"
"2021-08-03 02:50:07.394+00",1310862,"2"
"2021-08-03 02:50:07.394+00",1312188,"4"
"2021-08-03 02:50:07.394+00",1312379,"1"
"2021-08-03 02:50:17.394+00",1327023,"4"
"2021-08-03 02:50:17.394+00",1327219,"1"
"2021-08-03 02:50:17.394+00",1328086,"0"
"2021-08-03 02:50:17.394+00",1327003,"3"
"2021-08-03 02:50:17.394+00",1325951,"2"
"2021-08-03 02:50:27.394+00",1340762,"2"
"2021-08-03 02:50:27.394+00",1342095,"1"
"2021-08-03 02:50:27.394+00",1341860,"4"
"2021-08-03 02:50:27.394+00",1341759,"3"
"2021-08-03 02:50:27.394+00",1343004,"0"
"2021-08-03 02:50:37.394+00",1356664,"3"
"2021-08-03 02:50:37.394+00",1357195,"1"
"2021-08-03 02:50:37.394+00",1355722,"2"
"2021-08-03 02:50:37.394+00",1358054,"0"
"2021-08-03 02:50:37.394+00",1356865,"4"
"2021-08-03 02:50:47.394+00",1371875,"4"
"2021-08-03 02:50:47.394+00",1373118,"0"
"2021-08-03 02:50:47.394+00",1371779,"3"
"2021-08-03 02:50:47.394+00",1370714,"2"
"2021-08-03 02:50:47.394+00",1372410,"1"
"2021-08-03 02:50:57.394+00",1386868,"3"
"2021-08-03 02:50:57.394+00",1388268,"0"
"2021-08-03 02:50:57.394+00",1387102,"4"
"2021-08-03 02:50:57.394+00",1387644,"1"
"2021-08-03 02:50:57.394+00",1385897,"2"
"2021-08-03 02:51:07.394+00",1400910,"2"
"2021-08-03 02:51:07.394+00",1403222,"0"
"2021-08-03 02:51:07.394+00",1401835,"3"
"2021-08-03 02:51:07.394+00",1402552,"1"
"2021-08-03 02:51:07.394+00",1402000,"4"
"2021-08-03 02:51:17.394+00",1415893,"2"
"2021-08-03 02:51:17.394+00",1416996,"3"
"2021-08-03 02:51:17.394+00",1418189,"0"
"2021-08-03 02:51:17.394+00",1417432,"1"
"2021-08-03 02:51:17.394+00",1417190,"4"
"2021-08-03 02:51:27.394+00",1431959,"3"
"2021-08-03 02:51:27.394+00",1433152,"0"
"2021-08-03 02:51:27.394+00",1432191,"4"
"2021-08-03 02:51:27.394+00",1432435,"1"
"2021-08-03 02:51:27.394+00",1430897,"2"
"2021-08-03 02:51:37.394+00",1447590,"1"
"2021-08-03 02:51:37.394+00",1448210,"0"
"2021-08-03 02:51:37.394+00",1447314,"4"
"2021-08-03 02:51:37.394+00",1447065,"3"
"2021-08-03 02:51:37.394+00",1445908,"2"
"2021-08-03 02:51:47.394+00",1462422,"4"
"2021-08-03 02:51:47.394+00",1460990,"2"
"2021-08-03 02:51:47.394+00",1463177,"0"
"2021-08-03 02:51:47.394+00",1462088,"3"
"2021-08-03 02:51:47.394+00",1462744,"1"
"2021-08-03 02:51:57.394+00",1475969,"2"
"2021-08-03 02:51:57.394+00",1478400,"0"
"2021-08-03 02:51:57.394+00",1477835,"1"
"2021-08-03 02:51:57.394+00",1477242,"3"
"2021-08-03 02:51:57.394+00",1477472,"4"
"2021-08-03 02:52:07.394+00",1490876,"2"
"2021-08-03 02:52:07.394+00",1492248,"3"
"2021-08-03 02:52:07.394+00",1492828,"1"
"2021-08-03 02:52:07.394+00",1492271,"4"
"2021-08-03 02:52:07.394+00",1493592,"0"
"2021-08-03 02:52:17.404+00",1507574,"4"
"2021-08-03 02:52:17.404+00",1508015,"1"
"2021-08-03 02:52:17.404+00",1507555,"3"
"2021-08-03 02:52:17.404+00",1508511,"0"
"2021-08-03 02:52:17.404+00",1505969,"2"
"2021-08-03 02:52:27.394+00",1520746,"2"
"2021-08-03 02:52:27.394+00",1522611,"4"
"2021-08-03 02:52:27.394+00",1523350,"0"
"2021-08-03 02:52:27.394+00",1522831,"1"
"2021-08-03 02:52:27.394+00",1522404,"3"
"2021-08-03 02:52:37.394+00",1538446,"0"
"2021-08-03 02:52:37.394+00",1537590,"4"
"2021-08-03 02:52:37.394+00",1537525,"3"
"2021-08-03 02:52:37.394+00",1535561,"2"
"2021-08-03 02:52:37.394+00",1537761,"1"
"2021-08-03 02:52:47.394+00",1552494,"4"
"2021-08-03 02:52:47.394+00",1550516,"2"
"2021-08-03 02:52:47.394+00",1552490,"3"
"2021-08-03 02:52:47.394+00",1552766,"1"
"2021-08-03 02:52:47.394+00",1553435,"0"
"2021-08-03 02:52:57.4+00",1565823,"2"
"2021-08-03 02:52:57.4+00",1567724,"4"
"2021-08-03 02:52:57.4+00",1568055,"1"
"2021-08-03 02:52:57.4+00",1567760,"3"
"2021-08-03 02:52:57.4+00",1568718,"0"
"2021-08-03 02:53:07.394+00",1582919,"1"
"2021-08-03 02:53:07.394+00",1582527,"3"
"2021-08-03 02:53:07.394+00",1582548,"4"
"2021-08-03 02:53:07.394+00",1583465,"0"
"2021-08-03 02:53:07.394+00",1580521,"2"
"2021-08-03 02:53:17.394+00",1597499,"3"
"2021-08-03 02:53:17.394+00",1597335,"4"
"2021-08-03 02:53:17.394+00",1598358,"0"
"2021-08-03 02:53:17.394+00",1595584,"2"
"2021-08-03 02:53:17.394+00",1597804,"1"
"2021-08-03 02:53:27.394+00",1612279,"4"
"2021-08-03 02:53:27.394+00",1612745,"1"
"2021-08-03 02:53:27.394+00",1610684,"2"
"2021-08-03 02:53:27.394+00",1613514,"0"
"2021-08-03 02:53:27.394+00",1612397,"3"
"2021-08-03 02:53:37.394+00",1625964,"2"
"2021-08-03 02:53:37.394+00",1627402,"3"
"2021-08-03 02:53:37.394+00",1627945,"1"
"2021-08-03 02:53:37.394+00",1628804,"0"
"2021-08-03 02:53:37.394+00",1627374,"4"
"2021-08-03 02:53:47.394+00",1642365,"3"
"2021-08-03 02:53:47.394+00",1642442,"4"
"2021-08-03 02:53:47.394+00",1643153,"1"
"2021-08-03 02:53:47.394+00",1640915,"2"
"2021-08-03 02:53:47.394+00",1643837,"0"
"2021-08-03 02:53:57.394+00",1657633,"4"
"2021-08-03 02:53:57.394+00",1658172,"1"
"2021-08-03 02:53:57.394+00",1657408,"3"
"2021-08-03 02:53:57.394+00",1658873,"0"
"2021-08-03 02:53:57.394+00",1656018,"2"
"2021-08-03 02:54:07.394+00",1673664,"0"
"2021-08-03 02:54:07.394+00",1670914,"2"
"2021-08-03 02:54:07.394+00",1672272,"3"
"2021-08-03 02:54:07.394+00",1673216,"1"
"2021-08-03 02:54:07.394+00",1672629,"4"
"2021-08-03 02:54:17.394+00",1685881,"2"
"2021-08-03 02:54:17.394+00",1687646,"4"
"2021-08-03 02:54:17.394+00",1688312,"1"
"2021-08-03 02:54:17.394+00",1687346,"3"
"2021-08-03 02:54:17.394+00",1688728,"0"
"2021-08-03 02:54:27.394+00",1703954,"0"
"2021-08-03 02:54:27.394+00",1703370,"1"
"2021-08-03 02:54:27.394+00",1702587,"4"
"2021-08-03 02:54:27.394+00",1700934,"2"
"2021-08-03 02:54:27.394+00",1702602,"3"
"2021-08-03 02:54:37.394+00",1717592,"4"
"2021-08-03 02:54:37.394+00",1718366,"1"
"2021-08-03 02:54:37.394+00",1715890,"2"
"2021-08-03 02:54:37.394+00",1717760,"3"
"2021-08-03 02:54:37.394+00",1719028,"0"
"2021-08-03 02:54:47.394+00",1731043,"2"
"2021-08-03 02:54:47.394+00",1732803,"3"
"2021-08-03 02:54:47.394+00",1734051,"0"
"2021-08-03 02:54:47.394+00",1732641,"4"
"2021-08-03 02:54:47.394+00",1733452,"1"
"2021-08-03 02:54:57.394+00",1749177,"0"
"2021-08-03 02:54:57.394+00",1747687,"4"
"2021-08-03 02:54:57.394+00",1748568,"1"
"2021-08-03 02:54:57.394+00",1746232,"2"
"2021-08-03 02:54:57.394+00",1747782,"3"
"2021-08-03 02:55:07.394+00",1762578,"4"
"2021-08-03 02:55:07.394+00",1764148,"0"
"2021-08-03 02:55:07.394+00",1761118,"2"
"2021-08-03 02:55:07.394+00",1762798,"3"
"2021-08-03 02:55:07.394+00",1763490,"1"
"2021-08-03 02:55:17.394+00",1777896,"3"
"2021-08-03 02:55:17.394+00",1776057,"2"
"2021-08-03 02:55:17.394+00",1777659,"4"
"2021-08-03 02:55:17.394+00",1779205,"0"
"2021-08-03 02:55:17.394+00",1778747,"1"
"2021-08-03 02:55:27.394+00",1792639,"3"
"2021-08-03 02:55:27.394+00",1792536,"4"
"2021-08-03 02:55:27.394+00",1793460,"1"
"2021-08-03 02:55:27.394+00",1790899,"2"
"2021-08-03 02:55:27.394+00",1793934,"0"
"2021-08-03 02:55:37.394+00",1808971,"0"
"2021-08-03 02:55:37.394+00",1807488,"4"
"2021-08-03 02:55:37.394+00",1806095,"2"
"2021-08-03 02:55:37.394+00",1807616,"3"
"2021-08-03 02:55:37.394+00",1808269,"1"
"2021-08-03 02:55:47.394+00",1821332,"2"
"2021-08-03 02:55:47.394+00",1823299,"1"
"2021-08-03 02:55:47.394+00",1822587,"4"
"2021-08-03 02:55:47.394+00",1824113,"0"
"2021-08-03 02:55:47.394+00",1822838,"3"
"2021-08-03 02:55:57.394+00",1836173,"2"
"2021-08-03 02:55:57.394+00",1839021,"0"
"2021-08-03 02:55:57.394+00",1837609,"3"
"2021-08-03 02:55:57.394+00",1838215,"1"
"2021-08-03 02:55:57.394+00",1837371,"4"
"2021-08-03 02:56:07.394+00",1852609,"3"
"2021-08-03 02:56:07.394+00",1851084,"2"
"2021-08-03 02:56:07.394+00",1853970,"0"
"2021-08-03 02:56:07.394+00",1853284,"1"
"2021-08-03 02:56:07.394+00",1852121,"4"
"2021-08-03 02:56:17.394+00",1868996,"0"
"2021-08-03 02:56:17.394+00",1868492,"1"
"2021-08-03 02:56:17.394+00",1867645,"3"
"2021-08-03 02:56:17.394+00",1867375,"4"
"2021-08-03 02:56:17.394+00",1866253,"2"
"2021-08-03 02:56:27.394+00",1883489,"1"
"2021-08-03 02:56:27.394+00",1882640,"3"
"2021-08-03 02:56:27.394+00",1881242,"2"
"2021-08-03 02:56:27.394+00",1882252,"4"
"2021-08-03 02:56:27.394+00",1883897,"0"
"2021-08-03 02:56:37.394+00",1897322,"4"
"2021-08-03 02:56:37.394+00",1896395,"2"
"2021-08-03 02:56:37.394+00",1898536,"1"
"2021-08-03 02:56:37.394+00",1898881,"0"
"2021-08-03 02:56:37.394+00",1897677,"3"
"2021-08-03 02:56:47.394+00",1912221,"4"
"2021-08-03 02:56:47.394+00",1913472,"1"
"2021-08-03 02:56:47.394+00",1911515,"2"
"2021-08-03 02:56:47.394+00",1912760,"3"
"2021-08-03 02:56:47.394+00",1913836,"0"
"2021-08-03 02:56:57.394+00",1927764,"3"
"2021-08-03 02:56:57.394+00",1926562,"2"
"2021-08-03 02:56:57.394+00",1928937,"0"
"2021-08-03 02:56:57.394+00",1928497,"1"
"2021-08-03 02:56:57.394+00",1927033,"4"
"2021-08-03 02:57:07.394+00",1943429,"1"
"2021-08-03 02:57:07.394+00",1944073,"0"
"2021-08-03 02:57:07.394+00",1942033,"4"
"2021-08-03 02:57:07.394+00",1942765,"3"
"2021-08-03 02:57:07.394+00",1941582,"2"
"2021-08-03 02:57:17.394+00",1958262,"1"
"2021-08-03 02:57:17.394+00",1957828,"3"
"2021-08-03 02:57:17.394+00",1959016,"0"
"2021-08-03 02:57:17.394+00",1956664,"2"
"2021-08-03 02:57:17.394+00",1956956,"4"
"2021-08-03 02:57:27.394+00",1972783,"3"
"2021-08-03 02:57:27.394+00",1973298,"1"
"2021-08-03 02:57:27.394+00",1973943,"0"
"2021-08-03 02:57:27.394+00",1971774,"2"
"2021-08-03 02:57:27.394+00",1972045,"4"
"2021-08-03 02:57:37.401+00",1988313,"1"
"2021-08-03 02:57:37.401+00",1988870,"0"
"2021-08-03 02:57:37.401+00",1986882,"2"
"2021-08-03 02:57:37.401+00",1987900,"3"
"2021-08-03 02:57:37.401+00",1987009,"4"
"2021-08-03 02:57:47.394+00",2001648,"2"
"2021-08-03 02:57:47.394+00",2001760,"4"
"2021-08-03 02:57:47.394+00",2003113,"1"
"2021-08-03 02:57:47.394+00",2003733,"0"
"2021-08-03 02:57:47.394+00",2002849,"3"
"2021-08-03 02:57:57.394+00",2018266,"1"
"2021-08-03 02:57:57.394+00",2018868,"0"
"2021-08-03 02:57:57.394+00",2017876,"3"
"2021-08-03 02:57:57.394+00",2016981,"4"
"2021-08-03 02:57:57.394+00",2016897,"2"
"2021-08-03 02:58:07.394+00",2031850,"2"
"2021-08-03 02:58:07.394+00",2032033,"4"
"2021-08-03 02:58:07.394+00",2032832,"3"
"2021-08-03 02:58:07.394+00",2033033,"1"
"2021-08-03 02:58:07.394+00",2033754,"0"
"2021-08-03 02:58:17.394+00",2048884,"0"
"2021-08-03 02:58:17.394+00",2046899,"2"
"2021-08-03 02:58:17.394+00",2047943,"3"
"2021-08-03 02:58:17.394+00",2047935,"1"
"2021-08-03 02:58:17.394+00",2047043,"4"
"2021-08-03 02:58:27.394+00",2062115,"4"
"2021-08-03 02:58:27.394+00",2062647,"1"
"2021-08-03 02:58:27.394+00",2061964,"2"
"2021-08-03 02:58:27.394+00",2063936,"0"
"2021-08-03 02:58:27.394+00",2062818,"3"
"2021-08-03 02:58:37.394+00",2079039,"0"
"2021-08-03 02:58:37.394+00",2077661,"1"
"2021-08-03 02:58:37.394+00",2076810,"2"
"2021-08-03 02:58:37.394+00",2077813,"3"
"2021-08-03 02:58:37.394+00",2076975,"4"
"2021-08-03 02:58:47.394+00",2092587,"1"
"2021-08-03 02:58:47.394+00",2094057,"0"
"2021-08-03 02:58:47.394+00",2092019,"4"
"2021-08-03 02:58:47.394+00",2092625,"3"
"2021-08-03 02:58:47.394+00",2091701,"2"
"2021-08-03 02:58:57.394+00",2107584,"3"
"2021-08-03 02:58:57.394+00",2106750,"2"
"2021-08-03 02:58:57.394+00",2109029,"0"
"2021-08-03 02:58:57.394+00",2106979,"4"
"2021-08-03 02:58:57.394+00",2107612,"1"
"2021-08-03 02:59:07.394+00",2124042,"0"
"2021-08-03 02:59:07.394+00",2122577,"1"
"2021-08-03 02:59:07.394+00",2121757,"2"
"2021-08-03 02:59:07.394+00",2122345,"3"
"2021-08-03 02:59:07.394+00",2121723,"4"
"2021-08-03 02:59:17.394+00",2136700,"4"
"2021-08-03 02:59:17.394+00",2137475,"1"
"2021-08-03 02:59:17.394+00",2139136,"0"
"2021-08-03 02:59:17.394+00",2137277,"3"
"2021-08-03 02:59:17.394+00",2136777,"2"
"2021-08-03 02:59:27.394+00",2151730,"4"
"2021-08-03 02:59:27.394+00",2152353,"1"
"2021-08-03 02:59:27.394+00",2152146,"3"
"2021-08-03 02:59:27.394+00",2154010,"0"
"2021-08-03 02:59:27.394+00",2151686,"2"
"2021-08-03 02:59:37.394+00",2166752,"4"
"2021-08-03 02:59:37.394+00",2166684,"2"
"2021-08-03 02:59:37.394+00",2167171,"3"
"2021-08-03 02:59:37.394+00",2168990,"0"
"2021-08-03 02:59:37.394+00",2167322,"1"
"2021-08-03 02:59:47.394+00",2181662,"4"
"2021-08-03 02:59:47.394+00",2181319,"2"
"2021-08-03 02:59:47.394+00",2182232,"1"
"2021-08-03 02:59:47.394+00",2183803,"0"
"2021-08-03 02:59:47.394+00",2182141,"3"
"2021-08-03 02:59:57.394+00",2196636,"4"
"2021-08-03 02:59:57.394+00",2197214,"1"
"2021-08-03 02:59:57.394+00",2197147,"3"
"2021-08-03 02:59:57.394+00",2198877,"0"
"2021-08-03 02:59:57.394+00",2196404,"2"
"2021-08-03 03:00:07.394+00",2211518,"4"
"2021-08-03 03:00:07.394+00",2211286,"2"
"2021-08-03 03:00:07.394+00",2212165,"1"
"2021-08-03 03:00:07.394+00",2212211,"3"
"2021-08-03 03:00:07.394+00",2213838,"0"
"2021-08-03 03:00:17.394+00",2226521,"4"
"2021-08-03 03:00:17.394+00",2228778,"0"
"2021-08-03 03:00:17.394+00",2227137,"3"
"2021-08-03 03:00:17.394+00",2226309,"2"
"2021-08-03 03:00:17.394+00",2227164,"1"
"2021-08-03 03:00:27.394+00",2241215,"2"
"2021-08-03 03:00:27.394+00",2241883,"3"
"2021-08-03 03:00:27.394+00",2243869,"0"
"2021-08-03 03:00:27.394+00",2242091,"1"
"2021-08-03 03:00:27.394+00",2241284,"4"
"2021-08-03 03:00:37.394+00",2256144,"2"
"2021-08-03 03:00:37.394+00",2256231,"4"
"2021-08-03 03:00:37.394+00",2257017,"1"
"2021-08-03 03:00:37.394+00",2258973,"0"
"2021-08-03 03:00:37.394+00",2256854,"3"
"2021-08-03 03:00:47.394+00",2271987,"1"
"2021-08-03 03:00:47.394+00",2273977,"0"
"2021-08-03 03:00:47.394+00",2271106,"2"
"2021-08-03 03:00:47.394+00",2271930,"3"
"2021-08-03 03:00:47.394+00",2271405,"4"
"2021-08-03 03:00:57.394+00",2286027,"2"
"2021-08-03 03:00:57.394+00",2286904,"3"
"2021-08-03 03:00:57.394+00",2286484,"4"
"2021-08-03 03:00:57.394+00",2287182,"1"
"2021-08-03 03:00:57.394+00",2288895,"0"
"2021-08-03 03:01:07.394+00",2303931,"0"
"2021-08-03 03:01:07.394+00",2302132,"1"
"2021-08-03 03:01:07.394+00",2300986,"2"
"2021-08-03 03:01:07.394+00",2301983,"3"
"2021-08-03 03:01:07.394+00",2301549,"4"
"2021-08-03 03:01:17.394+00",2316550,"4"
"2021-08-03 03:01:17.394+00",2315832,"2"
"2021-08-03 03:01:17.394+00",2318744,"0"
"2021-08-03 03:01:17.394+00",2317111,"1"
"2021-08-03 03:01:17.394+00",2317065,"3"
"2021-08-03 03:01:27.394+00",2332029,"3"
"2021-08-03 03:01:27.394+00",2330672,"2"
"2021-08-03 03:01:27.394+00",2333571,"0"
"2021-08-03 03:01:27.394+00",2331947,"1"
"2021-08-03 03:01:27.394+00",2331387,"4"
"2021-08-03 03:01:37.394+00",2346271,"4"
"2021-08-03 03:01:37.394+00",2348548,"0"
"2021-08-03 03:01:37.394+00",2346783,"3"
"2021-08-03 03:01:37.394+00",2346891,"1"
"2021-08-03 03:01:37.394+00",2345574,"2"
"2021-08-03 03:01:47.394+00",2362007,"1"
"2021-08-03 03:01:47.394+00",2361478,"4"
"2021-08-03 03:01:47.394+00",2361723,"3"
"2021-08-03 03:01:47.394+00",2363620,"0"
"2021-08-03 03:01:47.394+00",2360509,"2"
"2021-08-03 03:01:57.394+00",2376879,"1"
"2021-08-03 03:01:57.394+00",2375506,"2"
"2021-08-03 03:01:57.394+00",2376598,"3"
"2021-08-03 03:01:57.394+00",2378702,"0"
"2021-08-03 03:01:57.394+00",2376436,"4"
"2021-08-03 03:02:07.394+00",2391777,"3"
"2021-08-03 03:02:07.394+00",2391485,"4"
"2021-08-03 03:02:07.394+00",2393705,"0"
"2021-08-03 03:02:07.394+00",2391761,"1"
"2021-08-03 03:02:07.394+00",2390553,"2"
"2021-08-03 03:02:17.394+00",2406772,"3"
"2021-08-03 03:02:17.394+00",2406565,"4"
"2021-08-03 03:02:17.394+00",2405554,"2"
"2021-08-03 03:02:17.394+00",2406799,"1"
"2021-08-03 03:02:17.394+00",2408759,"0"
"2021-08-03 03:02:27.394+00",2421717,"1"
"2021-08-03 03:02:27.394+00",2420382,"2"
"2021-08-03 03:02:27.394+00",2421458,"4"
"2021-08-03 03:02:27.394+00",2423537,"0"
"2021-08-03 03:02:27.394+00",2421608,"3"
"2021-08-03 03:02:37.394+00",2436506,"3"
"2021-08-03 03:02:37.394+00",2436732,"1"
"2021-08-03 03:02:37.394+00",2436383,"4"
"2021-08-03 03:02:37.394+00",2435448,"2"
"2021-08-03 03:02:37.394+00",2438330,"0"
"2021-08-03 03:02:47.394+00",2451294,"4"
"2021-08-03 03:02:47.394+00",2450491,"2"
"2021-08-03 03:02:47.394+00",2451520,"3"
"2021-08-03 03:02:47.394+00",2453346,"0"
"2021-08-03 03:02:47.394+00",2451842,"1"
"2021-08-03 03:02:57.394+00",2465758,"2"
"2021-08-03 03:02:57.394+00",2466456,"3"
"2021-08-03 03:02:57.394+00",2466161,"4"
"2021-08-03 03:02:57.394+00",2466891,"1"
"2021-08-03 03:02:57.394+00",2468324,"0"
"2021-08-03 03:03:07.394+00",2481082,"4"
"2021-08-03 03:03:07.394+00",2481982,"1"
"2021-08-03 03:03:07.394+00",2481203,"3"
"2021-08-03 03:03:07.394+00",2480796,"2"
"2021-08-03 03:03:07.394+00",2483481,"0"
"2021-08-03 03:03:17.409+00",2498433,"0"
"2021-08-03 03:03:17.409+00",2495975,"4"
"2021-08-03 03:03:17.409+00",2495847,"2"
"2021-08-03 03:03:17.409+00",2496216,"3"
"2021-08-03 03:03:17.409+00",2497149,"1"
"2021-08-03 03:03:27.394+00",2510513,"2"
"2021-08-03 03:03:27.394+00",2510685,"4"
"2021-08-03 03:03:27.394+00",2511802,"1"
"2021-08-03 03:03:27.394+00",2513039,"0"
"2021-08-03 03:03:27.394+00",2510822,"3"
"2021-08-03 03:03:37.394+00",2525625,"4"
"2021-08-03 03:03:37.394+00",2525768,"3"
"2021-08-03 03:03:37.394+00",2528115,"0"
"2021-08-03 03:03:37.394+00",2526758,"1"
"2021-08-03 03:03:37.394+00",2525605,"2"
"2021-08-03 03:03:47.394+00",2540495,"4"
"2021-08-03 03:03:47.394+00",2543155,"0"
"2021-08-03 03:03:47.394+00",2541501,"1"
"2021-08-03 03:03:47.394+00",2540634,"3"
"2021-08-03 03:03:47.394+00",2540522,"2"
"2021-08-03 03:03:57.394+00",2555409,"4"
"2021-08-03 03:03:57.394+00",2558088,"0"
"2021-08-03 03:03:57.394+00",2555588,"3"
"2021-08-03 03:03:57.394+00",2555599,"2"
"2021-08-03 03:03:57.394+00",2556403,"1"
"2021-08-03 03:04:07.399+00",2573231,"0"
"2021-08-03 03:04:07.399+00",2570560,"3"
"2021-08-03 03:04:07.399+00",2571667,"1"
"2021-08-03 03:04:07.399+00",2570683,"2"
"2021-08-03 03:04:07.399+00",2570498,"4"
"2021-08-03 03:04:17.394+00",2587973,"0"
"2021-08-03 03:04:17.394+00",2585556,"3"
"2021-08-03 03:04:17.394+00",2586461,"1"
"2021-08-03 03:04:17.394+00",2585260,"4"
"2021-08-03 03:04:17.394+00",2585747,"2"
"2021-08-03 03:04:27.394+00",2600409,"3"
"2021-08-03 03:04:27.394+00",2600875,"2"
"2021-08-03 03:04:27.394+00",2600040,"4"
"2021-08-03 03:04:27.394+00",2601307,"1"
"2021-08-03 03:04:27.394+00",2602931,"0"
"2021-08-03 03:04:37.394+00",2616302,"1"
"2021-08-03 03:04:37.394+00",2615417,"3"
"2021-08-03 03:04:37.394+00",2615885,"2"
"2021-08-03 03:04:37.394+00",2617825,"0"
"2021-08-03 03:04:37.394+00",2615173,"4"
"2021-08-03 03:04:47.394+00",2632886,"0"
"2021-08-03 03:04:47.394+00",2630194,"4"
"2021-08-03 03:04:47.394+00",2630682,"2"
"2021-08-03 03:04:47.394+00",2631308,"1"
"2021-08-03 03:04:47.394+00",2630487,"3"
"2021-08-03 03:04:57.394+00",2645476,"3"
"2021-08-03 03:04:57.394+00",2646234,"1"
"2021-08-03 03:04:57.394+00",2645241,"4"
"2021-08-03 03:04:57.394+00",2647834,"0"
"2021-08-03 03:04:57.394+00",2645737,"2"
"2021-08-03 03:05:07.394+00",2660328,"4"
"2021-08-03 03:05:07.394+00",2660491,"2"
"2021-08-03 03:05:07.394+00",2660302,"3"
