"time","current_consumer_offset","consumergroup","kafka_partition"
"2021-08-03 03:18:07.394+00",4513819,"stream-nexmark-v1885203788","2"
"2021-08-03 03:18:07.394+00",4513871,"stream-nexmark-v1885203788","3"
"2021-08-03 03:18:17.394+00",4547450,"stream-nexmark-v1885203788","4"
"2021-08-03 03:18:17.394+00",4549108,"stream-nexmark-v1885203788","3"
"2021-08-03 03:18:17.394+00",4551336,"stream-nexmark-v1885203788","0"
"2021-08-03 03:18:17.394+00",4550535,"stream-nexmark-v1885203788","1"
"2021-08-03 03:18:17.394+00",4549288,"stream-nexmark-v1885203788","2"
"2021-08-03 03:18:27.394+00",4584634,"stream-nexmark-v1885203788","3"
"2021-08-03 03:18:27.394+00",4585814,"stream-nexmark-v1885203788","1"
"2021-08-03 03:18:27.394+00",4583177,"stream-nexmark-v1885203788","4"
"2021-08-03 03:18:27.394+00",4586635,"stream-nexmark-v1885203788","0"
"2021-08-03 03:18:27.394+00",4584608,"stream-nexmark-v1885203788","2"
"2021-08-03 03:18:37.394+00",4602460,"stream-nexmark-v1885203788","3"
"2021-08-03 03:18:37.394+00",4604429,"stream-nexmark-v1885203788","0"
"2021-08-03 03:18:37.394+00",4603571,"stream-nexmark-v1885203788","1"
"2021-08-03 03:18:37.394+00",4601025,"stream-nexmark-v1885203788","4"
"2021-08-03 03:18:37.394+00",4602281,"stream-nexmark-v1885203788","2"
"2021-08-03 03:18:47.394+00",4637811,"stream-nexmark-v1885203788","3"
"2021-08-03 03:18:47.394+00",4636646,"stream-nexmark-v1885203788","4"
"2021-08-03 03:18:47.394+00",4639196,"stream-nexmark-v1885203788","1"
"2021-08-03 03:18:47.394+00",4637769,"stream-nexmark-v1885203788","2"
"2021-08-03 03:18:47.394+00",4640015,"stream-nexmark-v1885203788","0"
"2021-08-03 03:18:57.394+00",4675496,"stream-nexmark-v1885203788","0"
"2021-08-03 03:18:57.394+00",4674467,"stream-nexmark-v1885203788","1"
"2021-08-03 03:18:57.394+00",4672847,"stream-nexmark-v1885203788","3"
"2021-08-03 03:18:57.394+00",4673136,"stream-nexmark-v1885203788","2"
"2021-08-03 03:18:57.394+00",4672026,"stream-nexmark-v1885203788","4"
"2021-08-03 03:19:07.394+00",4692249,"stream-nexmark-v1885203788","1"
"2021-08-03 03:19:07.394+00",4690577,"stream-nexmark-v1885203788","3"
"2021-08-03 03:19:07.394+00",4690865,"stream-nexmark-v1885203788","2"
"2021-08-03 03:19:07.394+00",4689721,"stream-nexmark-v1885203788","4"
"2021-08-03 03:19:07.394+00",4693465,"stream-nexmark-v1885203788","0"
"2021-08-03 03:19:17.394+00",4728880,"stream-nexmark-v1885203788","0"
"2021-08-03 03:19:17.394+00",4725207,"stream-nexmark-v1885203788","4"
"2021-08-03 03:19:17.394+00",4727899,"stream-nexmark-v1885203788","1"
"2021-08-03 03:19:17.394+00",4726266,"stream-nexmark-v1885203788","2"
"2021-08-03 03:19:17.394+00",4726301,"stream-nexmark-v1885203788","3"
"2021-08-03 03:19:27.394+00",4761801,"stream-nexmark-v1885203788","3"
"2021-08-03 03:19:27.394+00",4763407,"stream-nexmark-v1885203788","1"
"2021-08-03 03:19:27.394+00",4760264,"stream-nexmark-v1885203788","4"
"2021-08-03 03:19:27.394+00",4762084,"stream-nexmark-v1885203788","2"
"2021-08-03 03:19:27.394+00",4764242,"stream-nexmark-v1885203788","0"
"2021-08-03 03:19:37.398+00",4778093,"stream-nexmark-v1885203788","4"
"2021-08-03 03:19:37.398+00",4779888,"stream-nexmark-v1885203788","2"
"2021-08-03 03:19:37.398+00",4781064,"stream-nexmark-v1885203788","1"
"2021-08-03 03:19:37.398+00",4782030,"stream-nexmark-v1885203788","0"
"2021-08-03 03:19:37.398+00",4779610,"stream-nexmark-v1885203788","3"
"2021-08-03 03:19:47.394+00",nan,"stream-nexmark-v1885203788","1"
"2021-08-03 03:19:47.394+00",nan,"stream-nexmark-v1885203788","2"
"2021-08-03 03:19:47.394+00",nan,"stream-nexmark-v1885203788","3"
"2021-08-03 03:19:47.394+00",nan,"stream-nexmark-v1885203788","4"
"2021-08-03 03:19:47.394+00",nan,"stream-nexmark-v1885203788","0"
"2021-08-03 03:27:17.394+00",6148327,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:27:17.394+00",6147119,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:27:17.394+00",6144685,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:27:17.394+00",6146610,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:27:17.394+00",6148312,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:27:27.394+00",6166018,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:27:27.394+00",6165959,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:27:27.394+00",6162320,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:27:27.394+00",6164648,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:27:27.394+00",6164148,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:27:37.394+00",6201656,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:27:37.394+00",6200160,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:27:37.394+00",6197864,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:27:37.394+00",6199818,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:27:37.394+00",6201419,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:27:47.394+00",6236527,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:27:47.394+00",6234965,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:27:47.394+00",6235486,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:27:47.394+00",6236519,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:27:47.394+00",6232742,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:27:57.394+00",6253199,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:27:57.394+00",6254272,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:27:57.394+00",6250364,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:27:57.394+00",6254519,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:27:57.394+00",6252748,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:28:07.397+00",6289972,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:28:07.397+00",6289603,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:28:07.397+00",6285836,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:28:07.397+00",6288465,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:28:07.397+00",6288300,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:28:17.394+00",6324947,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:28:17.394+00",6323325,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:28:17.394+00",6324819,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:28:17.394+00",6323631,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:28:17.394+00",6320896,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:28:27.406+00",6342530,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:28:27.406+00",6341159,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:28:27.406+00",6341330,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:28:27.406+00",6338546,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:28:27.406+00",6342454,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:28:37.394+00",6374565,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:28:37.394+00",6378428,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:28:37.394+00",6378387,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:28:37.394+00",6377168,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:28:37.394+00",6377392,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:28:47.394+00",6412868,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:28:47.394+00",6411657,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:28:47.394+00",6412992,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:28:47.394+00",6408973,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:28:47.394+00",6412150,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:28:57.394+00",6429768,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:28:57.394+00",6430560,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:28:57.394+00",6426801,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:28:57.394+00",6430572,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:28:57.394+00",6429358,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:29:07.394+00",6466666,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:29:07.394+00",6465452,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:29:07.394+00",6466660,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:29:07.394+00",6462583,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:29:07.394+00",6465477,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:29:17.394+00",6496965,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:29:17.394+00",6500143,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:29:17.394+00",6500139,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:29:17.394+00",6501357,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:29:17.394+00",6501405,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:29:27.394+00",6517504,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:29:27.394+00",6518956,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:29:27.394+00",6517605,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:29:27.394+00",6518710,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:29:27.394+00",6514364,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:29:37.394+00",6554395,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:29:37.394+00",6553530,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:29:37.394+00",6550314,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:29:37.394+00",6553454,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:29:37.394+00",6554885,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:29:47.394+00",6589081,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:29:47.394+00",6584995,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:29:47.394+00",6589522,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:29:47.394+00",6588332,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:29:47.394+00",6588426,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:29:57.394+00",6607241,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:29:57.394+00",6606024,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:29:57.394+00",6606597,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:29:57.394+00",6602644,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:29:57.394+00",6605985,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:30:07.394+00",6641950,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:30:07.394+00",6641233,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:30:07.394+00",6642410,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:30:07.394+00",6637999,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:30:07.394+00",6641359,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:30:17.394+00",6673387,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:30:17.394+00",6676908,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:30:17.394+00",6677753,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:30:17.394+00",6677547,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:30:17.394+00",6676913,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:30:27.394+00",6690629,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:30:27.394+00",6693946,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:30:27.394+00",6694093,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:30:27.394+00",6695122,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:30:27.394+00",6694709,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:30:37.394+00",6729905,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:30:37.394+00",6726231,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:30:37.394+00",6730739,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:30:37.394+00",6730922,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:30:37.394+00",6729483,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:30:47.394+00",6760820,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:30:47.394+00",6765332,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:30:47.394+00",6764698,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:30:47.394+00",6764402,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:30:47.394+00",6765075,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:30:57.394+00",6781952,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:30:57.394+00",6778316,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:30:57.394+00",6782829,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:30:57.394+00",6782308,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:30:57.394+00",6782827,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:31:07.394+00",6818935,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:31:07.394+00",6814173,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:31:07.394+00",6817792,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:31:07.394+00",6818304,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:31:07.394+00",6818722,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:31:17.394+00",6855615,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:31:17.394+00",6855131,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:31:17.394+00",6855493,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:31:17.394+00",6851092,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:31:17.394+00",6854632,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:31:27.394+00",6870509,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:31:27.394+00",6866253,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:31:27.394+00",6869614,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:31:27.394+00",6870686,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:31:27.394+00",6870966,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:31:37.394+00",6905952,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:31:37.394+00",6904944,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:31:37.394+00",6901263,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:31:37.394+00",6905935,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:31:37.394+00",6906277,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:31:47.394+00",6940945,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:31:47.394+00",6939944,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:31:47.394+00",6941473,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:31:47.394+00",6936360,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:31:47.394+00",6941399,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:31:57.394+00",6957249,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:31:57.394+00",6958888,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:31:57.394+00",6953651,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:31:57.394+00",6958408,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:31:57.394+00",6959012,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:32:07.394+00",6994988,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:32:07.394+00",6994768,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:32:07.394+00",6989754,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:32:07.394+00",6994263,"stream-nexmark-v-1499533054","1"
"2021-08-03 03:32:07.394+00",6993035,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:32:17.394+00",nan,"stream-nexmark-v-1499533054","2"
"2021-08-03 03:32:17.394+00",nan,"stream-nexmark-v-1499533054","0"
"2021-08-03 03:32:17.394+00",nan,"stream-nexmark-v-1499533054","4"
"2021-08-03 03:32:17.394+00",nan,"stream-nexmark-v-1499533054","3"
"2021-08-03 03:32:17.394+00",nan,"stream-nexmark-v-1499533054","1"
