"time","current_consumer_offset","kafka_partition"
"2021-08-02 05:26:34.576+00","22877776","0"
"2021-08-02 05:26:34.576+00","22877787","4"
"2021-08-02 05:26:34.576+00","22877783","3"
"2021-08-02 05:26:34.576+00","22877782","2"
"2021-08-02 05:26:34.576+00","22877780","1"
"2021-08-02 05:26:44.576+00","22909782","3"
"2021-08-02 05:26:44.576+00","22909775","0"
"2021-08-02 05:26:44.576+00","22909779","1"
"2021-08-02 05:26:44.576+00","22909781","2"
"2021-08-02 05:26:44.576+00","22909786","4"
"2021-08-02 05:26:54.576+00","22941782","3"
"2021-08-02 05:26:54.576+00","22941776","0"
"2021-08-02 05:26:54.576+00","22941780","1"
"2021-08-02 05:26:54.576+00","22941782","2"
"2021-08-02 05:26:54.576+00","22941787","4"
"2021-08-02 05:27:04.578+00","22974124","3"
"2021-08-02 05:27:04.578+00","22974116","1"
"2021-08-02 05:27:04.578+00","22974111","0"
"2021-08-02 05:27:04.578+00","22974120","2"
"2021-08-02 05:27:04.578+00","22974127","4"
"2021-08-02 05:27:14.576+00","23005789","2"
"2021-08-02 05:27:14.576+00","23005789","3"
"2021-08-02 05:27:14.576+00","23005793","4"
"2021-08-02 05:27:14.576+00","23005783","0"
"2021-08-02 05:27:14.576+00","23005787","1"
"2021-08-02 05:27:24.58+00","23037847","1"
"2021-08-02 05:27:24.58+00","23037978","3"
"2021-08-02 05:27:24.58+00","23037981","4"
"2021-08-02 05:27:24.58+00","23037977","2"
"2021-08-02 05:27:24.58+00","23037791","0"
"2021-08-02 05:27:34.576+00","23069783","2"
"2021-08-02 05:27:34.576+00","23069787","4"
"2021-08-02 05:27:34.576+00","23069782","3"
"2021-08-02 05:27:34.576+00","23069776","0"
"2021-08-02 05:27:34.576+00","23069780","1"
"2021-08-02 05:27:44.576+00","23101786","3"
"2021-08-02 05:27:44.576+00","23101786","2"
"2021-08-02 05:27:44.576+00","23101784","1"
"2021-08-02 05:27:44.576+00","23101789","4"
"2021-08-02 05:27:44.576+00","23101779","0"
"2021-08-02 05:27:54.581+00","23134065","3"
"2021-08-02 05:27:54.581+00","23134068","4"
"2021-08-02 05:27:54.581+00","23134068","2"
"2021-08-02 05:27:54.581+00","23134067","1"
"2021-08-02 05:27:54.581+00","23134065","0"
"2021-08-02 05:28:04.585+00","23166212","3"
"2021-08-02 05:28:04.585+00","23166216","4"
"2021-08-02 05:28:04.585+00","23166206","0"
"2021-08-02 05:28:04.585+00","23166209","1"
"2021-08-02 05:28:04.585+00","23166211","2"
"2021-08-02 05:28:14.576+00","23197783","2"
"2021-08-02 05:28:14.576+00","23197780","1"
"2021-08-02 05:28:14.576+00","23197788","4"
"2021-08-02 05:28:14.576+00","23197777","0"
"2021-08-02 05:28:14.576+00","23197784","3"
"2021-08-02 05:28:24.576+00","23229791","4"
"2021-08-02 05:28:24.576+00","23229788","2"
"2021-08-02 05:28:24.576+00","23229786","1"
"2021-08-02 05:28:24.576+00","23229782","0"
"2021-08-02 05:28:24.576+00","23229788","3"
"2021-08-02 05:28:34.576+00","23261784","3"
"2021-08-02 05:28:34.576+00","23261783","2"
"2021-08-02 05:28:34.576+00","23261777","0"
"2021-08-02 05:28:34.576+00","23261781","1"
"2021-08-02 05:28:34.576+00","23261788","4"
"2021-08-02 05:28:44.576+00","23293766","4"
"2021-08-02 05:28:44.576+00","23293763","0"
"2021-08-02 05:28:44.576+00","23293766","2"
"2021-08-02 05:28:44.576+00","23293765","1"
"2021-08-02 05:28:44.576+00","23293765","3"
"2021-08-02 05:28:54.576+00","23325779","0"
"2021-08-02 05:28:54.576+00","23325783","1"
"2021-08-02 05:28:54.576+00","23325786","3"
"2021-08-02 05:28:54.576+00","23325789","4"
"2021-08-02 05:28:54.576+00","23325785","2"
"2021-08-02 05:29:04.585+00","23358197","4"
"2021-08-02 05:29:04.585+00","23358193","3"
"2021-08-02 05:29:04.585+00","23358171","0"
"2021-08-02 05:29:04.585+00","23358182","1"
"2021-08-02 05:29:04.585+00","23358192","2"
"2021-08-02 05:29:14.576+00","23389789","4"
"2021-08-02 05:29:14.576+00","23389785","2"
"2021-08-02 05:29:14.576+00","23389784","1"
"2021-08-02 05:29:14.576+00","23389780","0"
"2021-08-02 05:29:14.576+00","23389786","3"
"2021-08-02 05:29:24.576+00","23421785","4"
"2021-08-02 05:29:24.576+00","23421782","3"
"2021-08-02 05:29:24.576+00","23421782","2"
"2021-08-02 05:29:24.576+00","23421776","0"
"2021-08-02 05:29:24.576+00","23421780","1"
"2021-08-02 05:29:34.576+00","23453766","4"
"2021-08-02 05:29:34.576+00","23453765","1"
"2021-08-02 05:29:34.576+00","23453766","2"
"2021-08-02 05:29:34.576+00","23453765","3"
"2021-08-02 05:29:34.576+00","23453763","0"
"2021-08-02 05:29:44.576+00","23485780","2"
"2021-08-02 05:29:44.576+00","23485776","0"
"2021-08-02 05:29:44.576+00","23485779","1"
"2021-08-02 05:29:44.576+00","23485784","4"
"2021-08-02 05:29:44.576+00","23485780","3"
"2021-08-02 05:29:54.576+00","23517783","2"
"2021-08-02 05:29:54.576+00","23517776","0"
"2021-08-02 05:29:54.576+00","23517786","4"
"2021-08-02 05:29:54.576+00","23517783","3"
"2021-08-02 05:29:54.576+00","23517780","1"
"2021-08-02 05:30:04.576+00","23549785","2"
"2021-08-02 05:30:04.576+00","23549786","3"
"2021-08-02 05:30:04.576+00","23549780","0"
"2021-08-02 05:30:04.576+00","23549783","1"
"2021-08-02 05:30:04.576+00","23549789","4"
"2021-08-02 05:30:14.58+00","23582013","0"
"2021-08-02 05:30:14.58+00","23582016","1"
"2021-08-02 05:30:14.58+00","23582019","3"
"2021-08-02 05:30:14.58+00","23582023","4"
"2021-08-02 05:30:14.58+00","23582018","2"
"2021-08-02 05:30:24.579+00","23614190","3"
"2021-08-02 05:30:24.579+00","23614193","4"
"2021-08-02 05:30:24.579+00","23614187","1"
"2021-08-02 05:30:24.579+00","23614183","0"
"2021-08-02 05:30:24.579+00","23614189","2"
"2021-08-02 05:30:34.582+00","23646108","2"
"2021-08-02 05:30:34.582+00","23646102","0"
"2021-08-02 05:30:34.582+00","23646105","1"
"2021-08-02 05:30:34.582+00","23646112","4"
"2021-08-02 05:30:34.582+00","23646108","3"
"2021-08-02 05:30:44.576+00","23677782","3"
"2021-08-02 05:30:44.576+00","23677781","2"
"2021-08-02 05:30:44.576+00","23677785","4"
"2021-08-02 05:30:44.576+00","23677775","0"
"2021-08-02 05:30:44.576+00","23677779","1"
"2021-08-02 05:30:54.581+00","23710090","3"
"2021-08-02 05:30:54.581+00","23710084","0"
"2021-08-02 05:30:54.581+00","23710086","1"
"2021-08-02 05:30:54.581+00","23710089","2"
"2021-08-02 05:30:54.581+00","23710096","4"
"2021-08-02 05:31:04.579+00","23742015","3"
"2021-08-02 05:31:04.579+00","23742001","0"
"2021-08-02 05:31:04.579+00","23742005","1"
"2021-08-02 05:31:04.579+00","23742007","2"
"2021-08-02 05:31:04.579+00","23742020","4"
"2021-08-02 05:31:14.59+00","23774197","3"
"2021-08-02 05:31:14.59+00","23774189","0"
"2021-08-02 05:31:14.59+00","23774197","2"
"2021-08-02 05:31:14.59+00","23774201","4"
"2021-08-02 05:31:14.59+00","23774194","1"
"2021-08-02 05:31:24.581+00","23806080","0"
"2021-08-02 05:31:24.581+00","23806084","1"
"2021-08-02 05:31:24.581+00","23806086","2"
"2021-08-02 05:31:24.581+00","23806088","4"
"2021-08-02 05:31:24.581+00","23806085","3"
"2021-08-02 05:31:34.582+00","23838147","4"
"2021-08-02 05:31:34.582+00","23838143","2"
"2021-08-02 05:31:34.582+00","23838144","3"
"2021-08-02 05:31:34.582+00","23838140","1"
"2021-08-02 05:31:34.582+00","23837975","0"
"2021-08-02 05:31:44.576+00","23869782","0"
"2021-08-02 05:31:44.576+00","23869787","1"
"2021-08-02 05:31:44.576+00","23869789","2"
"2021-08-02 05:31:44.576+00","23869794","4"
"2021-08-02 05:31:44.576+00","23869790","3"
"2021-08-02 05:31:54.582+00","23902116","1"
"2021-08-02 05:31:54.582+00","23902119","3"
"2021-08-02 05:31:54.582+00","23902123","4"
"2021-08-02 05:31:54.582+00","23902112","0"
"2021-08-02 05:31:54.582+00","23902119","2"
"2021-08-02 05:32:04.576+00","23933766","4"
"2021-08-02 05:32:04.576+00","23933766","2"
"2021-08-02 05:32:04.576+00","23933765","1"
"2021-08-02 05:32:04.576+00","23933763","0"
"2021-08-02 05:32:04.576+00","23933765","3"
"2021-08-02 05:32:14.576+00","23965785","3"
"2021-08-02 05:32:14.576+00","23965778","0"
"2021-08-02 05:32:14.576+00","23965781","1"
"2021-08-02 05:32:14.576+00","23965784","2"
"2021-08-02 05:32:14.576+00","23965789","4"
"2021-08-02 05:32:24.576+00","23997775","0"
"2021-08-02 05:32:24.576+00","23997778","1"
"2021-08-02 05:32:24.576+00","23997781","2"
"2021-08-02 05:32:24.576+00","23997785","4"
"2021-08-02 05:32:24.576+00","23997782","3"
"2021-08-02 05:32:34.576+00","24029780","2"
"2021-08-02 05:32:34.576+00","24029784","4"
"2021-08-02 05:32:34.576+00","24029780","3"
"2021-08-02 05:32:34.576+00","24029775","0"
"2021-08-02 05:32:34.576+00","24029778","1"
"2021-08-02 05:32:44.576+00","24061780","1"
"2021-08-02 05:32:44.576+00","24061782","3"
"2021-08-02 05:32:44.576+00","24061787","4"
"2021-08-02 05:32:44.576+00","24061776","0"
"2021-08-02 05:32:44.576+00","24061781","2"
"2021-08-02 05:32:54.576+00","24093765","1"
"2021-08-02 05:32:54.576+00","24093763","0"
"2021-08-02 05:32:54.576+00","24093765","3"
"2021-08-02 05:32:54.576+00","24093766","4"
"2021-08-02 05:32:54.576+00","24093765","2"
"2021-08-02 05:33:04.582+00","24126045","1"
"2021-08-02 05:33:04.582+00","24126047","3"
"2021-08-02 05:33:04.582+00","24126051","4"
"2021-08-02 05:33:04.582+00","24126040","0"
"2021-08-02 05:33:04.582+00","24126047","2"
"2021-08-02 05:33:14.576+00","24157776","0"
"2021-08-02 05:33:14.576+00","24157780","1"
"2021-08-02 05:33:14.576+00","24157783","2"
"2021-08-02 05:33:14.576+00","24157786","4"
"2021-08-02 05:33:14.576+00","24157783","3"
"2021-08-02 05:33:24.576+00","24189782","3"
"2021-08-02 05:33:24.576+00","24189776","0"
"2021-08-02 05:33:24.576+00","24189780","1"
"2021-08-02 05:33:24.576+00","24189781","2"
"2021-08-02 05:33:24.576+00","24189786","4"
"2021-08-02 05:33:34.576+00","24221782","2"
"2021-08-02 05:33:34.576+00","24221785","4"
"2021-08-02 05:33:34.576+00","24221782","3"
"2021-08-02 05:33:34.576+00","24221776","0"
"2021-08-02 05:33:34.576+00","24221780","1"
"2021-08-02 05:33:44.576+00","24253766","2"
"2021-08-02 05:33:44.576+00","24253766","4"
"2021-08-02 05:33:44.576+00","24253765","3"
"2021-08-02 05:33:44.576+00","24253765","1"
"2021-08-02 05:33:44.576+00","24253763","0"
"2021-08-02 05:33:54.576+00","24285787","4"
"2021-08-02 05:33:54.576+00","24285782","2"
"2021-08-02 05:33:54.576+00","24285780","1"
"2021-08-02 05:33:54.576+00","24285776","0"
"2021-08-02 05:33:54.576+00","24285783","3"
"2021-08-02 05:34:04.576+00","24317797","4"
"2021-08-02 05:34:04.576+00","24317792","3"
"2021-08-02 05:34:04.576+00","24317791","2"
"2021-08-02 05:34:04.576+00","24317790","1"
"2021-08-02 05:34:04.576+00","24317786","0"
"2021-08-02 05:34:14.576+00","24349783","3"
"2021-08-02 05:34:14.576+00","24349777","0"
"2021-08-02 05:34:14.576+00","24349781","1"
"2021-08-02 05:34:14.576+00","24349786","4"
"2021-08-02 05:34:14.576+00","24349783","2"
"2021-08-02 05:34:24.587+00","24381855","0"
"2021-08-02 05:34:24.587+00","24381866","4"
"2021-08-02 05:34:24.587+00","24381861","2"
"2021-08-02 05:34:24.587+00","24381859","1"
"2021-08-02 05:34:24.587+00","24381862","3"
"2021-08-02 05:34:34.591+00","24414012","1"
"2021-08-02 05:34:34.591+00","24414015","3"
"2021-08-02 05:34:34.591+00","24414019","4"
"2021-08-02 05:34:34.591+00","24414015","2"
"2021-08-02 05:34:34.591+00","24414009","0"
"2021-08-02 05:34:44.628+00","24445949","3"
"2021-08-02 05:34:44.628+00","24445941","0"
"2021-08-02 05:34:44.628+00","24445945","1"
"2021-08-02 05:34:44.628+00","24445947","2"
"2021-08-02 05:34:44.628+00","24445972","4"
"2021-08-02 05:34:54.576+00","24477781","3"
"2021-08-02 05:34:54.576+00","24477775","0"
"2021-08-02 05:34:54.576+00","24477778","1"
"2021-08-02 05:34:54.576+00","24477780","2"
"2021-08-02 05:34:54.576+00","24477784","4"
"2021-08-02 05:35:04.576+00","24509782","1"
"2021-08-02 05:35:04.576+00","24509789","4"
"2021-08-02 05:35:04.576+00","24509784","3"
"2021-08-02 05:35:04.576+00","24509778","0"
"2021-08-02 05:35:04.576+00","24509783","2"
"2021-08-02 05:35:14.576+00","24541783","2"
"2021-08-02 05:35:14.576+00","24541784","3"
"2021-08-02 05:35:14.576+00","24541787","4"
"2021-08-02 05:35:14.576+00","24541782","1"
"2021-08-02 05:35:14.576+00","24541778","0"
"2021-08-02 05:35:24.576+00","24573765","3"
"2021-08-02 05:35:24.576+00","24573766","4"
"2021-08-02 05:35:24.576+00","24573766","2"
"2021-08-02 05:35:24.576+00","24573765","1"
"2021-08-02 05:35:24.576+00","24573763","0"
"2021-08-02 05:35:34.576+00","24605784","3"
"2021-08-02 05:35:34.576+00","24605782","1"
"2021-08-02 05:35:34.576+00","24605783","2"
"2021-08-02 05:35:34.576+00","24605778","0"
"2021-08-02 05:35:34.576+00","24605789","4"
"2021-08-02 05:35:44.576+00","24637786","1"
"2021-08-02 05:35:44.576+00","24637782","0"
"2021-08-02 05:35:44.576+00","24637788","2"
"2021-08-02 05:35:44.576+00","24637792","4"
"2021-08-02 05:35:44.576+00","24637789","3"
"2021-08-02 05:35:54.576+00","24669777","1"
"2021-08-02 05:35:54.576+00","24669779","2"
"2021-08-02 05:35:54.576+00","24669780","3"
"2021-08-02 05:35:54.576+00","24669773","0"
"2021-08-02 05:35:54.576+00","24669785","4"
"2021-08-02 05:36:04.576+00","24701778","1"
"2021-08-02 05:36:04.576+00","24701774","0"
"2021-08-02 05:36:04.576+00","24701781","2"
"2021-08-02 05:36:04.576+00","24701785","4"
"2021-08-02 05:36:04.576+00","24701782","3"
"2021-08-02 05:36:14.576+00","24734190","1"
"2021-08-02 05:36:14.576+00","24734186","0"
"2021-08-02 05:36:14.576+00","24734192","3"
"2021-08-02 05:36:14.576+00","24734196","4"
"2021-08-02 05:36:14.576+00","24734192","2"
"2021-08-02 05:36:24.576+00","24765787","4"
"2021-08-02 05:36:24.576+00","24765783","3"
"2021-08-02 05:36:24.576+00","24765777","0"
"2021-08-02 05:36:24.576+00","24765781","1"
"2021-08-02 05:36:24.576+00","24765783","2"
"2021-08-02 05:36:34.576+00","24797784","3"
"2021-08-02 05:36:34.576+00","24797777","0"
"2021-08-02 05:36:34.576+00","24797781","1"
"2021-08-02 05:36:34.576+00","24797783","2"
"2021-08-02 05:36:34.576+00","24797788","4"
"2021-08-02 05:36:44.576+00","24829786","2"
"2021-08-02 05:36:44.576+00","24829790","4"
"2021-08-02 05:36:44.576+00","24829784","1"
"2021-08-02 05:36:44.576+00","24829780","0"
"2021-08-02 05:36:44.576+00","24829786","3"
"2021-08-02 05:36:54.576+00","24861784","4"
"2021-08-02 05:36:54.576+00","24861781","3"
"2021-08-02 05:36:54.576+00","24861779","1"
"2021-08-02 05:36:54.576+00","24861780","2"
"2021-08-02 05:36:54.576+00","24861775","0"
"2021-08-02 05:37:04.576+00","24893763","0"
"2021-08-02 05:37:04.576+00","24893765","1"
"2021-08-02 05:37:04.576+00","24893765","3"
"2021-08-02 05:37:04.576+00","24893766","2"
"2021-08-02 05:37:04.576+00","24893766","4"
"2021-08-02 05:37:14.576+00","24925786","3"
"2021-08-02 05:37:14.576+00","24925789","4"
"2021-08-02 05:37:14.576+00","24925785","2"
"2021-08-02 05:37:14.576+00","24925784","1"
"2021-08-02 05:37:14.576+00","24925780","0"
"2021-08-02 05:37:24.576+00","24957789","3"
"2021-08-02 05:37:24.576+00","24957793","4"
"2021-08-02 05:37:24.576+00","24957789","2"
"2021-08-02 05:37:24.576+00","24957787","1"
"2021-08-02 05:37:24.576+00","24957783","0"
"2021-08-02 05:37:34.576+00","24989780","1"
"2021-08-02 05:37:34.576+00","24989783","2"
"2021-08-02 05:37:34.576+00","24989787","4"
"2021-08-02 05:37:34.576+00","24989783","3"
"2021-08-02 05:37:34.576+00","24989776","0"
"2021-08-02 05:37:44.576+00","25021890","3"
"2021-08-02 05:37:44.576+00","25021889","2"
"2021-08-02 05:37:44.576+00","25021887","1"
"2021-08-02 05:37:44.576+00","25021884","0"
"2021-08-02 05:37:44.576+00","25021895","4"
"2021-08-02 05:37:54.576+00","25053765","1"
"2021-08-02 05:37:54.576+00","25053763","0"
"2021-08-02 05:37:54.576+00","25053765","3"
"2021-08-02 05:37:54.576+00","25053766","4"
"2021-08-02 05:37:54.576+00","25053766","2"
"2021-08-02 05:38:04.576+00","25085777","0"
"2021-08-02 05:38:04.576+00","25085781","1"
"2021-08-02 05:38:04.576+00","25085784","3"
"2021-08-02 05:38:04.576+00","25085789","4"
"2021-08-02 05:38:04.576+00","25085783","2"
"2021-08-02 05:38:14.576+00","25117776","0"
"2021-08-02 05:38:14.576+00","25117783","3"
"2021-08-02 05:38:14.576+00","25117787","4"
"2021-08-02 05:38:14.576+00","25117783","2"
"2021-08-02 05:38:14.576+00","25117780","1"
"2021-08-02 05:38:24.584+00","25150165","2"
"2021-08-02 05:38:24.584+00","25150165","3"
"2021-08-02 05:38:24.584+00","25150136","0"
"2021-08-02 05:38:24.584+00","25150141","1"
"2021-08-02 05:38:24.584+00","25150169","4"
"2021-08-02 05:38:34.576+00","25181781","0"
"2021-08-02 05:38:34.576+00","25181788","3"
"2021-08-02 05:38:34.576+00","25181792","4"
"2021-08-02 05:38:34.576+00","25181788","2"
"2021-08-02 05:38:34.576+00","25181785","1"
"2021-08-02 05:38:44.576+00","25213763","0"
"2021-08-02 05:38:44.576+00","25213766","2"
"2021-08-02 05:38:44.576+00","25213765","1"
"2021-08-02 05:38:44.576+00","25213766","4"
"2021-08-02 05:38:44.576+00","25213765","3"
"2021-08-02 05:38:54.576+00","25245785","4"
"2021-08-02 05:38:54.576+00","25245775","0"
"2021-08-02 05:38:54.576+00","25245779","1"
"2021-08-02 05:38:54.576+00","25245781","2"
"2021-08-02 05:38:54.576+00","25245781","3"
"2021-08-02 05:39:04.576+00","25277779","1"
"2021-08-02 05:39:04.576+00","25277781","2"
"2021-08-02 05:39:04.576+00","25277785","4"
"2021-08-02 05:39:04.576+00","25277782","3"
"2021-08-02 05:39:04.576+00","25277776","0"
"2021-08-02 05:39:14.576+00","25309784","2"
"2021-08-02 05:39:14.576+00","25309788","4"
"2021-08-02 05:39:14.576+00","25309778","0"
"2021-08-02 05:39:14.576+00","25309782","1"
"2021-08-02 05:39:14.576+00","25309784","3"
"2021-08-02 05:39:24.576+00","25341784","3"
"2021-08-02 05:39:24.576+00","25341787","4"
"2021-08-02 05:39:24.576+00","25341778","0"
"2021-08-02 05:39:24.576+00","25341784","2"
"2021-08-02 05:39:24.576+00","25341782","1"
"2021-08-02 05:39:34.576+00","25373781","2"
"2021-08-02 05:39:34.576+00","25373775","0"
"2021-08-02 05:39:34.576+00","25373778","1"
"2021-08-02 05:39:34.576+00","25373782","3"
"2021-08-02 05:39:34.576+00","25373785","4"
"2021-08-02 05:39:44.576+00","25405791","4"
"2021-08-02 05:39:44.576+00","25405782","0"
"2021-08-02 05:39:44.576+00","25405785","1"
"2021-08-02 05:39:44.576+00","25405787","2"
"2021-08-02 05:39:44.576+00","25405788","3"
"2021-08-02 05:39:54.576+00","25437778","1"
"2021-08-02 05:39:54.576+00","25437774","0"
"2021-08-02 05:39:54.576+00","25437784","4"
"2021-08-02 05:39:54.576+00","25437781","3"
"2021-08-02 05:39:54.576+00","25437781","2"
"2021-08-02 05:40:04.579+00","25469999","1"
"2021-08-02 05:40:04.579+00","25470001","3"
"2021-08-02 05:40:04.579+00","25470005","4"
"2021-08-02 05:40:04.579+00","25470001","2"
"2021-08-02 05:40:04.579+00","25469996","0"
"2021-08-02 05:40:14.576+00","25501782","3"
"2021-08-02 05:40:14.576+00","25501776","0"
"2021-08-02 05:40:14.576+00","25501780","1"
"2021-08-02 05:40:14.576+00","25501781","2"
"2021-08-02 05:40:14.576+00","25501786","4"
"2021-08-02 05:40:24.576+00","25533788","4"
"2021-08-02 05:40:24.576+00","25533783","3"
"2021-08-02 05:40:24.576+00","25533782","2"
"2021-08-02 05:40:24.576+00","25533780","1"
"2021-08-02 05:40:24.576+00","25533776","0"
"2021-08-02 05:40:34.576+00","25565783","2"
"2021-08-02 05:40:34.576+00","25565787","4"
"2021-08-02 05:40:34.576+00","25565784","3"
"2021-08-02 05:40:34.576+00","25565778","0"
"2021-08-02 05:40:34.576+00","25565782","1"
"2021-08-02 05:40:44.576+00","25597789","4"
"2021-08-02 05:40:44.576+00","25597786","3"
"2021-08-02 05:40:44.576+00","25597776","0"
"2021-08-02 05:40:44.576+00","25597783","1"
"2021-08-02 05:40:44.576+00","25597785","2"
"2021-08-02 05:40:54.576+00","25629793","4"
"2021-08-02 05:40:54.576+00","25629790","3"
"2021-08-02 05:40:54.576+00","25629782","0"
"2021-08-02 05:40:54.576+00","25629786","1"
"2021-08-02 05:40:54.576+00","25629789","2"
"2021-08-02 05:41:04.576+00","25661787","4"
"2021-08-02 05:41:04.576+00","25661777","0"
"2021-08-02 05:41:04.576+00","25661781","1"
"2021-08-02 05:41:04.576+00","25661783","2"
"2021-08-02 05:41:04.576+00","25661783","3"
"2021-08-02 05:41:14.576+00","25693787","4"
"2021-08-02 05:41:14.576+00","25693784","3"
"2021-08-02 05:41:14.576+00","25693778","0"
"2021-08-02 05:41:14.576+00","25693782","1"
"2021-08-02 05:41:14.576+00","25693784","2"
"2021-08-02 05:41:24.576+00","25725782","3"
"2021-08-02 05:41:24.576+00","25725774","0"
"2021-08-02 05:41:24.576+00","25725785","4"
"2021-08-02 05:41:24.576+00","25725781","2"
"2021-08-02 05:41:24.576+00","25725778","1"
"2021-08-02 05:41:34.583+00","25758077","0"
"2021-08-02 05:41:34.583+00","25758081","1"
"2021-08-02 05:41:34.583+00","25758083","2"
"2021-08-02 05:41:34.583+00","25758087","4"
"2021-08-02 05:41:34.583+00","25758084","3"
"2021-08-02 05:41:44.576+00","25789786","2"
"2021-08-02 05:41:44.576+00","25789786","3"
"2021-08-02 05:41:44.576+00","25789780","0"
"2021-08-02 05:41:44.576+00","25789784","1"
"2021-08-02 05:41:44.576+00","25789790","4"
"2021-08-02 05:41:54.579+00","25821877","3"
"2021-08-02 05:41:54.579+00","25821864","0"
"2021-08-02 05:41:54.579+00","25821868","1"
"2021-08-02 05:41:54.579+00","25821870","2"
"2021-08-02 05:41:54.579+00","25821881","4"
"2021-08-02 05:42:04.576+00","25854219","0"
"2021-08-02 05:42:04.576+00","25854221","3"
"2021-08-02 05:42:04.576+00","25854222","4"
"2021-08-02 05:42:04.576+00","25854222","2"
"2021-08-02 05:42:04.576+00","25854221","1"
"2021-08-02 05:42:14.584+00","25886026","4"
"2021-08-02 05:42:14.584+00","25886014","0"
"2021-08-02 05:42:14.584+00","25886018","1"
"2021-08-02 05:42:14.584+00","25886021","2"
"2021-08-02 05:42:14.584+00","25886022","3"
"2021-08-02 05:42:24.576+00","25917782","1"
"2021-08-02 05:42:24.576+00","25917778","0"
"2021-08-02 05:42:24.576+00","25917785","3"
"2021-08-02 05:42:24.576+00","25917789","4"
"2021-08-02 05:42:24.576+00","25917784","2"
"2021-08-02 05:42:34.576+00","25949781","3"
"2021-08-02 05:42:34.576+00","25949776","0"
"2021-08-02 05:42:34.576+00","25949779","1"
"2021-08-02 05:42:34.576+00","25949781","2"
"2021-08-02 05:42:34.576+00","25949785","4"
"2021-08-02 05:42:44.583+00","25982181","3"
"2021-08-02 05:42:44.583+00","25982174","0"
"2021-08-02 05:42:44.583+00","25982178","1"
"2021-08-02 05:42:44.583+00","25982181","2"
"2021-08-02 05:42:44.583+00","25982184","4"
"2021-08-02 05:42:54.576+00","26013782","3"
"2021-08-02 05:42:54.576+00","26013786","4"
"2021-08-02 05:42:54.576+00","26013775","0"
"2021-08-02 05:42:54.576+00","26013779","1"
"2021-08-02 05:42:54.576+00","26013781","2"
"2021-08-02 05:43:04.576+00","26046205","4"
"2021-08-02 05:43:04.576+00","26046171","0"
"2021-08-02 05:43:04.576+00","26046198","1"
"2021-08-02 05:43:04.576+00","26046201","2"
"2021-08-02 05:43:04.576+00","26046201","3"
"2021-08-02 05:43:14.576+00","26078315","3"
"2021-08-02 05:43:14.576+00","26078319","4"
"2021-08-02 05:43:14.576+00","26078315","2"
"2021-08-02 05:43:14.576+00","26078313","1"
"2021-08-02 05:43:14.576+00","26078284","0"
"2021-08-02 05:43:24.576+00","26109782","3"
"2021-08-02 05:43:24.576+00","26109775","0"
"2021-08-02 05:43:24.576+00","26109779","1"
"2021-08-02 05:43:24.576+00","26109781","2"
"2021-08-02 05:43:24.576+00","26109787","4"
"2021-08-02 05:43:34.579+00","26142068","0"
"2021-08-02 05:43:34.579+00","26142072","1"
"2021-08-02 05:43:34.579+00","26142073","2"
"2021-08-02 05:43:34.579+00","26142074","3"
"2021-08-02 05:43:34.579+00","26142077","4"
"2021-08-02 05:43:44.576+00","26173781","2"
"2021-08-02 05:43:44.576+00","26173782","3"
"2021-08-02 05:43:44.576+00","26173779","1"
"2021-08-02 05:43:44.576+00","26173774","0"
"2021-08-02 05:43:44.576+00","26173785","4"
"2021-08-02 05:43:54.576+00","26205789","4"
"2021-08-02 05:43:54.576+00","26205778","0"
"2021-08-02 05:43:54.576+00","26205782","1"
"2021-08-02 05:43:54.576+00","26205784","2"
"2021-08-02 05:43:54.576+00","26205785","3"
"2021-08-02 05:44:04.576+00","26237775","0"
"2021-08-02 05:44:04.576+00","26237778","1"
"2021-08-02 05:44:04.576+00","26237782","3"
"2021-08-02 05:44:04.576+00","26237781","2"
"2021-08-02 05:44:04.576+00","26237785","4"
"2021-08-02 05:44:14.576+00","26269784","3"
"2021-08-02 05:44:14.576+00","26269787","4"
"2021-08-02 05:44:14.576+00","26269783","2"
"2021-08-02 05:44:14.576+00","26269782","1"
"2021-08-02 05:44:14.576+00","26269778","0"
"2021-08-02 05:44:24.594+00","26301870","3"
"2021-08-02 05:44:24.594+00","26301874","4"
"2021-08-02 05:44:24.594+00","26301870","2"
"2021-08-02 05:44:24.594+00","26301868","1"
"2021-08-02 05:44:24.594+00","26301856","0"
"2021-08-02 05:44:34.576+00","26333785","4"
"2021-08-02 05:44:34.576+00","26333773","0"
"2021-08-02 05:44:34.576+00","26333778","1"
"2021-08-02 05:44:34.576+00","26333780","2"
"2021-08-02 05:44:34.576+00","26333782","3"
"2021-08-02 05:44:44.576+00","26365773","0"
"2021-08-02 05:44:44.576+00","26365776","1"
"2021-08-02 05:44:44.576+00","26365779","2"
"2021-08-02 05:44:44.576+00","26365785","4"
"2021-08-02 05:44:44.576+00","26365780","3"
"2021-08-02 05:44:54.576+00","26397776","0"
"2021-08-02 05:44:54.576+00","26397782","3"
"2021-08-02 05:44:54.576+00","26397786","4"
"2021-08-02 05:44:54.576+00","26397783","2"
"2021-08-02 05:44:54.576+00","26397780","1"
"2021-08-02 05:45:04.576+00","26429783","1"
"2021-08-02 05:45:04.576+00","26429788","4"
"2021-08-02 05:45:04.576+00","26429785","3"
"2021-08-02 05:45:04.576+00","26429779","0"
