"time","shuffle_write_bytes_total","executor"
"2021-08-02 05:47:11.281+00",2729259,"1"
"2021-08-02 05:47:41.281+00",2729259,"1"
"2021-08-02 05:47:41.281+00",2729147,"0"
"2021-08-02 05:47:41.281+00",2729685,"2"
"2021-08-02 05:47:41.281+00",2729145,"4"
"2021-08-02 05:47:41.281+00",2729054,"5"
"2021-08-02 05:47:41.281+00",0,"3"
"2021-08-02 05:48:11.286+00",2729054,"5"
"2021-08-02 05:48:11.286+00",2730105,"0"
"2021-08-02 05:48:11.286+00",2730107,"4"
"2021-08-02 05:48:11.286+00",2730647,"2"
"2021-08-02 05:48:11.286+00",2730220,"1"
"2021-08-02 05:48:11.286+00",0,"3"
"2021-08-02 05:48:41.281+00",2730647,"2"
"2021-08-02 05:48:41.281+00",2730105,"0"
"2021-08-02 05:48:41.281+00",2730013,"5"
"2021-08-02 05:48:41.281+00",0,"3"
"2021-08-02 05:48:41.281+00",2730220,"1"
"2021-08-02 05:48:41.281+00",2730107,"4"
"2021-08-02 05:49:11.287+00",2730013,"5"
"2021-08-02 05:49:11.287+00",2730647,"2"
"2021-08-02 05:49:11.287+00",2730105,"0"
"2021-08-02 05:49:11.287+00",2730107,"4"
"2021-08-02 05:49:11.287+00",0,"3"
"2021-08-02 05:49:11.287+00",2730220,"1"
"2021-08-02 05:49:41.281+00",2730107,"4"
"2021-08-02 05:49:41.281+00",2730013,"5"
"2021-08-02 05:49:41.281+00",0,"3"
"2021-08-02 05:49:41.281+00",2730220,"1"
"2021-08-02 05:49:41.281+00",2730647,"2"
"2021-08-02 05:49:41.281+00",2730105,"0"
"2021-08-02 05:50:11.281+00",2730107,"4"
"2021-08-02 05:50:11.281+00",2730220,"1"
"2021-08-02 05:50:11.281+00",2730013,"5"
"2021-08-02 05:50:11.281+00",0,"3"
"2021-08-02 05:50:11.281+00",2730647,"2"
"2021-08-02 05:50:11.281+00",2730105,"0"
"2021-08-02 05:50:41.281+00",2730647,"2"
"2021-08-02 05:50:41.281+00",2730013,"5"
"2021-08-02 05:50:41.281+00",0,"3"
"2021-08-02 05:50:41.281+00",2730220,"1"
"2021-08-02 05:50:41.281+00",2730107,"4"
"2021-08-02 05:50:41.281+00",2730105,"0"
"2021-08-02 05:51:11.281+00",2730013,"5"
"2021-08-02 05:51:11.281+00",2730107,"4"
"2021-08-02 05:51:11.281+00",2730647,"2"
"2021-08-02 05:51:11.281+00",2730105,"0"
"2021-08-02 05:51:11.281+00",2730220,"1"
"2021-08-02 05:51:11.281+00",0,"3"
"2021-08-02 05:51:41.281+00",2730105,"0"
"2021-08-02 05:51:41.281+00",2730220,"1"
"2021-08-02 05:51:41.281+00",0,"3"
"2021-08-02 05:51:41.281+00",2730013,"5"
"2021-08-02 05:51:41.281+00",2730107,"4"
"2021-08-02 05:51:41.281+00",2730647,"2"
"2021-08-02 05:52:11.281+00",0,"3"
"2021-08-02 05:52:11.281+00",2730647,"2"
"2021-08-02 05:52:11.281+00",2730105,"0"
"2021-08-02 05:52:11.281+00",2730220,"1"
"2021-08-02 05:52:11.281+00",2730107,"4"
"2021-08-02 05:52:11.281+00",2730013,"5"
"2021-08-02 05:52:41.281+00",2730647,"2"
"2021-08-02 05:52:41.281+00",2730105,"0"
"2021-08-02 05:52:41.281+00",2730107,"4"
"2021-08-02 05:52:41.281+00",2730220,"1"
"2021-08-02 05:52:41.281+00",0,"3"
"2021-08-02 05:52:41.281+00",2730013,"5"
"2021-08-02 05:53:11.281+00",2730647,"2"
"2021-08-02 05:53:11.281+00",2730013,"5"
"2021-08-02 05:53:11.281+00",0,"3"
"2021-08-02 05:53:11.281+00",2730220,"1"
"2021-08-02 05:53:11.281+00",2730105,"0"
"2021-08-02 05:53:11.281+00",2730107,"4"
"2021-08-02 05:53:41.281+00",2730105,"0"
"2021-08-02 05:53:41.281+00",2730013,"5"
"2021-08-02 05:53:41.281+00",2730107,"4"
"2021-08-02 05:53:41.281+00",2730647,"2"
"2021-08-02 05:53:41.281+00",2730220,"1"
"2021-08-02 05:53:41.281+00",0,"3"
"2021-08-02 05:54:11.281+00",0,"3"
"2021-08-02 05:54:11.281+00",2730220,"1"
"2021-08-02 05:54:11.281+00",2730107,"4"
"2021-08-02 05:54:11.281+00",2730647,"2"
"2021-08-02 05:54:11.281+00",2730105,"0"
"2021-08-02 05:54:11.281+00",2730013,"5"
"2021-08-02 05:54:41.281+00",2730220,"1"
"2021-08-02 05:54:41.281+00",2730107,"4"
"2021-08-02 05:54:41.281+00",0,"3"
"2021-08-02 05:54:41.281+00",2730013,"5"
"2021-08-02 05:54:41.281+00",2730647,"2"
"2021-08-02 05:54:41.281+00",2730105,"0"
"2021-08-02 05:55:11.281+00",2730105,"0"
"2021-08-02 05:55:11.281+00",2730647,"2"
"2021-08-02 05:55:11.281+00",2730107,"4"
"2021-08-02 05:55:11.281+00",2730220,"1"
"2021-08-02 05:55:11.281+00",0,"3"
"2021-08-02 05:55:11.281+00",2730013,"5"
"2021-08-02 05:55:41.281+00",2730107,"4"
"2021-08-02 05:55:41.281+00",2730013,"5"
"2021-08-02 05:55:41.281+00",2730220,"1"
"2021-08-02 05:55:41.281+00",2730105,"0"
"2021-08-02 05:55:41.281+00",2730647,"2"
"2021-08-02 05:55:41.281+00",0,"3"
"2021-08-02 05:56:11.281+00",2730220,"1"
"2021-08-02 05:56:11.281+00",2730107,"4"
"2021-08-02 05:56:11.281+00",2730105,"0"
"2021-08-02 05:56:11.281+00",2730647,"2"
"2021-08-02 05:56:11.281+00",2730013,"5"
"2021-08-02 05:56:11.281+00",0,"3"
"2021-08-02 05:56:41.281+00",2730107,"4"
"2021-08-02 05:56:41.281+00",2730105,"0"
"2021-08-02 05:56:41.281+00",2730647,"2"
"2021-08-02 05:56:41.281+00",2730013,"5"
"2021-08-02 05:56:41.281+00",0,"3"
"2021-08-02 05:56:41.281+00",2730220,"1"
"2021-08-02 05:57:11.281+00",0,"3"
"2021-08-02 05:57:11.281+00",2730220,"1"
"2021-08-02 05:57:11.281+00",2730107,"4"
"2021-08-02 05:57:11.281+00",2730647,"2"
"2021-08-02 05:57:11.281+00",2730105,"0"
"2021-08-02 05:57:11.281+00",2730013,"5"
"2021-08-02 05:57:41.281+00",2730220,"1"
"2021-08-02 05:57:41.281+00",0,"3"
"2021-08-02 05:57:41.281+00",2730013,"5"
"2021-08-02 05:57:41.281+00",2730105,"0"
"2021-08-02 05:57:41.281+00",2730647,"2"
"2021-08-02 05:57:41.281+00",2730107,"4"
"2021-08-02 05:58:11.281+00",2730220,"1"
"2021-08-02 05:58:11.281+00",0,"3"
"2021-08-02 05:58:11.281+00",2730647,"2"
"2021-08-02 05:58:11.281+00",2730105,"0"
"2021-08-02 05:58:11.281+00",2730013,"5"
"2021-08-02 05:58:11.281+00",2730107,"4"
"2021-08-02 05:58:41.281+00",2730105,"0"
"2021-08-02 05:58:41.281+00",0,"3"
"2021-08-02 05:58:41.281+00",2730220,"1"
"2021-08-02 05:58:41.281+00",2730107,"4"
"2021-08-02 05:58:41.281+00",2730647,"2"
"2021-08-02 05:58:41.281+00",2730013,"5"
"2021-08-02 05:59:11.281+00",2730107,"4"
"2021-08-02 05:59:11.281+00",2730220,"1"
"2021-08-02 05:59:11.281+00",0,"3"
"2021-08-02 05:59:11.281+00",2730013,"5"
"2021-08-02 05:59:11.281+00",2730105,"0"
"2021-08-02 05:59:11.281+00",2730647,"2"
"2021-08-02 05:59:41.281+00",2730105,"0"
"2021-08-02 05:59:41.281+00",2730013,"5"
"2021-08-02 05:59:41.281+00",2730107,"4"
"2021-08-02 05:59:41.281+00",2730647,"2"
"2021-08-02 05:59:41.281+00",2730220,"1"
"2021-08-02 05:59:41.281+00",0,"3"
"2021-08-02 06:00:11.281+00",2730220,"1"
"2021-08-02 06:00:11.281+00",2730013,"5"
"2021-08-02 06:00:11.281+00",2730647,"2"
"2021-08-02 06:00:11.281+00",2730105,"0"
"2021-08-02 06:00:11.281+00",2730107,"4"
"2021-08-02 06:00:11.281+00",0,"3"
"2021-08-02 06:00:41.281+00",2730647,"2"
"2021-08-02 06:00:41.281+00",2730013,"5"
"2021-08-02 06:00:41.281+00",0,"3"
"2021-08-02 06:00:41.281+00",2730220,"1"
"2021-08-02 06:00:41.281+00",2730107,"4"
"2021-08-02 06:00:41.281+00",2730105,"0"
"2021-08-02 06:01:11.281+00",2730105,"0"
"2021-08-02 06:01:11.281+00",2731070,"4"
"2021-08-02 06:01:11.281+00",2730220,"1"
"2021-08-02 06:01:11.281+00",0,"3"
"2021-08-02 06:01:11.281+00",2730013,"5"
"2021-08-02 06:01:11.281+00",2730647,"2"
"2021-08-02 06:01:41.281+00",2731181,"1"
"2021-08-02 06:01:41.281+00",2731070,"4"
"2021-08-02 06:01:41.281+00",2731608,"2"
"2021-08-02 06:01:41.281+00",2731065,"0"
"2021-08-02 06:01:41.281+00",2730975,"5"
"2021-08-02 06:01:41.281+00",0,"3"
"2021-08-02 06:02:11.281+00",2731070,"4"
"2021-08-02 06:02:11.281+00",2731181,"1"
"2021-08-02 06:02:11.281+00",0,"3"
"2021-08-02 06:02:11.281+00",2730975,"5"
"2021-08-02 06:02:11.281+00",2731065,"0"
"2021-08-02 06:02:11.281+00",2731608,"2"
"2021-08-02 06:02:41.281+00",2730975,"5"
"2021-08-02 06:02:41.281+00",2731608,"2"
"2021-08-02 06:02:41.281+00",0,"3"
"2021-08-02 06:02:41.281+00",2731065,"0"
"2021-08-02 06:02:41.281+00",2731070,"4"
"2021-08-02 06:02:41.281+00",2731181,"1"
"2021-08-02 06:03:11.281+00",2731065,"0"
"2021-08-02 06:03:11.281+00",2731070,"4"
"2021-08-02 06:03:11.281+00",2731181,"1"
"2021-08-02 06:03:11.281+00",2730975,"5"
"2021-08-02 06:03:11.281+00",0,"3"
"2021-08-02 06:03:11.281+00",2731608,"2"
"2021-08-02 06:03:41.281+00",2730975,"5"
"2021-08-02 06:03:41.281+00",2731608,"2"
"2021-08-02 06:03:41.281+00",0,"3"
"2021-08-02 06:03:41.281+00",2731181,"1"
"2021-08-02 06:03:41.281+00",2731070,"4"
"2021-08-02 06:03:41.281+00",2731065,"0"
"2021-08-02 06:04:11.281+00",2731181,"1"
"2021-08-02 06:04:11.281+00",2731070,"4"
"2021-08-02 06:04:11.281+00",2731608,"2"
"2021-08-02 06:04:11.281+00",2731065,"0"
"2021-08-02 06:04:11.281+00",2730975,"5"
"2021-08-02 06:04:11.281+00",0,"3"
"2021-08-02 06:04:41.281+00",2731065,"0"
"2021-08-02 06:04:41.281+00",2730975,"5"
"2021-08-02 06:04:41.281+00",2731070,"4"
"2021-08-02 06:04:41.281+00",2731181,"1"
"2021-08-02 06:04:41.281+00",0,"3"
"2021-08-02 06:04:41.281+00",2731608,"2"
"2021-08-02 06:05:11.281+00",2731181,"1"
"2021-08-02 06:05:11.281+00",2731608,"2"
"2021-08-02 06:05:11.281+00",2731070,"4"
"2021-08-02 06:05:11.281+00",2730975,"5"
"2021-08-02 06:05:11.281+00",0,"3"
"2021-08-02 06:05:11.281+00",2731065,"0"
"2021-08-02 06:05:41.281+00",2730975,"5"
"2021-08-02 06:05:41.281+00",2731070,"4"
"2021-08-02 06:05:41.281+00",2731608,"2"
"2021-08-02 06:05:41.281+00",2731065,"0"
"2021-08-02 06:05:41.281+00",2731181,"1"
"2021-08-02 06:05:41.281+00",0,"3"
"2021-08-02 06:06:11.281+00",2730975,"5"
"2021-08-02 06:06:11.281+00",0,"3"
"2021-08-02 06:06:11.281+00",2731070,"4"
"2021-08-02 06:06:11.281+00",2731608,"2"
"2021-08-02 06:06:11.281+00",2731065,"0"
"2021-08-02 06:06:11.281+00",2731181,"1"
"2021-08-02 06:06:41.281+00",2731070,"4"
"2021-08-02 06:06:41.281+00",2731608,"2"
"2021-08-02 06:06:41.281+00",2731065,"0"
"2021-08-02 06:06:41.281+00",2730975,"5"
"2021-08-02 06:06:41.281+00",0,"3"
"2021-08-02 06:06:41.281+00",2731181,"1"
"2021-08-02 06:07:11.281+00",2731070,"4"
"2021-08-02 06:07:11.281+00",2731181,"1"
"2021-08-02 06:07:11.281+00",0,"3"
"2021-08-02 06:07:11.281+00",2730975,"5"
"2021-08-02 06:07:11.281+00",2731065,"0"
"2021-08-02 06:07:11.281+00",2731608,"2"
"2021-08-02 06:07:41.281+00",2731181,"1"
"2021-08-02 06:07:41.281+00",2731608,"2"
"2021-08-02 06:07:41.281+00",2731065,"0"
"2021-08-02 06:07:41.281+00",2731070,"4"
"2021-08-02 06:07:41.281+00",2730975,"5"
"2021-08-02 06:07:41.281+00",0,"3"
"2021-08-02 06:08:11.281+00",2731070,"4"
"2021-08-02 06:08:11.281+00",2731608,"2"
"2021-08-02 06:08:11.281+00",2731065,"0"
"2021-08-02 06:08:11.281+00",2730975,"5"
"2021-08-02 06:08:11.281+00",0,"3"
"2021-08-02 06:08:11.281+00",2731181,"1"
"2021-08-02 06:08:41.281+00",2731065,"0"
"2021-08-02 06:08:41.281+00",2731181,"1"
"2021-08-02 06:08:41.281+00",0,"3"
"2021-08-02 06:08:41.281+00",2730975,"5"
"2021-08-02 06:08:41.281+00",2731608,"2"
"2021-08-02 06:08:41.281+00",2731070,"4"
"2021-08-02 06:09:11.281+00",2731070,"4"
"2021-08-02 06:09:11.281+00",2731608,"2"
"2021-08-02 06:09:11.281+00",2731065,"0"
"2021-08-02 06:09:11.281+00",0,"3"
"2021-08-02 06:09:11.281+00",2731181,"1"
"2021-08-02 06:09:11.281+00",2730975,"5"
"2021-08-02 06:09:41.281+00",2730975,"5"
"2021-08-02 06:09:41.281+00",2731065,"0"
"2021-08-02 06:09:41.281+00",2731608,"2"
"2021-08-02 06:09:41.281+00",2731070,"4"
"2021-08-02 06:09:41.281+00",2731181,"1"
"2021-08-02 06:09:41.281+00",0,"3"
"2021-08-02 06:10:11.281+00",0,"3"
"2021-08-02 06:10:11.281+00",2730975,"5"
"2021-08-02 06:10:11.281+00",2731181,"1"
"2021-08-02 06:10:11.281+00",2731070,"4"
"2021-08-02 06:10:11.281+00",2731608,"2"
"2021-08-02 06:10:11.281+00",2731065,"0"
"2021-08-02 06:10:41.281+00",2731070,"4"
"2021-08-02 06:10:41.281+00",2730975,"5"
"2021-08-02 06:10:41.281+00",2731065,"0"
"2021-08-02 06:10:41.281+00",2731608,"2"
"2021-08-02 06:10:41.281+00",0,"3"
"2021-08-02 06:10:41.281+00",2731181,"1"
"2021-08-02 06:11:11.281+00",2731181,"1"
"2021-08-02 06:11:11.281+00",0,"3"
"2021-08-02 06:11:11.281+00",2731608,"2"
"2021-08-02 06:11:11.281+00",2730975,"5"
"2021-08-02 06:11:11.281+00",2731065,"0"
"2021-08-02 06:11:11.281+00",2731070,"4"
"2021-08-02 06:11:41.281+00",2731070,"4"
"2021-08-02 06:11:41.281+00",0,"3"
"2021-08-02 06:11:41.281+00",2731181,"1"
"2021-08-02 06:11:41.281+00",2730975,"5"
"2021-08-02 06:11:41.281+00",2731065,"0"
"2021-08-02 06:11:41.281+00",2731608,"2"
"2021-08-02 06:12:11.281+00",2853752,"5"
"2021-08-02 06:12:11.281+00",0,"3"
"2021-08-02 06:12:11.281+00",2853872,"4"
"2021-08-02 06:12:11.281+00",2854306,"2"
"2021-08-02 06:12:11.281+00",2853991,"1"
"2021-08-02 06:12:11.281+00",2853852,"0"
"2021-08-02 06:12:41.281+00",3044579,"2"
"2021-08-02 06:12:41.281+00",3043759,"0"
"2021-08-02 06:12:41.281+00",3043702,"5"
"2021-08-02 06:12:41.281+00",0,"3"
"2021-08-02 06:12:41.281+00",3044182,"1"
"2021-08-02 06:12:41.281+00",3044123,"4"
"2021-08-02 06:13:11.281+00",3234728,"4"
"2021-08-02 06:13:11.281+00",3234536,"1"
"2021-08-02 06:13:11.281+00",0,"3"
"2021-08-02 06:13:11.281+00",3234394,"5"
"2021-08-02 06:13:11.281+00",3234455,"0"
"2021-08-02 06:13:11.281+00",3235253,"2"
"2021-08-02 06:13:41.281+00",3424906,"5"
"2021-08-02 06:13:41.281+00",3425870,"2"
"2021-08-02 06:13:41.281+00",3425349,"4"
"2021-08-02 06:13:41.281+00",3425139,"0"
"2021-08-02 06:13:41.281+00",3425095,"1"
"2021-08-02 06:13:41.281+00",0,"3"
"2021-08-02 06:14:11.281+00",3615755,"4"
"2021-08-02 06:14:11.281+00",3615561,"0"
"2021-08-02 06:14:11.281+00",3616371,"2"
"2021-08-02 06:14:11.281+00",3615495,"1"
"2021-08-02 06:14:11.281+00",0,"3"
"2021-08-02 06:14:11.281+00",3615277,"5"
"2021-08-02 06:14:41.281+00",3806716,"0"
"2021-08-02 06:14:41.281+00",3807399,"2"
"2021-08-02 06:14:41.281+00",3806642,"4"
"2021-08-02 06:14:41.281+00",3806353,"1"
"2021-08-02 06:14:41.281+00",0,"3"
"2021-08-02 06:14:41.281+00",3806124,"5"
"2021-08-02 06:15:11.281+00",3996726,"5"
"2021-08-02 06:15:11.281+00",0,"3"
"2021-08-02 06:15:11.281+00",3997100,"1"
"2021-08-02 06:15:11.281+00",3997283,"4"
"2021-08-02 06:15:11.281+00",3998248,"2"
"2021-08-02 06:15:11.281+00",3997376,"0"
"2021-08-02 06:15:41.281+00",4188849,"2"
"2021-08-02 06:15:41.281+00",4187932,"0"
"2021-08-02 06:15:41.281+00",4187086,"5"
"2021-08-02 06:15:41.281+00",0,"3"
"2021-08-02 06:15:41.281+00",4187826,"1"
"2021-08-02 06:15:41.281+00",4188093,"4"
"2021-08-02 06:16:11.281+00",4378567,"1"
"2021-08-02 06:16:11.281+00",4378869,"4"
"2021-08-02 06:16:11.281+00",4379816,"2"
"2021-08-02 06:16:11.281+00",4378717,"0"
"2021-08-02 06:16:11.281+00",4377721,"5"
"2021-08-02 06:16:11.281+00",0,"3"
"2021-08-02 06:16:41.281+00",4570480,"2"
"2021-08-02 06:16:41.281+00",4569135,"0"
"2021-08-02 06:16:41.281+00",4569335,"4"
"2021-08-02 06:16:41.281+00",4569168,"1"
"2021-08-02 06:16:41.281+00",0,"3"
"2021-08-02 06:16:41.281+00",4568250,"5"
"2021-08-02 06:17:11.281+00",4632642,"1"
"2021-08-02 06:17:11.281+00",4634033,"2"
"2021-08-02 06:17:11.281+00",4632777,"4"
"2021-08-02 06:17:11.281+00",4632585,"0"
"2021-08-02 06:17:11.281+00",4631678,"5"
"2021-08-02 06:17:11.281+00",0,"3"
"2021-08-02 06:17:41.281+00",4632642,"1"
"2021-08-02 06:17:41.281+00",4632777,"4"
"2021-08-02 06:17:41.281+00",4634033,"2"
"2021-08-02 06:17:41.281+00",4632585,"0"
"2021-08-02 06:17:41.281+00",4631678,"5"
"2021-08-02 06:17:41.281+00",0,"3"
"2021-08-02 06:18:11.281+00",0,"3"
"2021-08-02 06:18:11.281+00",4632777,"4"
"2021-08-02 06:18:11.281+00",4634033,"2"
"2021-08-02 06:18:11.281+00",4632585,"0"
"2021-08-02 06:18:11.281+00",4632642,"1"
"2021-08-02 06:18:11.281+00",4631678,"5"
"2021-08-02 06:18:41.281+00",4632642,"1"
"2021-08-02 06:18:41.281+00",0,"3"
"2021-08-02 06:18:41.281+00",4631678,"5"
"2021-08-02 06:18:41.281+00",4632585,"0"
"2021-08-02 06:18:41.281+00",4634033,"2"
"2021-08-02 06:18:41.281+00",4632777,"4"
"2021-08-02 06:19:11.281+00",4632642,"1"
"2021-08-02 06:19:11.281+00",4632585,"0"
"2021-08-02 06:19:11.281+00",4634033,"2"
"2021-08-02 06:19:11.281+00",4632777,"4"
"2021-08-02 06:19:11.281+00",4631678,"5"
"2021-08-02 06:19:11.281+00",0,"3"
"2021-08-02 06:19:41.281+00",4632777,"4"
"2021-08-02 06:19:41.281+00",4632585,"0"
"2021-08-02 06:19:41.281+00",0,"3"
"2021-08-02 06:19:41.281+00",4632642,"1"
"2021-08-02 06:19:41.281+00",4631678,"5"
"2021-08-02 06:19:41.281+00",4634033,"2"
"2021-08-02 06:20:11.281+00",4632777,"4"
"2021-08-02 06:20:11.281+00",4631678,"5"
"2021-08-02 06:20:11.281+00",0,"3"
"2021-08-02 06:20:11.281+00",4632642,"1"
"2021-08-02 06:20:11.281+00",4632585,"0"
"2021-08-02 06:20:11.281+00",4634033,"2"
"2021-08-02 06:20:41.281+00",4632642,"1"
"2021-08-02 06:20:41.281+00",4632585,"0"
"2021-08-02 06:20:41.281+00",4634033,"2"
"2021-08-02 06:20:41.281+00",4632777,"4"
"2021-08-02 06:20:41.281+00",0,"3"
"2021-08-02 06:20:41.281+00",4631678,"5"
"2021-08-02 06:21:11.281+00",4632642,"1"
"2021-08-02 06:21:11.281+00",4632777,"4"
"2021-08-02 06:21:11.281+00",4634033,"2"
"2021-08-02 06:21:11.281+00",4632585,"0"
"2021-08-02 06:21:11.281+00",4631678,"5"
"2021-08-02 06:21:11.281+00",0,"3"
"2021-08-02 06:21:41.281+00",4632585,"0"
"2021-08-02 06:21:41.281+00",4634033,"2"
"2021-08-02 06:21:41.281+00",4632777,"4"
"2021-08-02 06:21:41.281+00",4631678,"5"
"2021-08-02 06:21:41.281+00",4632642,"1"
"2021-08-02 06:21:41.281+00",0,"3"
"2021-08-02 06:22:11.281+00",4632642,"1"
"2021-08-02 06:22:11.281+00",4631678,"5"
"2021-08-02 06:22:11.281+00",0,"3"
"2021-08-02 06:22:11.281+00",4632585,"0"
"2021-08-02 06:22:11.281+00",4634033,"2"
"2021-08-02 06:22:11.281+00",4632777,"4"
"2021-08-02 06:22:41.281+00",4634033,"2"
"2021-08-02 06:22:41.281+00",4632585,"0"
"2021-08-02 06:22:41.281+00",4632642,"1"
"2021-08-02 06:22:41.281+00",0,"3"
"2021-08-02 06:22:41.281+00",4631678,"5"
"2021-08-02 06:22:41.281+00",4632777,"4"
"2021-08-02 06:23:11.281+00",4632642,"1"
"2021-08-02 06:23:11.281+00",4632777,"4"
"2021-08-02 06:23:11.281+00",4634033,"2"
"2021-08-02 06:23:11.281+00",4632585,"0"
"2021-08-02 06:23:11.281+00",4631678,"5"
"2021-08-02 06:23:11.281+00",0,"3"
"2021-08-02 06:23:41.281+00",4632642,"1"
"2021-08-02 06:23:41.281+00",4632777,"4"
"2021-08-02 06:23:41.281+00",4634033,"2"
"2021-08-02 06:23:41.281+00",4632585,"0"
"2021-08-02 06:23:41.281+00",0,"3"
"2021-08-02 06:23:41.281+00",4631678,"5"
"2021-08-02 06:24:11.281+00",4632585,"0"
"2021-08-02 06:24:11.281+00",4632777,"4"
"2021-08-02 06:24:11.281+00",4631678,"5"
"2021-08-02 06:24:11.281+00",0,"3"
"2021-08-02 06:24:11.281+00",4632642,"1"
"2021-08-02 06:24:11.281+00",4634033,"2"
"2021-08-02 06:24:41.281+00",4632777,"4"
"2021-08-02 06:24:41.281+00",4632642,"1"
"2021-08-02 06:24:41.281+00",4631678,"5"
"2021-08-02 06:24:41.281+00",4632585,"0"
"2021-08-02 06:24:41.281+00",4634033,"2"
"2021-08-02 06:24:41.281+00",0,"3"
"2021-08-02 06:25:11.281+00",4632585,"0"
"2021-08-02 06:25:11.281+00",4632642,"1"
"2021-08-02 06:25:11.281+00",0,"3"
"2021-08-02 06:25:11.281+00",4631678,"5"
"2021-08-02 06:25:11.281+00",4632777,"4"
"2021-08-02 06:25:11.281+00",4634033,"2"
"2021-08-02 06:25:41.281+00",4631678,"5"
"2021-08-02 06:25:41.281+00",4632585,"0"
"2021-08-02 06:25:41.281+00",4634033,"2"
"2021-08-02 06:25:41.281+00",4632777,"4"
"2021-08-02 06:25:41.281+00",4632642,"1"
"2021-08-02 06:25:41.281+00",0,"3"
"2021-08-02 06:26:11.281+00",4635867,"2"
"2021-08-02 06:26:11.281+00",4634611,"4"
"2021-08-02 06:26:11.281+00",4633539,"5"
"2021-08-02 06:26:11.281+00",4634438,"0"
"2021-08-02 06:26:11.281+00",4634495,"1"
"2021-08-02 06:26:11.281+00",0,"3"
"2021-08-02 06:26:41.281+00",4660259,"0"
"2021-08-02 06:26:41.281+00",4660291,"1"
"2021-08-02 06:26:41.281+00",0,"3"
"2021-08-02 06:26:41.281+00",4659379,"5"
"2021-08-02 06:26:41.281+00",4660400,"4"
"2021-08-02 06:26:41.281+00",4661711,"2"
"2021-08-02 06:27:11.281+00",4686320,"4"
"2021-08-02 06:27:11.281+00",4686215,"1"
"2021-08-02 06:27:11.281+00",0,"3"
"2021-08-02 06:27:11.281+00",4685254,"5"
"2021-08-02 06:27:11.281+00",4686220,"0"
"2021-08-02 06:27:11.281+00",4687594,"2"
"2021-08-02 06:27:41.281+00",4711186,"5"
"2021-08-02 06:27:41.281+00",4712029,"1"
"2021-08-02 06:27:41.281+00",0,"3"
"2021-08-02 06:27:41.281+00",4712084,"0"
"2021-08-02 06:27:41.281+00",4713523,"2"
"2021-08-02 06:27:41.281+00",4712250,"4"
"2021-08-02 06:28:11.281+00",4738140,"4"
"2021-08-02 06:28:11.281+00",4737959,"0"
"2021-08-02 06:28:11.281+00",4739382,"2"
"2021-08-02 06:28:11.281+00",4737049,"5"
"2021-08-02 06:28:11.281+00",4737893,"1"
"2021-08-02 06:28:11.281+00",0,"3"
"2021-08-02 06:28:41.281+00",4763711,"1"
"2021-08-02 06:28:41.281+00",4763962,"4"
"2021-08-02 06:28:41.281+00",4765294,"2"
"2021-08-02 06:28:41.281+00",0,"3"
"2021-08-02 06:28:41.281+00",4762951,"5"
"2021-08-02 06:28:41.281+00",4763752,"0"
"2021-08-02 06:29:11.281+00",4788675,"5"
"2021-08-02 06:29:11.281+00",4789397,"1"
"2021-08-02 06:29:11.281+00",4789463,"0"
"2021-08-02 06:29:11.281+00",4791024,"2"
"2021-08-02 06:29:11.281+00",4789780,"4"
"2021-08-02 06:29:11.281+00",0,"3"
"2021-08-02 06:29:41.281+00",4816925,"2"
"2021-08-02 06:29:41.281+00",4815621,"4"
"2021-08-02 06:29:41.281+00",4815381,"1"
"2021-08-02 06:29:41.281+00",0,"3"
"2021-08-02 06:29:41.281+00",4814588,"5"
"2021-08-02 06:29:41.281+00",4815369,"0"
"2021-08-02 06:30:11.281+00",4841305,"1"
"2021-08-02 06:30:11.281+00",4841566,"4"
"2021-08-02 06:30:11.281+00",4842886,"2"
"2021-08-02 06:30:11.281+00",4841313,"0"
"2021-08-02 06:30:11.281+00",4840585,"5"
"2021-08-02 06:30:11.281+00",0,"3"
"2021-08-02 06:30:41.281+00",4867433,"4"
"2021-08-02 06:30:41.281+00",4867113,"1"
"2021-08-02 06:30:41.281+00",4867163,"0"
"2021-08-02 06:30:41.281+00",4868764,"2"
"2021-08-02 06:30:41.281+00",0,"3"
"2021-08-02 06:30:41.281+00",4866464,"5"
"2021-08-02 06:31:11.284+00",4889954,"4"
"2021-08-02 06:31:11.284+00",4889563,"0"
"2021-08-02 06:31:11.284+00",4889596,"1"
"2021-08-02 06:31:11.284+00",0,"3"
"2021-08-02 06:31:11.284+00",4889051,"5"
"2021-08-02 06:31:11.284+00",4891260,"2"
"2021-08-02 06:31:41.281+00",4891260,"2"
"2021-08-02 06:31:41.281+00",4889596,"1"
"2021-08-02 06:31:41.281+00",0,"3"
"2021-08-02 06:31:41.281+00",4889051,"5"
"2021-08-02 06:31:41.281+00",4889563,"0"
"2021-08-02 06:31:41.281+00",4889954,"4"
"2021-08-02 06:32:11.281+00",4889563,"0"
"2021-08-02 06:32:11.281+00",4889051,"5"
"2021-08-02 06:32:11.281+00",0,"3"
"2021-08-02 06:32:11.281+00",4889596,"1"
"2021-08-02 06:32:11.281+00",4891260,"2"
"2021-08-02 06:32:11.281+00",4889954,"4"
"2021-08-02 06:32:41.281+00",4891260,"2"
"2021-08-02 06:32:41.281+00",4889051,"5"
"2021-08-02 06:32:41.281+00",0,"3"
