"time","completed_tasks","executor"
"2021-08-02 05:50:41.281+00",1070,"1"
"2021-08-02 05:50:41.281+00",216,"3"
"2021-08-02 05:51:11.281+00",1172,"0"
"2021-08-02 05:51:11.281+00",1376,"5"
"2021-08-02 05:51:11.281+00",216,"3"
"2021-08-02 05:51:11.281+00",1070,"1"
"2021-08-02 05:51:11.281+00",1233,"4"
"2021-08-02 05:51:11.281+00",1199,"2"
"2021-08-02 05:51:41.281+00",216,"3"
"2021-08-02 05:51:41.281+00",1172,"0"
"2021-08-02 05:51:41.281+00",1199,"2"
"2021-08-02 05:51:41.281+00",1233,"4"
"2021-08-02 05:51:41.281+00",1376,"5"
"2021-08-02 05:51:41.281+00",1070,"1"
"2021-08-02 05:52:11.281+00",1199,"2"
"2021-08-02 05:52:11.281+00",1376,"5"
"2021-08-02 05:52:11.281+00",216,"3"
"2021-08-02 05:52:11.281+00",1070,"1"
"2021-08-02 05:52:11.281+00",1172,"0"
"2021-08-02 05:52:11.281+00",1233,"4"
"2021-08-02 05:52:41.281+00",1070,"1"
"2021-08-02 05:52:41.281+00",1199,"2"
"2021-08-02 05:52:41.281+00",1233,"4"
"2021-08-02 05:52:41.281+00",1376,"5"
"2021-08-02 05:52:41.281+00",216,"3"
"2021-08-02 05:52:41.281+00",1172,"0"
"2021-08-02 05:53:11.281+00",1070,"1"
"2021-08-02 05:53:11.281+00",216,"3"
"2021-08-02 05:53:11.281+00",1376,"5"
"2021-08-02 05:53:11.281+00",1233,"4"
"2021-08-02 05:53:11.281+00",1199,"2"
"2021-08-02 05:53:11.281+00",1172,"0"
"2021-08-02 05:53:41.281+00",1172,"0"
"2021-08-02 05:53:41.281+00",1199,"2"
"2021-08-02 05:53:41.281+00",1233,"4"
"2021-08-02 05:53:41.281+00",1070,"1"
"2021-08-02 05:53:41.281+00",216,"3"
"2021-08-02 05:53:41.281+00",1376,"5"
"2021-08-02 05:54:11.281+00",216,"3"
"2021-08-02 05:54:11.281+00",1199,"2"
"2021-08-02 05:54:11.281+00",1233,"4"
"2021-08-02 05:54:11.281+00",1376,"5"
"2021-08-02 05:54:11.281+00",1070,"1"
"2021-08-02 05:54:11.281+00",1172,"0"
"2021-08-02 05:54:41.281+00",1234,"4"
"2021-08-02 05:54:41.281+00",1200,"2"
"2021-08-02 05:54:41.281+00",1172,"0"
"2021-08-02 05:54:41.281+00",216,"3"
"2021-08-02 05:54:41.281+00",1376,"5"
"2021-08-02 05:54:41.281+00",1070,"1"
"2021-08-02 05:55:11.281+00",1173,"0"
"2021-08-02 05:55:11.281+00",1200,"2"
"2021-08-02 05:55:11.281+00",1234,"4"
"2021-08-02 05:55:11.281+00",1071,"1"
"2021-08-02 05:55:11.281+00",216,"3"
"2021-08-02 05:55:11.281+00",1377,"5"
"2021-08-02 05:55:41.281+00",216,"3"
"2021-08-02 05:55:41.281+00",1377,"5"
"2021-08-02 05:55:41.281+00",1173,"0"
"2021-08-02 05:55:41.281+00",1200,"2"
"2021-08-02 05:55:41.281+00",1234,"4"
"2021-08-02 05:55:41.281+00",1071,"1"
"2021-08-02 05:56:11.281+00",1173,"0"
"2021-08-02 05:56:11.281+00",1234,"4"
"2021-08-02 05:56:11.281+00",1377,"5"
"2021-08-02 05:56:11.281+00",216,"3"
"2021-08-02 05:56:11.281+00",1071,"1"
"2021-08-02 05:56:11.281+00",1200,"2"
"2021-08-02 05:56:41.281+00",1173,"0"
"2021-08-02 05:56:41.281+00",1200,"2"
"2021-08-02 05:56:41.281+00",1071,"1"
"2021-08-02 05:56:41.281+00",216,"3"
"2021-08-02 05:56:41.281+00",1377,"5"
"2021-08-02 05:56:41.281+00",1234,"4"
"2021-08-02 05:57:11.281+00",216,"3"
"2021-08-02 05:57:11.281+00",1377,"5"
"2021-08-02 05:57:11.281+00",1234,"4"
"2021-08-02 05:57:11.281+00",1200,"2"
"2021-08-02 05:57:11.281+00",1173,"0"
"2021-08-02 05:57:11.281+00",1071,"1"
"2021-08-02 05:57:41.281+00",1200,"2"
"2021-08-02 05:57:41.281+00",1173,"0"
"2021-08-02 05:57:41.281+00",1234,"4"
"2021-08-02 05:57:41.281+00",1071,"1"
"2021-08-02 05:57:41.281+00",216,"3"
"2021-08-02 05:57:41.281+00",1377,"5"
"2021-08-02 05:58:11.281+00",216,"3"
"2021-08-02 05:58:11.281+00",1377,"5"
"2021-08-02 05:58:11.281+00",1173,"0"
"2021-08-02 05:58:11.281+00",1200,"2"
"2021-08-02 05:58:11.281+00",1234,"4"
"2021-08-02 05:58:11.281+00",1071,"1"
"2021-08-02 05:58:41.281+00",1173,"0"
"2021-08-02 05:58:41.281+00",1200,"2"
"2021-08-02 05:58:41.281+00",1377,"5"
"2021-08-02 05:58:41.281+00",216,"3"
"2021-08-02 05:58:41.281+00",1071,"1"
"2021-08-02 05:58:41.281+00",1234,"4"
"2021-08-02 05:59:11.281+00",1071,"1"
"2021-08-02 05:59:11.281+00",1200,"2"
"2021-08-02 05:59:11.281+00",1234,"4"
"2021-08-02 05:59:11.281+00",1173,"0"
"2021-08-02 05:59:11.281+00",1377,"5"
"2021-08-02 05:59:11.281+00",216,"3"
"2021-08-02 05:59:41.281+00",1234,"4"
"2021-08-02 05:59:41.281+00",1071,"1"
"2021-08-02 05:59:41.281+00",216,"3"
"2021-08-02 05:59:41.281+00",1377,"5"
"2021-08-02 05:59:41.281+00",1173,"0"
"2021-08-02 05:59:41.281+00",1200,"2"
"2021-08-02 06:00:11.281+00",216,"3"
"2021-08-02 06:00:11.281+00",1200,"2"
"2021-08-02 06:00:11.281+00",1173,"0"
"2021-08-02 06:00:11.281+00",1377,"5"
"2021-08-02 06:00:11.281+00",1234,"4"
"2021-08-02 06:00:11.281+00",1071,"1"
"2021-08-02 06:00:41.281+00",1377,"5"
"2021-08-02 06:00:41.281+00",1173,"0"
"2021-08-02 06:00:41.281+00",1200,"2"
"2021-08-02 06:00:41.281+00",1234,"4"
"2021-08-02 06:00:41.281+00",1071,"1"
"2021-08-02 06:00:41.281+00",216,"3"
"2021-08-02 06:01:11.281+00",1235,"4"
"2021-08-02 06:01:11.281+00",1071,"1"
"2021-08-02 06:01:11.281+00",216,"3"
"2021-08-02 06:01:11.281+00",1377,"5"
"2021-08-02 06:01:11.281+00",1173,"0"
"2021-08-02 06:01:11.281+00",1200,"2"
"2021-08-02 06:01:41.281+00",1413,"5"
"2021-08-02 06:01:41.281+00",1238,"2"
"2021-08-02 06:01:41.281+00",1272,"4"
"2021-08-02 06:01:41.281+00",1206,"0"
"2021-08-02 06:01:41.281+00",1109,"1"
"2021-08-02 06:01:41.281+00",238,"3"
"2021-08-02 06:02:11.281+00",1413,"5"
"2021-08-02 06:02:11.281+00",1206,"0"
"2021-08-02 06:02:11.281+00",1238,"2"
"2021-08-02 06:02:11.281+00",1272,"4"
"2021-08-02 06:02:11.281+00",1109,"1"
"2021-08-02 06:02:11.281+00",238,"3"
"2021-08-02 06:02:41.281+00",1272,"4"
"2021-08-02 06:02:41.281+00",1413,"5"
"2021-08-02 06:02:41.281+00",238,"3"
"2021-08-02 06:02:41.281+00",1109,"1"
"2021-08-02 06:02:41.281+00",1206,"0"
"2021-08-02 06:02:41.281+00",1238,"2"
"2021-08-02 06:03:11.281+00",238,"3"
"2021-08-02 06:03:11.281+00",1206,"0"
"2021-08-02 06:03:11.281+00",1238,"2"
"2021-08-02 06:03:11.281+00",1272,"4"
"2021-08-02 06:03:11.281+00",1109,"1"
"2021-08-02 06:03:11.281+00",1413,"5"
"2021-08-02 06:03:41.281+00",1272,"4"
"2021-08-02 06:03:41.281+00",1109,"1"
"2021-08-02 06:03:41.281+00",238,"3"
"2021-08-02 06:03:41.281+00",1413,"5"
"2021-08-02 06:03:41.281+00",1206,"0"
"2021-08-02 06:03:41.281+00",1238,"2"
"2021-08-02 06:04:11.281+00",1413,"5"
"2021-08-02 06:04:11.281+00",1272,"4"
"2021-08-02 06:04:11.281+00",1238,"2"
"2021-08-02 06:04:11.281+00",1109,"1"
"2021-08-02 06:04:11.281+00",238,"3"
"2021-08-02 06:04:11.281+00",1206,"0"
"2021-08-02 06:04:41.281+00",1272,"4"
"2021-08-02 06:04:41.281+00",1109,"1"
"2021-08-02 06:04:41.281+00",238,"3"
"2021-08-02 06:04:41.281+00",1413,"5"
"2021-08-02 06:04:41.281+00",1206,"0"
"2021-08-02 06:04:41.281+00",1238,"2"
"2021-08-02 06:05:11.281+00",238,"3"
"2021-08-02 06:05:11.281+00",1413,"5"
"2021-08-02 06:05:11.281+00",1206,"0"
"2021-08-02 06:05:11.281+00",1238,"2"
"2021-08-02 06:05:11.281+00",1272,"4"
"2021-08-02 06:05:11.281+00",1109,"1"
"2021-08-02 06:05:41.281+00",1413,"5"
"2021-08-02 06:05:41.281+00",1109,"1"
"2021-08-02 06:05:41.281+00",238,"3"
"2021-08-02 06:05:41.281+00",1206,"0"
"2021-08-02 06:05:41.281+00",1238,"2"
"2021-08-02 06:05:41.281+00",1272,"4"
"2021-08-02 06:06:11.281+00",1238,"2"
"2021-08-02 06:06:11.281+00",1272,"4"
"2021-08-02 06:06:11.281+00",238,"3"
"2021-08-02 06:06:11.281+00",1413,"5"
"2021-08-02 06:06:11.281+00",1109,"1"
"2021-08-02 06:06:11.281+00",1206,"0"
"2021-08-02 06:06:41.281+00",238,"3"
"2021-08-02 06:06:41.281+00",1109,"1"
"2021-08-02 06:06:41.281+00",1272,"4"
"2021-08-02 06:06:41.281+00",1238,"2"
"2021-08-02 06:06:41.281+00",1206,"0"
"2021-08-02 06:06:41.281+00",1413,"5"
"2021-08-02 06:07:11.281+00",1413,"5"
"2021-08-02 06:07:11.281+00",1272,"4"
"2021-08-02 06:07:11.281+00",1109,"1"
"2021-08-02 06:07:11.281+00",238,"3"
"2021-08-02 06:07:11.281+00",1238,"2"
"2021-08-02 06:07:11.281+00",1206,"0"
"2021-08-02 06:07:41.281+00",1109,"1"
"2021-08-02 06:07:41.281+00",1272,"4"
"2021-08-02 06:07:41.281+00",1238,"2"
"2021-08-02 06:07:41.281+00",1206,"0"
"2021-08-02 06:07:41.281+00",1413,"5"
"2021-08-02 06:07:41.281+00",238,"3"
"2021-08-02 06:08:11.281+00",1206,"0"
"2021-08-02 06:08:11.281+00",1413,"5"
"2021-08-02 06:08:11.281+00",238,"3"
"2021-08-02 06:08:11.281+00",1109,"1"
"2021-08-02 06:08:11.281+00",1272,"4"
"2021-08-02 06:08:11.281+00",1238,"2"
"2021-08-02 06:08:41.281+00",1206,"0"
"2021-08-02 06:08:41.281+00",1238,"2"
"2021-08-02 06:08:41.281+00",1272,"4"
"2021-08-02 06:08:41.281+00",1109,"1"
"2021-08-02 06:08:41.281+00",238,"3"
"2021-08-02 06:08:41.281+00",1413,"5"
"2021-08-02 06:09:11.281+00",1109,"1"
"2021-08-02 06:09:11.281+00",238,"3"
"2021-08-02 06:09:11.281+00",1413,"5"
"2021-08-02 06:09:11.281+00",1206,"0"
"2021-08-02 06:09:11.281+00",1238,"2"
"2021-08-02 06:09:11.281+00",1272,"4"
"2021-08-02 06:09:41.281+00",1206,"0"
"2021-08-02 06:09:41.281+00",1238,"2"
"2021-08-02 06:09:41.281+00",1272,"4"
"2021-08-02 06:09:41.281+00",1109,"1"
"2021-08-02 06:09:41.281+00",238,"3"
"2021-08-02 06:09:41.281+00",1413,"5"
"2021-08-02 06:10:11.281+00",1109,"1"
"2021-08-02 06:10:11.281+00",1272,"4"
"2021-08-02 06:10:11.281+00",1238,"2"
"2021-08-02 06:10:11.281+00",1206,"0"
"2021-08-02 06:10:11.281+00",1413,"5"
"2021-08-02 06:10:11.281+00",238,"3"
"2021-08-02 06:10:41.281+00",1206,"0"
"2021-08-02 06:10:41.281+00",1413,"5"
"2021-08-02 06:10:41.281+00",1272,"4"
"2021-08-02 06:10:41.281+00",238,"3"
"2021-08-02 06:10:41.281+00",1109,"1"
"2021-08-02 06:10:41.281+00",1238,"2"
"2021-08-02 06:11:11.281+00",1238,"2"
"2021-08-02 06:11:11.281+00",1272,"4"
"2021-08-02 06:11:11.281+00",1109,"1"
"2021-08-02 06:11:11.281+00",238,"3"
"2021-08-02 06:11:11.281+00",1413,"5"
"2021-08-02 06:11:11.281+00",1206,"0"
"2021-08-02 06:11:41.281+00",1206,"0"
"2021-08-02 06:11:41.281+00",1272,"4"
"2021-08-02 06:11:41.281+00",1413,"5"
"2021-08-02 06:11:41.281+00",238,"3"
"2021-08-02 06:11:41.281+00",1109,"1"
"2021-08-02 06:11:41.281+00",1238,"2"
"2021-08-02 06:12:11.281+00",1445,"5"
"2021-08-02 06:12:11.281+00",1260,"2"
"2021-08-02 06:12:11.281+00",1304,"4"
"2021-08-02 06:12:11.281+00",250,"3"
"2021-08-02 06:12:11.281+00",1151,"1"
"2021-08-02 06:12:11.281+00",1238,"0"
"2021-08-02 06:12:41.281+00",268,"3"
"2021-08-02 06:12:41.281+00",1493,"5"
"2021-08-02 06:12:41.281+00",1286,"0"
"2021-08-02 06:12:41.281+00",1214,"1"
"2021-08-02 06:12:41.281+00",1352,"4"
"2021-08-02 06:12:41.281+00",1293,"2"
"2021-08-02 06:13:11.281+00",1326,"2"
"2021-08-02 06:13:11.281+00",1400,"4"
"2021-08-02 06:13:11.281+00",1277,"1"
"2021-08-02 06:13:11.281+00",286,"3"
"2021-08-02 06:13:11.281+00",1541,"5"
"2021-08-02 06:13:11.281+00",1334,"0"
"2021-08-02 06:13:41.281+00",304,"3"
"2021-08-02 06:13:41.281+00",1382,"0"
"2021-08-02 06:13:41.281+00",1359,"2"
"2021-08-02 06:13:41.281+00",1448,"4"
"2021-08-02 06:13:41.281+00",1340,"1"
"2021-08-02 06:13:41.281+00",1589,"5"
"2021-08-02 06:14:11.281+00",1496,"4"
"2021-08-02 06:14:11.281+00",1392,"2"
"2021-08-02 06:14:11.281+00",1430,"0"
"2021-08-02 06:14:11.281+00",1637,"5"
"2021-08-02 06:14:11.281+00",1403,"1"
"2021-08-02 06:14:11.281+00",322,"3"
"2021-08-02 06:14:41.281+00",1685,"5"
"2021-08-02 06:14:41.281+00",1478,"0"
"2021-08-02 06:14:41.281+00",1425,"2"
"2021-08-02 06:14:41.281+00",1544,"4"
"2021-08-02 06:14:41.281+00",1466,"1"
"2021-08-02 06:14:41.281+00",340,"3"
"2021-08-02 06:15:11.281+00",1733,"5"
"2021-08-02 06:15:11.281+00",1592,"4"
"2021-08-02 06:15:11.281+00",1526,"0"
"2021-08-02 06:15:11.281+00",1458,"2"
"2021-08-02 06:15:11.281+00",1529,"1"
"2021-08-02 06:15:11.281+00",358,"3"
"2021-08-02 06:15:41.281+00",376,"3"
"2021-08-02 06:15:41.281+00",1781,"5"
"2021-08-02 06:15:41.281+00",1574,"0"
"2021-08-02 06:15:41.281+00",1491,"2"
"2021-08-02 06:15:41.281+00",1640,"4"
"2021-08-02 06:15:41.281+00",1592,"1"
"2021-08-02 06:16:11.281+00",394,"3"
"2021-08-02 06:16:11.281+00",1688,"4"
"2021-08-02 06:16:11.281+00",1524,"2"
"2021-08-02 06:16:11.281+00",1622,"0"
"2021-08-02 06:16:11.281+00",1655,"1"
"2021-08-02 06:16:11.281+00",1829,"5"
"2021-08-02 06:16:41.281+00",1557,"2"
"2021-08-02 06:16:41.281+00",1877,"5"
"2021-08-02 06:16:41.281+00",412,"3"
"2021-08-02 06:16:41.281+00",1718,"1"
"2021-08-02 06:16:41.281+00",1736,"4"
"2021-08-02 06:16:41.281+00",1670,"0"
"2021-08-02 06:17:11.281+00",1893,"5"
"2021-08-02 06:17:11.281+00",1686,"0"
"2021-08-02 06:17:11.281+00",1752,"4"
"2021-08-02 06:17:11.281+00",1568,"2"
"2021-08-02 06:17:11.281+00",1739,"1"
"2021-08-02 06:17:11.281+00",418,"3"
"2021-08-02 06:17:41.281+00",1568,"2"
"2021-08-02 06:17:41.281+00",1752,"4"
"2021-08-02 06:17:41.281+00",1739,"1"
"2021-08-02 06:17:41.281+00",418,"3"
"2021-08-02 06:17:41.281+00",1893,"5"
"2021-08-02 06:17:41.281+00",1686,"0"
"2021-08-02 06:18:11.281+00",418,"3"
"2021-08-02 06:18:11.281+00",1686,"0"
"2021-08-02 06:18:11.281+00",1568,"2"
"2021-08-02 06:18:11.281+00",1752,"4"
"2021-08-02 06:18:11.281+00",1739,"1"
"2021-08-02 06:18:11.281+00",1893,"5"
"2021-08-02 06:18:41.281+00",418,"3"
"2021-08-02 06:18:41.281+00",1739,"1"
"2021-08-02 06:18:41.281+00",1752,"4"
"2021-08-02 06:18:41.281+00",1568,"2"
"2021-08-02 06:18:41.281+00",1893,"5"
"2021-08-02 06:18:41.281+00",1686,"0"
"2021-08-02 06:19:11.281+00",1686,"0"
"2021-08-02 06:19:11.281+00",1739,"1"
"2021-08-02 06:19:11.281+00",418,"3"
"2021-08-02 06:19:11.281+00",1893,"5"
"2021-08-02 06:19:11.281+00",1568,"2"
"2021-08-02 06:19:11.281+00",1752,"4"
"2021-08-02 06:19:41.281+00",1568,"2"
"2021-08-02 06:19:41.281+00",1752,"4"
"2021-08-02 06:19:41.281+00",418,"3"
"2021-08-02 06:19:41.281+00",1893,"5"
"2021-08-02 06:19:41.281+00",1739,"1"
"2021-08-02 06:19:41.281+00",1686,"0"
"2021-08-02 06:20:11.281+00",1686,"0"
"2021-08-02 06:20:11.281+00",418,"3"
"2021-08-02 06:20:11.281+00",1568,"2"
"2021-08-02 06:20:11.281+00",1752,"4"
"2021-08-02 06:20:11.281+00",1739,"1"
"2021-08-02 06:20:11.281+00",1893,"5"
"2021-08-02 06:20:41.281+00",1739,"1"
"2021-08-02 06:20:41.281+00",418,"3"
"2021-08-02 06:20:41.281+00",1893,"5"
"2021-08-02 06:20:41.281+00",1752,"4"
"2021-08-02 06:20:41.281+00",1568,"2"
"2021-08-02 06:20:41.281+00",1686,"0"
"2021-08-02 06:21:11.281+00",1568,"2"
"2021-08-02 06:21:11.281+00",1893,"5"
"2021-08-02 06:21:11.281+00",418,"3"
"2021-08-02 06:21:11.281+00",1686,"0"
"2021-08-02 06:21:11.281+00",1739,"1"
"2021-08-02 06:21:11.281+00",1752,"4"
"2021-08-02 06:21:41.281+00",1568,"2"
"2021-08-02 06:21:41.281+00",1752,"4"
"2021-08-02 06:21:41.281+00",418,"3"
"2021-08-02 06:21:41.281+00",1739,"1"
"2021-08-02 06:21:41.281+00",1893,"5"
"2021-08-02 06:21:41.281+00",1686,"0"
"2021-08-02 06:22:11.281+00",1739,"1"
"2021-08-02 06:22:11.281+00",418,"3"
"2021-08-02 06:22:11.281+00",1893,"5"
"2021-08-02 06:22:11.281+00",1686,"0"
"2021-08-02 06:22:11.281+00",1568,"2"
"2021-08-02 06:22:11.281+00",1752,"4"
"2021-08-02 06:22:41.281+00",418,"3"
"2021-08-02 06:22:41.281+00",1568,"2"
"2021-08-02 06:22:41.281+00",1752,"4"
"2021-08-02 06:22:41.281+00",1686,"0"
"2021-08-02 06:22:41.281+00",1739,"1"
"2021-08-02 06:22:41.281+00",1893,"5"
"2021-08-02 06:23:11.281+00",1752,"4"
"2021-08-02 06:23:11.281+00",418,"3"
"2021-08-02 06:23:11.281+00",1568,"2"
"2021-08-02 06:23:11.281+00",1893,"5"
"2021-08-02 06:23:11.281+00",1739,"1"
"2021-08-02 06:23:11.281+00",1686,"0"
"2021-08-02 06:23:41.281+00",1739,"1"
"2021-08-02 06:23:41.281+00",1893,"5"
"2021-08-02 06:23:41.281+00",418,"3"
"2021-08-02 06:23:41.281+00",1686,"0"
"2021-08-02 06:23:41.281+00",1752,"4"
"2021-08-02 06:23:41.281+00",1568,"2"
"2021-08-02 06:24:11.281+00",1739,"1"
"2021-08-02 06:24:11.281+00",1686,"0"
"2021-08-02 06:24:11.281+00",1752,"4"
"2021-08-02 06:24:11.281+00",1893,"5"
"2021-08-02 06:24:11.281+00",418,"3"
"2021-08-02 06:24:11.281+00",1568,"2"
"2021-08-02 06:24:41.281+00",1752,"4"
"2021-08-02 06:24:41.281+00",418,"3"
"2021-08-02 06:24:41.281+00",1893,"5"
"2021-08-02 06:24:41.281+00",1686,"0"
"2021-08-02 06:24:41.281+00",1568,"2"
"2021-08-02 06:24:41.281+00",1739,"1"
"2021-08-02 06:25:11.281+00",418,"3"
"2021-08-02 06:25:11.281+00",1739,"1"
"2021-08-02 06:25:11.281+00",1752,"4"
"2021-08-02 06:25:11.281+00",1568,"2"
"2021-08-02 06:25:11.281+00",1686,"0"
"2021-08-02 06:25:11.281+00",1893,"5"
"2021-08-02 06:25:41.281+00",1893,"5"
"2021-08-02 06:25:41.281+00",418,"3"
"2021-08-02 06:25:41.281+00",1739,"1"
"2021-08-02 06:25:41.281+00",1752,"4"
"2021-08-02 06:25:41.281+00",1568,"2"
"2021-08-02 06:25:41.281+00",1686,"0"
"2021-08-02 06:26:11.281+00",1741,"1"
"2021-08-02 06:26:11.281+00",418,"3"
"2021-08-02 06:26:11.281+00",1897,"5"
"2021-08-02 06:26:11.281+00",1754,"4"
"2021-08-02 06:26:11.281+00",1574,"2"
"2021-08-02 06:26:11.281+00",1692,"0"
"2021-08-02 06:26:41.281+00",1787,"4"
"2021-08-02 06:26:41.281+00",1945,"5"
"2021-08-02 06:26:41.281+00",1637,"2"
"2021-08-02 06:26:41.281+00",1755,"0"
"2021-08-02 06:26:41.281+00",1774,"1"
"2021-08-02 06:26:41.281+00",436,"3"
"2021-08-02 06:27:11.281+00",1818,"0"
"2021-08-02 06:27:11.281+00",1700,"2"
"2021-08-02 06:27:11.281+00",454,"3"
"2021-08-02 06:27:11.281+00",1807,"1"
"2021-08-02 06:27:11.281+00",1993,"5"
"2021-08-02 06:27:11.281+00",1820,"4"
"2021-08-02 06:27:41.281+00",2041,"5"
"2021-08-02 06:27:41.281+00",1840,"1"
"2021-08-02 06:27:41.281+00",1853,"4"
"2021-08-02 06:27:41.281+00",1763,"2"
"2021-08-02 06:27:41.281+00",1881,"0"
"2021-08-02 06:27:41.281+00",472,"3"
"2021-08-02 06:28:11.281+00",1826,"2"
"2021-08-02 06:28:11.281+00",1944,"0"
"2021-08-02 06:28:11.281+00",2089,"5"
"2021-08-02 06:28:11.281+00",490,"3"
"2021-08-02 06:28:11.281+00",1873,"1"
"2021-08-02 06:28:11.281+00",1886,"4"
"2021-08-02 06:28:41.281+00",1889,"2"
"2021-08-02 06:28:41.281+00",2137,"5"
"2021-08-02 06:28:41.281+00",508,"3"
"2021-08-02 06:28:41.281+00",1906,"1"
"2021-08-02 06:28:41.281+00",1919,"4"
"2021-08-02 06:28:41.281+00",2007,"0"
"2021-08-02 06:29:11.281+00",1939,"1"
"2021-08-02 06:29:11.281+00",526,"3"
"2021-08-02 06:29:11.281+00",1952,"4"
"2021-08-02 06:29:11.281+00",2185,"5"
"2021-08-02 06:29:11.281+00",1952,"2"
"2021-08-02 06:29:11.281+00",2070,"0"
"2021-08-02 06:29:41.281+00",2015,"2"
"2021-08-02 06:29:41.281+00",2133,"0"
"2021-08-02 06:29:41.281+00",1972,"1"
"2021-08-02 06:29:41.281+00",2233,"5"
"2021-08-02 06:29:41.281+00",544,"3"
"2021-08-02 06:29:41.281+00",1985,"4"
"2021-08-02 06:30:11.281+00",2018,"4"
"2021-08-02 06:30:11.281+00",562,"3"
"2021-08-02 06:30:11.281+00",2281,"5"
"2021-08-02 06:30:11.281+00",2078,"2"
"2021-08-02 06:30:11.281+00",2196,"0"
"2021-08-02 06:30:11.281+00",2005,"1"
"2021-08-02 06:30:41.281+00",2259,"0"
"2021-08-02 06:30:41.281+00",2141,"2"
"2021-08-02 06:30:41.281+00",2051,"4"
"2021-08-02 06:30:41.281+00",2038,"1"
"2021-08-02 06:30:41.281+00",580,"3"
"2021-08-02 06:30:41.281+00",2329,"5"
"2021-08-02 06:31:11.284+00",2316,"0"
"2021-08-02 06:31:11.284+00",598,"3"
"2021-08-02 06:31:11.284+00",2373,"5"
"2021-08-02 06:31:11.284+00",2069,"1"
"2021-08-02 06:31:11.284+00",2082,"4"
"2021-08-02 06:31:11.284+00",2198,"2"
"2021-08-02 06:31:41.281+00",2198,"2"
"2021-08-02 06:31:41.281+00",2373,"5"
"2021-08-02 06:31:41.281+00",598,"3"
"2021-08-02 06:31:41.281+00",2069,"1"
"2021-08-02 06:31:41.281+00",2316,"0"
"2021-08-02 06:31:41.281+00",2082,"4"
"2021-08-02 06:32:11.281+00",2373,"5"
"2021-08-02 06:32:11.281+00",2198,"2"
"2021-08-02 06:32:11.281+00",598,"3"
"2021-08-02 06:32:11.281+00",2082,"4"
"2021-08-02 06:32:11.281+00",2069,"1"
"2021-08-02 06:32:11.281+00",2316,"0"
"2021-08-02 06:32:41.281+00",598,"3"
"2021-08-02 06:32:41.281+00",2082,"4"
"2021-08-02 06:32:41.281+00",2198,"2"
"2021-08-02 06:32:41.281+00",2316,"0"
"2021-08-02 06:32:41.281+00",2069,"1"
"2021-08-02 06:32:41.281+00",2373,"5"
"2021-08-02 06:33:11.281+00",2373,"5"
"2021-08-02 06:33:11.281+00",2069,"1"
"2021-08-02 06:33:11.281+00",598,"3"
"2021-08-02 06:33:11.281+00",2316,"0"
"2021-08-02 06:33:11.281+00",2198,"2"
"2021-08-02 06:33:11.281+00",2082,"4"
"2021-08-02 06:33:41.281+00",2082,"4"
"2021-08-02 06:33:41.281+00",2373,"5"
"2021-08-02 06:33:41.281+00",2316,"0"
"2021-08-02 06:33:41.281+00",2198,"2"
"2021-08-02 06:33:41.281+00",598,"3"
"2021-08-02 06:33:41.281+00",2069,"1"
"2021-08-02 06:34:11.281+00",2316,"0"
"2021-08-02 06:34:11.281+00",2069,"1"
"2021-08-02 06:34:11.281+00",2373,"5"
"2021-08-02 06:34:11.281+00",598,"3"
"2021-08-02 06:34:11.281+00",2198,"2"
"2021-08-02 06:34:11.281+00",2082,"4"
"2021-08-02 06:34:41.281+00",2316,"0"
"2021-08-02 06:34:41.281+00",598,"3"
"2021-08-02 06:34:41.281+00",2069,"1"
"2021-08-02 06:34:41.281+00",2082,"4"
"2021-08-02 06:34:41.281+00",2198,"2"
"2021-08-02 06:34:41.281+00",2373,"5"
