"time","shuffle_read_bytes_total","executor"
"2021-08-02 05:48:11.286+00",0,"3"
"2021-08-02 05:48:41.281+00",54139,"4"
"2021-08-02 05:48:41.281+00",41800,"0"
"2021-08-02 05:48:41.281+00",13474932,"5"
"2021-08-02 05:48:41.281+00",0,"3"
"2021-08-02 05:48:41.281+00",43817,"1"
"2021-08-02 05:48:41.281+00",36404,"2"
"2021-08-02 05:49:11.287+00",54139,"4"
"2021-08-02 05:49:11.287+00",13474932,"5"
"2021-08-02 05:49:11.287+00",43817,"1"
"2021-08-02 05:49:11.287+00",0,"3"
"2021-08-02 05:49:11.287+00",41800,"0"
"2021-08-02 05:49:11.287+00",36404,"2"
"2021-08-02 05:49:41.281+00",43817,"1"
"2021-08-02 05:49:41.281+00",0,"3"
"2021-08-02 05:49:41.281+00",13474932,"5"
"2021-08-02 05:49:41.281+00",36404,"2"
"2021-08-02 05:49:41.281+00",41800,"0"
"2021-08-02 05:49:41.281+00",54139,"4"
"2021-08-02 05:50:11.281+00",41800,"0"
"2021-08-02 05:50:11.281+00",43817,"1"
"2021-08-02 05:50:11.281+00",0,"3"
"2021-08-02 05:50:11.281+00",13474932,"5"
"2021-08-02 05:50:11.281+00",54139,"4"
"2021-08-02 05:50:11.281+00",36404,"2"
"2021-08-02 05:50:41.281+00",13474932,"5"
"2021-08-02 05:50:41.281+00",36404,"2"
"2021-08-02 05:50:41.281+00",43817,"1"
"2021-08-02 05:50:41.281+00",0,"3"
"2021-08-02 05:50:41.281+00",54139,"4"
"2021-08-02 05:50:41.281+00",41800,"0"
"2021-08-02 05:51:11.281+00",54139,"4"
"2021-08-02 05:51:11.281+00",43817,"1"
"2021-08-02 05:51:11.281+00",0,"3"
"2021-08-02 05:51:11.281+00",13474932,"5"
"2021-08-02 05:51:11.281+00",41800,"0"
"2021-08-02 05:51:11.281+00",36404,"2"
"2021-08-02 05:51:41.281+00",0,"3"
"2021-08-02 05:51:41.281+00",36404,"2"
"2021-08-02 05:51:41.281+00",54139,"4"
"2021-08-02 05:51:41.281+00",41800,"0"
"2021-08-02 05:51:41.281+00",13474932,"5"
"2021-08-02 05:51:41.281+00",43817,"1"
"2021-08-02 05:52:11.281+00",13474932,"5"
"2021-08-02 05:52:11.281+00",43817,"1"
"2021-08-02 05:52:11.281+00",0,"3"
"2021-08-02 05:52:11.281+00",54139,"4"
"2021-08-02 05:52:11.281+00",41800,"0"
"2021-08-02 05:52:11.281+00",36404,"2"
"2021-08-02 05:52:41.281+00",43817,"1"
"2021-08-02 05:52:41.281+00",0,"3"
"2021-08-02 05:52:41.281+00",54139,"4"
"2021-08-02 05:52:41.281+00",41800,"0"
"2021-08-02 05:52:41.281+00",36404,"2"
"2021-08-02 05:52:41.281+00",13474932,"5"
"2021-08-02 05:53:11.281+00",0,"3"
"2021-08-02 05:53:11.281+00",43817,"1"
"2021-08-02 05:53:11.281+00",54139,"4"
"2021-08-02 05:53:11.281+00",36404,"2"
"2021-08-02 05:53:11.281+00",41800,"0"
"2021-08-02 05:53:11.281+00",13474932,"5"
"2021-08-02 05:53:41.281+00",43817,"1"
"2021-08-02 05:53:41.281+00",0,"3"
"2021-08-02 05:53:41.281+00",41800,"0"
"2021-08-02 05:53:41.281+00",36404,"2"
"2021-08-02 05:53:41.281+00",54139,"4"
"2021-08-02 05:53:41.281+00",13474932,"5"
"2021-08-02 05:54:11.281+00",0,"3"
"2021-08-02 05:54:11.281+00",41800,"0"
"2021-08-02 05:54:11.281+00",36404,"2"
"2021-08-02 05:54:11.281+00",54139,"4"
"2021-08-02 05:54:11.281+00",43817,"1"
"2021-08-02 05:54:11.281+00",13474932,"5"
"2021-08-02 05:54:41.281+00",43817,"1"
"2021-08-02 05:54:41.281+00",41800,"0"
"2021-08-02 05:54:41.281+00",36404,"2"
"2021-08-02 05:54:41.281+00",54139,"4"
"2021-08-02 05:54:41.281+00",13474932,"5"
"2021-08-02 05:54:41.281+00",0,"3"
"2021-08-02 05:55:11.281+00",36404,"2"
"2021-08-02 05:55:11.281+00",54139,"4"
"2021-08-02 05:55:11.281+00",43817,"1"
"2021-08-02 05:55:11.281+00",0,"3"
"2021-08-02 05:55:11.281+00",13474932,"5"
"2021-08-02 05:55:11.281+00",41800,"0"
"2021-08-02 05:55:41.281+00",54139,"4"
"2021-08-02 05:55:41.281+00",41800,"0"
"2021-08-02 05:55:41.281+00",43817,"1"
"2021-08-02 05:55:41.281+00",0,"3"
"2021-08-02 05:55:41.281+00",13474932,"5"
"2021-08-02 05:55:41.281+00",36404,"2"
"2021-08-02 05:56:11.281+00",36404,"2"
"2021-08-02 05:56:11.281+00",13474932,"5"
"2021-08-02 05:56:11.281+00",41800,"0"
"2021-08-02 05:56:11.281+00",54139,"4"
"2021-08-02 05:56:11.281+00",43817,"1"
"2021-08-02 05:56:11.281+00",0,"3"
"2021-08-02 05:56:41.281+00",0,"3"
"2021-08-02 05:56:41.281+00",43817,"1"
"2021-08-02 05:56:41.281+00",13474932,"5"
"2021-08-02 05:56:41.281+00",41800,"0"
"2021-08-02 05:56:41.281+00",54139,"4"
"2021-08-02 05:56:41.281+00",36404,"2"
"2021-08-02 05:57:11.281+00",13474932,"5"
"2021-08-02 05:57:11.281+00",43817,"1"
"2021-08-02 05:57:11.281+00",54139,"4"
"2021-08-02 05:57:11.281+00",36404,"2"
"2021-08-02 05:57:11.281+00",41800,"0"
"2021-08-02 05:57:11.281+00",0,"3"
"2021-08-02 05:57:41.281+00",0,"3"
"2021-08-02 05:57:41.281+00",43817,"1"
"2021-08-02 05:57:41.281+00",13474932,"5"
"2021-08-02 05:57:41.281+00",41800,"0"
"2021-08-02 05:57:41.281+00",36404,"2"
"2021-08-02 05:57:41.281+00",54139,"4"
"2021-08-02 05:58:11.281+00",54139,"4"
"2021-08-02 05:58:11.281+00",36404,"2"
"2021-08-02 05:58:11.281+00",41800,"0"
"2021-08-02 05:58:11.281+00",13474932,"5"
"2021-08-02 05:58:11.281+00",0,"3"
"2021-08-02 05:58:11.281+00",43817,"1"
"2021-08-02 05:58:41.281+00",36404,"2"
"2021-08-02 05:58:41.281+00",13474932,"5"
"2021-08-02 05:58:41.281+00",0,"3"
"2021-08-02 05:58:41.281+00",43817,"1"
"2021-08-02 05:58:41.281+00",41800,"0"
"2021-08-02 05:58:41.281+00",54139,"4"
"2021-08-02 05:59:11.281+00",0,"3"
"2021-08-02 05:59:11.281+00",13474932,"5"
"2021-08-02 05:59:11.281+00",54139,"4"
"2021-08-02 05:59:11.281+00",36404,"2"
"2021-08-02 05:59:11.281+00",41800,"0"
"2021-08-02 05:59:11.281+00",43817,"1"
"2021-08-02 05:59:41.281+00",36404,"2"
"2021-08-02 05:59:41.281+00",43817,"1"
"2021-08-02 05:59:41.281+00",0,"3"
"2021-08-02 05:59:41.281+00",13474932,"5"
"2021-08-02 05:59:41.281+00",54139,"4"
"2021-08-02 05:59:41.281+00",41800,"0"
"2021-08-02 06:00:11.281+00",0,"3"
"2021-08-02 06:00:11.281+00",54139,"4"
"2021-08-02 06:00:11.281+00",41800,"0"
"2021-08-02 06:00:11.281+00",13474932,"5"
"2021-08-02 06:00:11.281+00",36404,"2"
"2021-08-02 06:00:11.281+00",43817,"1"
"2021-08-02 06:00:41.281+00",54139,"4"
"2021-08-02 06:00:41.281+00",43817,"1"
"2021-08-02 06:00:41.281+00",41800,"0"
"2021-08-02 06:00:41.281+00",36404,"2"
"2021-08-02 06:00:41.281+00",0,"3"
"2021-08-02 06:00:41.281+00",13474932,"5"
"2021-08-02 06:01:11.281+00",43817,"1"
"2021-08-02 06:01:11.281+00",41800,"0"
"2021-08-02 06:01:11.281+00",36404,"2"
"2021-08-02 06:01:11.281+00",54139,"4"
"2021-08-02 06:01:11.281+00",0,"3"
"2021-08-02 06:01:11.281+00",13474932,"5"
"2021-08-02 06:01:41.281+00",42695,"0"
"2021-08-02 06:01:41.281+00",0,"3"
"2021-08-02 06:01:41.281+00",13475822,"5"
"2021-08-02 06:01:41.281+00",44658,"1"
"2021-08-02 06:01:41.281+00",55446,"4"
"2021-08-02 06:01:41.281+00",37278,"2"
"2021-08-02 06:02:11.281+00",0,"3"
"2021-08-02 06:02:11.281+00",13475822,"5"
"2021-08-02 06:02:11.281+00",37278,"2"
"2021-08-02 06:02:11.281+00",55446,"4"
"2021-08-02 06:02:11.281+00",42695,"0"
"2021-08-02 06:02:11.281+00",44658,"1"
"2021-08-02 06:02:41.281+00",13475822,"5"
"2021-08-02 06:02:41.281+00",0,"3"
"2021-08-02 06:02:41.281+00",44658,"1"
"2021-08-02 06:02:41.281+00",55446,"4"
"2021-08-02 06:02:41.281+00",37278,"2"
"2021-08-02 06:02:41.281+00",42695,"0"
"2021-08-02 06:03:11.281+00",37278,"2"
"2021-08-02 06:03:11.281+00",55446,"4"
"2021-08-02 06:03:11.281+00",13475822,"5"
"2021-08-02 06:03:11.281+00",0,"3"
"2021-08-02 06:03:11.281+00",44658,"1"
"2021-08-02 06:03:11.281+00",42695,"0"
"2021-08-02 06:03:41.281+00",42695,"0"
"2021-08-02 06:03:41.281+00",44658,"1"
"2021-08-02 06:03:41.281+00",0,"3"
"2021-08-02 06:03:41.281+00",13475822,"5"
"2021-08-02 06:03:41.281+00",37278,"2"
"2021-08-02 06:03:41.281+00",55446,"4"
"2021-08-02 06:04:11.281+00",42695,"0"
"2021-08-02 06:04:11.281+00",13475822,"5"
"2021-08-02 06:04:11.281+00",0,"3"
"2021-08-02 06:04:11.281+00",44658,"1"
"2021-08-02 06:04:11.281+00",55446,"4"
"2021-08-02 06:04:11.281+00",37278,"2"
"2021-08-02 06:04:41.281+00",0,"3"
"2021-08-02 06:04:41.281+00",55446,"4"
"2021-08-02 06:04:41.281+00",37278,"2"
"2021-08-02 06:04:41.281+00",42695,"0"
"2021-08-02 06:04:41.281+00",13475822,"5"
"2021-08-02 06:04:41.281+00",44658,"1"
"2021-08-02 06:05:11.281+00",13475822,"5"
"2021-08-02 06:05:11.281+00",44658,"1"
"2021-08-02 06:05:11.281+00",55446,"4"
"2021-08-02 06:05:11.281+00",37278,"2"
"2021-08-02 06:05:11.281+00",42695,"0"
"2021-08-02 06:05:11.281+00",0,"3"
"2021-08-02 06:05:41.281+00",0,"3"
"2021-08-02 06:05:41.281+00",42695,"0"
"2021-08-02 06:05:41.281+00",37278,"2"
"2021-08-02 06:05:41.281+00",55446,"4"
"2021-08-02 06:05:41.281+00",44658,"1"
"2021-08-02 06:05:41.281+00",13475822,"5"
"2021-08-02 06:06:11.281+00",37278,"2"
"2021-08-02 06:06:11.281+00",13475822,"5"
"2021-08-02 06:06:11.281+00",0,"3"
"2021-08-02 06:06:11.281+00",44658,"1"
"2021-08-02 06:06:11.281+00",55446,"4"
"2021-08-02 06:06:11.281+00",42695,"0"
"2021-08-02 06:06:41.281+00",44658,"1"
"2021-08-02 06:06:41.281+00",13475822,"5"
"2021-08-02 06:06:41.281+00",0,"3"
"2021-08-02 06:06:41.281+00",42695,"0"
"2021-08-02 06:06:41.281+00",37278,"2"
"2021-08-02 06:06:41.281+00",55446,"4"
"2021-08-02 06:07:11.281+00",42695,"0"
"2021-08-02 06:07:11.281+00",55446,"4"
"2021-08-02 06:07:11.281+00",37278,"2"
"2021-08-02 06:07:11.281+00",44658,"1"
"2021-08-02 06:07:11.281+00",13475822,"5"
"2021-08-02 06:07:11.281+00",0,"3"
"2021-08-02 06:07:41.281+00",44658,"1"
"2021-08-02 06:07:41.281+00",55446,"4"
"2021-08-02 06:07:41.281+00",37278,"2"
"2021-08-02 06:07:41.281+00",42695,"0"
"2021-08-02 06:07:41.281+00",13475822,"5"
"2021-08-02 06:07:41.281+00",0,"3"
"2021-08-02 06:08:11.281+00",55446,"4"
"2021-08-02 06:08:11.281+00",37278,"2"
"2021-08-02 06:08:11.281+00",13475822,"5"
"2021-08-02 06:08:11.281+00",0,"3"
"2021-08-02 06:08:11.281+00",42695,"0"
"2021-08-02 06:08:11.281+00",44658,"1"
"2021-08-02 06:08:41.281+00",55446,"4"
"2021-08-02 06:08:41.281+00",42695,"0"
"2021-08-02 06:08:41.281+00",44658,"1"
"2021-08-02 06:08:41.281+00",0,"3"
"2021-08-02 06:08:41.281+00",13475822,"5"
"2021-08-02 06:08:41.281+00",37278,"2"
"2021-08-02 06:09:11.281+00",0,"3"
"2021-08-02 06:09:11.281+00",55446,"4"
"2021-08-02 06:09:11.281+00",42695,"0"
"2021-08-02 06:09:11.281+00",37278,"2"
"2021-08-02 06:09:11.281+00",13475822,"5"
"2021-08-02 06:09:11.281+00",44658,"1"
"2021-08-02 06:09:41.281+00",0,"3"
"2021-08-02 06:09:41.281+00",13475822,"5"
"2021-08-02 06:09:41.281+00",37278,"2"
"2021-08-02 06:09:41.281+00",55446,"4"
"2021-08-02 06:09:41.281+00",44658,"1"
"2021-08-02 06:09:41.281+00",42695,"0"
"2021-08-02 06:10:11.281+00",0,"3"
"2021-08-02 06:10:11.281+00",13475822,"5"
"2021-08-02 06:10:11.281+00",55446,"4"
"2021-08-02 06:10:11.281+00",42695,"0"
"2021-08-02 06:10:11.281+00",37278,"2"
"2021-08-02 06:10:11.281+00",44658,"1"
"2021-08-02 06:10:41.281+00",13475822,"5"
"2021-08-02 06:10:41.281+00",44658,"1"
"2021-08-02 06:10:41.281+00",37278,"2"
"2021-08-02 06:10:41.281+00",42695,"0"
"2021-08-02 06:10:41.281+00",55446,"4"
"2021-08-02 06:10:41.281+00",0,"3"
"2021-08-02 06:11:11.281+00",37278,"2"
"2021-08-02 06:11:11.281+00",55446,"4"
"2021-08-02 06:11:11.281+00",44658,"1"
"2021-08-02 06:11:11.281+00",0,"3"
"2021-08-02 06:11:11.281+00",13475822,"5"
"2021-08-02 06:11:11.281+00",42695,"0"
"2021-08-02 06:11:41.281+00",37278,"2"
"2021-08-02 06:11:41.281+00",55446,"4"
"2021-08-02 06:11:41.281+00",44658,"1"
"2021-08-02 06:11:41.281+00",0,"3"
"2021-08-02 06:11:41.281+00",13475822,"5"
"2021-08-02 06:11:41.281+00",42695,"0"
"2021-08-02 06:12:11.281+00",42695,"0"
"2021-08-02 06:12:11.281+00",55446,"4"
"2021-08-02 06:12:11.281+00",0,"3"
"2021-08-02 06:12:11.281+00",13475822,"5"
"2021-08-02 06:12:11.281+00",658532,"1"
"2021-08-02 06:12:11.281+00",37278,"2"
"2021-08-02 06:12:41.281+00",37278,"2"
"2021-08-02 06:12:41.281+00",55446,"4"
"2021-08-02 06:12:41.281+00",1609104,"1"
"2021-08-02 06:12:41.281+00",0,"3"
"2021-08-02 06:12:41.281+00",13475822,"5"
"2021-08-02 06:12:41.281+00",42695,"0"
"2021-08-02 06:13:11.281+00",55446,"4"
"2021-08-02 06:13:11.281+00",37278,"2"
"2021-08-02 06:13:11.281+00",42695,"0"
"2021-08-02 06:13:11.281+00",13475822,"5"
"2021-08-02 06:13:11.281+00",0,"3"
"2021-08-02 06:13:11.281+00",2562125,"1"
"2021-08-02 06:13:41.281+00",3515118,"1"
"2021-08-02 06:13:41.281+00",13475822,"5"
"2021-08-02 06:13:41.281+00",55446,"4"
"2021-08-02 06:13:41.281+00",42695,"0"
"2021-08-02 06:13:41.281+00",37278,"2"
"2021-08-02 06:13:41.281+00",0,"3"
"2021-08-02 06:14:11.281+00",13475822,"5"
"2021-08-02 06:14:11.281+00",55446,"4"
"2021-08-02 06:14:11.281+00",37278,"2"
"2021-08-02 06:14:11.281+00",0,"3"
"2021-08-02 06:14:11.281+00",4467218,"1"
"2021-08-02 06:14:11.281+00",42695,"0"
"2021-08-02 06:14:41.281+00",13475822,"5"
"2021-08-02 06:14:41.281+00",55446,"4"
"2021-08-02 06:14:41.281+00",37278,"2"
"2021-08-02 06:14:41.281+00",42695,"0"
"2021-08-02 06:14:41.281+00",5421993,"1"
"2021-08-02 06:14:41.281+00",0,"3"
"2021-08-02 06:15:11.281+00",6375492,"1"
"2021-08-02 06:15:11.281+00",13475822,"5"
"2021-08-02 06:15:11.281+00",42695,"0"
"2021-08-02 06:15:11.281+00",37278,"2"
"2021-08-02 06:15:11.281+00",55446,"4"
"2021-08-02 06:15:11.281+00",0,"3"
"2021-08-02 06:15:41.281+00",7328545,"1"
"2021-08-02 06:15:41.281+00",55446,"4"
"2021-08-02 06:15:41.281+00",37278,"2"
"2021-08-02 06:15:41.281+00",42695,"0"
"2021-08-02 06:15:41.281+00",13475822,"5"
"2021-08-02 06:15:41.281+00",0,"3"
"2021-08-02 06:16:11.281+00",42695,"0"
"2021-08-02 06:16:11.281+00",13475822,"5"
"2021-08-02 06:16:11.281+00",0,"3"
"2021-08-02 06:16:11.281+00",8282449,"1"
"2021-08-02 06:16:11.281+00",55446,"4"
"2021-08-02 06:16:11.281+00",37278,"2"
"2021-08-02 06:16:41.281+00",37278,"2"
"2021-08-02 06:16:41.281+00",9235127,"1"
"2021-08-02 06:16:41.281+00",0,"3"
"2021-08-02 06:16:41.281+00",13475822,"5"
"2021-08-02 06:16:41.281+00",55446,"4"
"2021-08-02 06:16:41.281+00",42695,"0"
"2021-08-02 06:17:11.281+00",9552474,"1"
"2021-08-02 06:17:11.281+00",0,"3"
"2021-08-02 06:17:11.281+00",13475822,"5"
"2021-08-02 06:17:11.281+00",42695,"0"
"2021-08-02 06:17:11.281+00",37278,"2"
"2021-08-02 06:17:11.281+00",55446,"4"
"2021-08-02 06:17:41.281+00",13475822,"5"
"2021-08-02 06:17:41.281+00",0,"3"
"2021-08-02 06:17:41.281+00",37278,"2"
"2021-08-02 06:17:41.281+00",9552474,"1"
"2021-08-02 06:17:41.281+00",55446,"4"
"2021-08-02 06:17:41.281+00",42695,"0"
"2021-08-02 06:18:11.281+00",55446,"4"
"2021-08-02 06:18:11.281+00",0,"3"
"2021-08-02 06:18:11.281+00",13475822,"5"
"2021-08-02 06:18:11.281+00",42695,"0"
"2021-08-02 06:18:11.281+00",37278,"2"
"2021-08-02 06:18:11.281+00",9552474,"1"
"2021-08-02 06:18:41.281+00",42695,"0"
"2021-08-02 06:18:41.281+00",13475822,"5"
"2021-08-02 06:18:41.281+00",0,"3"
"2021-08-02 06:18:41.281+00",9552474,"1"
"2021-08-02 06:18:41.281+00",55446,"4"
"2021-08-02 06:18:41.281+00",37278,"2"
"2021-08-02 06:19:11.281+00",9552474,"1"
"2021-08-02 06:19:11.281+00",42695,"0"
"2021-08-02 06:19:11.281+00",37278,"2"
"2021-08-02 06:19:11.281+00",55446,"4"
"2021-08-02 06:19:11.281+00",0,"3"
"2021-08-02 06:19:11.281+00",13475822,"5"
"2021-08-02 06:19:41.281+00",42695,"0"
"2021-08-02 06:19:41.281+00",37278,"2"
"2021-08-02 06:19:41.281+00",55446,"4"
"2021-08-02 06:19:41.281+00",9552474,"1"
"2021-08-02 06:19:41.281+00",0,"3"
"2021-08-02 06:19:41.281+00",13475822,"5"
"2021-08-02 06:20:11.281+00",42695,"0"
"2021-08-02 06:20:11.281+00",55446,"4"
"2021-08-02 06:20:11.281+00",9552474,"1"
"2021-08-02 06:20:11.281+00",0,"3"
"2021-08-02 06:20:11.281+00",13475822,"5"
"2021-08-02 06:20:11.281+00",37278,"2"
"2021-08-02 06:20:41.281+00",13475822,"5"
"2021-08-02 06:20:41.281+00",37278,"2"
"2021-08-02 06:20:41.281+00",55446,"4"
"2021-08-02 06:20:41.281+00",9552474,"1"
"2021-08-02 06:20:41.281+00",0,"3"
"2021-08-02 06:20:41.281+00",42695,"0"
"2021-08-02 06:21:11.281+00",13475822,"5"
"2021-08-02 06:21:11.281+00",55446,"4"
"2021-08-02 06:21:11.281+00",37278,"2"
"2021-08-02 06:21:11.281+00",9552474,"1"
"2021-08-02 06:21:11.281+00",0,"3"
"2021-08-02 06:21:11.281+00",42695,"0"
"2021-08-02 06:21:41.281+00",55446,"4"
"2021-08-02 06:21:41.281+00",42695,"0"
"2021-08-02 06:21:41.281+00",37278,"2"
"2021-08-02 06:21:41.281+00",9552474,"1"
"2021-08-02 06:21:41.281+00",0,"3"
"2021-08-02 06:21:41.281+00",13475822,"5"
"2021-08-02 06:22:11.281+00",0,"3"
"2021-08-02 06:22:11.281+00",9552474,"1"
"2021-08-02 06:22:11.281+00",42695,"0"
"2021-08-02 06:22:11.281+00",55446,"4"
"2021-08-02 06:22:11.281+00",13475822,"5"
"2021-08-02 06:22:11.281+00",37278,"2"
"2021-08-02 06:22:41.281+00",0,"3"
"2021-08-02 06:22:41.281+00",42695,"0"
"2021-08-02 06:22:41.281+00",37278,"2"
"2021-08-02 06:22:41.281+00",55446,"4"
"2021-08-02 06:22:41.281+00",13475822,"5"
"2021-08-02 06:22:41.281+00",9552474,"1"
"2021-08-02 06:23:11.281+00",13475822,"5"
"2021-08-02 06:23:11.281+00",55446,"4"
"2021-08-02 06:23:11.281+00",42695,"0"
"2021-08-02 06:23:11.281+00",9552474,"1"
"2021-08-02 06:23:11.281+00",37278,"2"
"2021-08-02 06:23:11.281+00",0,"3"
"2021-08-02 06:23:41.281+00",9552474,"1"
"2021-08-02 06:23:41.281+00",0,"3"
"2021-08-02 06:23:41.281+00",13475822,"5"
"2021-08-02 06:23:41.281+00",42695,"0"
"2021-08-02 06:23:41.281+00",55446,"4"
"2021-08-02 06:23:41.281+00",37278,"2"
"2021-08-02 06:24:11.281+00",37278,"2"
"2021-08-02 06:24:11.281+00",42695,"0"
"2021-08-02 06:24:11.281+00",13475822,"5"
"2021-08-02 06:24:11.281+00",9552474,"1"
"2021-08-02 06:24:11.281+00",0,"3"
"2021-08-02 06:24:11.281+00",55446,"4"
"2021-08-02 06:24:41.281+00",9552474,"1"
"2021-08-02 06:24:41.281+00",55446,"4"
"2021-08-02 06:24:41.281+00",37278,"2"
"2021-08-02 06:24:41.281+00",42695,"0"
"2021-08-02 06:24:41.281+00",13475822,"5"
"2021-08-02 06:24:41.281+00",0,"3"
"2021-08-02 06:25:11.281+00",0,"3"
"2021-08-02 06:25:11.281+00",42695,"0"
"2021-08-02 06:25:11.281+00",37278,"2"
"2021-08-02 06:25:11.281+00",55446,"4"
"2021-08-02 06:25:11.281+00",9552474,"1"
"2021-08-02 06:25:11.281+00",13475822,"5"
"2021-08-02 06:25:41.281+00",9552474,"1"
"2021-08-02 06:25:41.281+00",0,"3"
"2021-08-02 06:25:41.281+00",13475822,"5"
"2021-08-02 06:25:41.281+00",42695,"0"
"2021-08-02 06:25:41.281+00",37278,"2"
"2021-08-02 06:25:41.281+00",55446,"4"
"2021-08-02 06:26:11.281+00",55446,"4"
"2021-08-02 06:26:11.281+00",46513,"2"
"2021-08-02 06:26:11.281+00",42695,"0"
"2021-08-02 06:26:11.281+00",13475822,"5"
"2021-08-02 06:26:11.281+00",0,"3"
"2021-08-02 06:26:11.281+00",9552474,"1"
"2021-08-02 06:26:41.281+00",13475822,"5"
"2021-08-02 06:26:41.281+00",42695,"0"
"2021-08-02 06:26:41.281+00",0,"3"
"2021-08-02 06:26:41.281+00",55446,"4"
"2021-08-02 06:26:41.281+00",175603,"2"
"2021-08-02 06:26:41.281+00",9552474,"1"
"2021-08-02 06:27:11.281+00",55446,"4"
"2021-08-02 06:27:11.281+00",305166,"2"
"2021-08-02 06:27:11.281+00",13475822,"5"
"2021-08-02 06:27:11.281+00",0,"3"
"2021-08-02 06:27:11.281+00",42695,"0"
"2021-08-02 06:27:11.281+00",9552474,"1"
"2021-08-02 06:27:41.281+00",0,"3"
"2021-08-02 06:27:41.281+00",42695,"0"
"2021-08-02 06:27:41.281+00",434635,"2"
"2021-08-02 06:27:41.281+00",55446,"4"
"2021-08-02 06:27:41.281+00",9552474,"1"
"2021-08-02 06:27:41.281+00",13475822,"5"
"2021-08-02 06:28:11.281+00",9552474,"1"
"2021-08-02 06:28:11.281+00",13475822,"5"
"2021-08-02 06:28:11.281+00",42695,"0"
"2021-08-02 06:28:11.281+00",55446,"4"
"2021-08-02 06:28:11.281+00",563986,"2"
"2021-08-02 06:28:11.281+00",0,"3"
"2021-08-02 06:28:41.281+00",0,"3"
"2021-08-02 06:28:41.281+00",9552474,"1"
"2021-08-02 06:28:41.281+00",55446,"4"
"2021-08-02 06:28:41.281+00",693233,"2"
"2021-08-02 06:28:41.281+00",42695,"0"
"2021-08-02 06:28:41.281+00",13475822,"5"
"2021-08-02 06:29:11.281+00",9552474,"1"
"2021-08-02 06:29:11.281+00",42695,"0"
"2021-08-02 06:29:11.281+00",821902,"2"
"2021-08-02 06:29:11.281+00",55446,"4"
"2021-08-02 06:29:11.281+00",0,"3"
"2021-08-02 06:29:11.281+00",13475822,"5"
"2021-08-02 06:29:41.281+00",9552474,"1"
"2021-08-02 06:29:41.281+00",951447,"2"
"2021-08-02 06:29:41.281+00",55446,"4"
"2021-08-02 06:29:41.281+00",0,"3"
"2021-08-02 06:29:41.281+00",13475822,"5"
"2021-08-02 06:29:41.281+00",42695,"0"
"2021-08-02 06:30:11.281+00",0,"3"
"2021-08-02 06:30:11.281+00",42695,"0"
"2021-08-02 06:30:11.281+00",1081218,"2"
"2021-08-02 06:30:11.281+00",55446,"4"
"2021-08-02 06:30:11.281+00",9552474,"1"
"2021-08-02 06:30:11.281+00",13475822,"5"
"2021-08-02 06:30:41.281+00",9552474,"1"
"2021-08-02 06:30:41.281+00",0,"3"
"2021-08-02 06:30:41.281+00",13475822,"5"
"2021-08-02 06:30:41.281+00",42695,"0"
"2021-08-02 06:30:41.281+00",1210500,"2"
"2021-08-02 06:30:41.281+00",55446,"4"
"2021-08-02 06:31:11.284+00",42695,"0"
"2021-08-02 06:31:11.284+00",13475822,"5"
"2021-08-02 06:31:11.284+00",0,"3"
"2021-08-02 06:31:11.284+00",9552474,"1"
"2021-08-02 06:31:11.284+00",55446,"4"
"2021-08-02 06:31:11.284+00",1322987,"2"
"2021-08-02 06:31:41.281+00",55446,"4"
"2021-08-02 06:31:41.281+00",1322987,"2"
"2021-08-02 06:31:41.281+00",42695,"0"
"2021-08-02 06:31:41.281+00",9552474,"1"
"2021-08-02 06:31:41.281+00",0,"3"
"2021-08-02 06:31:41.281+00",13475822,"5"
"2021-08-02 06:32:11.281+00",9552474,"1"
"2021-08-02 06:32:11.281+00",1322987,"2"
"2021-08-02 06:32:11.281+00",42695,"0"
"2021-08-02 06:32:11.281+00",55446,"4"
"2021-08-02 06:32:11.281+00",0,"3"
"2021-08-02 06:32:11.281+00",13475822,"5"
"2021-08-02 06:32:41.281+00",42695,"0"
"2021-08-02 06:32:41.281+00",13475822,"5"
"2021-08-02 06:32:41.281+00",0,"3"
"2021-08-02 06:32:41.281+00",9552474,"1"
"2021-08-02 06:32:41.281+00",1322987,"2"
"2021-08-02 06:32:41.281+00",55446,"4"
"2021-08-02 06:33:11.281+00",1322987,"2"
"2021-08-02 06:33:11.281+00",0,"3"
"2021-08-02 06:33:11.281+00",13475822,"5"
"2021-08-02 06:33:11.281+00",9552474,"1"
"2021-08-02 06:33:11.281+00",42695,"0"
"2021-08-02 06:33:11.281+00",55446,"4"
"2021-08-02 06:33:41.281+00",9552474,"1"
"2021-08-02 06:33:41.281+00",0,"3"
"2021-08-02 06:33:41.281+00",13475822,"5"
"2021-08-02 06:33:41.281+00",42695,"0"
"2021-08-02 06:33:41.281+00",1322987,"2"
"2021-08-02 06:33:41.281+00",55446,"4"
"2021-08-02 06:34:11.281+00",55446,"4"
"2021-08-02 06:34:11.281+00",42695,"0"
"2021-08-02 06:34:11.281+00",1322987,"2"
"2021-08-02 06:34:11.281+00",9552474,"1"
"2021-08-02 06:34:11.281+00",0,"3"
"2021-08-02 06:34:11.281+00",13475822,"5"
"2021-08-02 06:34:41.281+00",13475822,"5"
"2021-08-02 06:34:41.281+00",0,"3"
"2021-08-02 06:34:41.281+00",9552474,"1"
"2021-08-02 06:34:41.281+00",55446,"4"
